long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
1.800000e+01 8.977542e+07 6.549859e+06 1.053448e+04 5.669009e-01 4.930282e+06 8.041060e-03 5.318808e-12 3.792554e-13 3.580257e-02 5.421323e-13 3.022451e+01 4.849089e-06 6.908102e-08
1.900000e+01 8.431588e+07 5.734551e+06 1.053193e+04 5.672434e-01 7.980241e+06 1.455308e+01 2.232946e-11 1.927800e-12 1.714184e-01 5.421337e-13 8.602355e-09 6.288643e-11 6.908102e-08
2.000000e+01 1.001747e+08 1.951388e+05 1.053430e+04 5.669097e-01 7.087364e+06 3.783861e-02 6.034629e-12 6.065686e-13 5.144773e-02 5.421322e-13 5.806846e-07 4.849089e-06 6.908034e-08
2.100000e+01 1.155379e+08 7.267448e+05 1.053182e+04 5.668110e-01 8.534027e+06 1.888692e-02 3.940387e-11 6.320927e-12 3.653867e-02 5.421337e-13 1.145632e-08 1.417129e-05 6.908050e-08
2.200000e+01 1.617708e+08 3.045101e+05 1.053390e+04 5.669276e-01 1.133433e+07 1.106484e+00 1.460530e-11 2.842457e-12 7.694460e-02 5.421322e-13 6.443710e-15 1.949677e-14 6.907994e-08
2.300000e+01 3.618176e+07 2.654083e+05 1.053111e+04 5.668243e-01 1.147568e+07 1.965479e-01 1.701535e-10 8.327828e-11 4.422926e-02 5.421337e-13 8.078006e-13 1.212399e-05 6.908021e-08
2.400000e+01 2.922217e+07 1.896961e+05 1.053326e+04 5.669360e-01 1.648029e+07 4.300847e+00 8.051497e-11 4.814031e-11 1.080205e-01 5.421322e-13 6.443898e-15 3.796362e-06 6.907975e-08
2.500000e+01 1.531855e+08 1.226366e+06 1.054882e+04 5.668336e-01 1.709890e+07 4.062317e-01 1.023765e-12 8.198828e-14 5.889712e-02 5.421337e-13 1.658338e-08 2.019050e-05 6.908011e-08
2.600000e+01 3.086507e+07 2.396665e+05 1.053325e+04 5.669353e-01 2.137710e+07 2.503542e+00 1.854967e-10 1.342881e-10 1.407833e-01 5.421322e-13 1.179488e-06 1.646328e+03 6.907974e-08
2.700000e+01 4.696405e+07 5.101797e+05 1.053130e+04 5.672778e-01 1.515949e+07 5.329122e-02 1.134825e-09 9.870742e-10 9.236431e-02 5.421337e-13 9.109943e-09 3.162063e+00 6.908018e-08
2.800000e+01 2.799662e+08 8.981581e+05 1.053388e+04 5.669440e-01 2.269009e+07 1.998563e-01 1.900132e-10 7.092641e-11 1.719348e-01 5.421322e-13 6.851945e+01 2.648520e+03 6.907988e-08
2.900000e+01 4.543506e+07 1.439012e+06 1.053104e+04 5.673004e-01 2.550589e+07 1.525509e+02 2.002639e-09 1.226582e-09 1.121979e-01 5.421336e-13 1.657701e-08 5.912315e+00 6.908042e-08
3.000000e+01 2.655154e+07 8.747903e+05 1.053425e+04 5.669806e-01 2.178163e+07 1.083630e-01 5.363126e-10 2.095983e-10 1.990518e-01 5.421321e-13 3.746183e-07 2.292462e+03 6.908023e-08
3.100000e+01 1.475330e+08 3.265769e+07 1.053353e+04 5.668958e-01 2.357567e+07 1.587178e-02 1.125021e-08 1.179772e-08 8.194494e-01 5.421335e-13 9.113010e-09 1.640831e-05 6.907982e-08
3.200000e+01 2.556150e+07 5.146665e+07 1.053443e+04 5.670265e-01 2.279219e+07 3.775791e-01 4.504811e-09 4.015210e-09 2.407629e-01 5.421318e-13 6.442700e-15 7.317744e-06 6.908036e-08
3.300000e+01 8.053030e+07 6.953040e+07 1.053144e+04 5.673923e-01 3.238014e+07 1.177455e+03 2.202193e-07 1.057727e-06 1.064509e+00 5.421327e-13 4.855427e-14 9.917248e-09 6.908069e-08
3.400000e+01 5.991550e+07 5.401697e+07 1.053196e+04 5.669384e-01 3.445207e+07 1.022900e+00 2.119729e-06 4.539985e-05 1.987336e-01 5.421323e-13 6.438849e-15 6.104679e-06 6.908075e-08
3.500000e+01 1.273215e+08 7.982900e+07 1.053312e+04 5.669891e-01 2.534398e+07 1.619621e+01 3.523398e-08 5.441166e-07 1.887901e-01 5.421330e-13 4.853866e-14 2.035934e-08 6.908098e-08
3.600000e+01 1.745223e+07 1.167970e+06 1.053401e+04 5.671343e-01 4.020718e+07 5.008695e+02 1.142972e-05 1.628197e-03 4.562288e-01 5.421326e-13 6.437956e-15 9.568835e+03 6.908095e-08
3.700000e+01 6.186553e+07 1.304352e+06 1.053261e+04 5.670337e-01 3.311155e+07 6.961227e+02 2.765805e-06 5.491936e-04 2.582178e-01 5.421358e-13 8.070939e-13 8.582396e+00 6.908060e-08
3.800000e+01 6.008198e+07 9.582720e+05 1.053347e+04 5.671766e-01 4.486030e+07 6.972482e+03 1.519728e-04 1.593980e-01 5.758179e-01 5.421382e-13 6.438849e-15 2.855392e+04 6.908145e-08
3.900000e+01 7.907048e+07 1.601495e+06 1.054911e+04 5.670694e-01 4.574583e+07 4.569027e+03 2.165205e-05 3.909272e-02 3.394097e-01 5.421336e-13 8.074543e-13 1.275302e+01 6.908097e-08
4.000000e+01 2.258523e+08 6.970321e+05 1.053363e+04 5.672086e-01 4.499867e+07 3.605560e+04 4.557389e-04 1.588325e+00 6.785955e-01 5.421383e-13 6.443465e-15 6.306968e+03 6.908147e-08
4.100000e+01 1.121441e+08 1.180734e+06 1.053130e+04 5.671078e-01 4.615066e+07 5.031894e+04 4.359256e-02 4.032604e-01 4.075380e-01 5.421360e-13 7.084888e-09 1.700652e+01 6.908183e-08
4.200000e+01 2.022982e+08 7.466083e+05 1.053439e+04 5.672308e-01 4.581540e+07 1.005544e+05 1.952409e-03 3.207290e+00 7.521362e-01 5.421330e-13 2.312393e-07 6.178000e+03 6.908153e-08
4.300000e+01 8.888423e+07 1.340623e+06 1.053389e+04 5.671285e-01 5.149484e+07 6.361728e+04 6.303477e-04 2.462644e-01 4.247094e-01 5.421340e-13 8.071523e-13 1.423315e+01 6.908113e-08
4.400000e+01 6.715899e+07 8.149825e+05 1.053499e+04 5.672439e-01 4.873200e+07 1.875753e+05 1.358242e-02 1.535963e+00 7.854066e-01 5.421323e-13 2.312393e-07 3.322703e+04 6.908166e-08
4.500000e+01 8.143796e+07 1.302805e+06 1.053433e+04 5.671324e-01 4.036240e+07 1.562252e+05 1.614432e-03 2.062149e-02 3.932838e-01 5.421337e-13 7.084888e-09 1.627456e+01 6.908095e-08
4.600000e+01 4.091470e+07 8.644524e+05 1.053551e+04 5.672476e-01 4.947093e+07 2.250931e+05 2.715125e-02 1.107070e-01 7.687479e-01 5.421322e-13 6.443465e-15 3.166093e+04 6.908138e-08
4.700000e+01 6.362258e+07 1.028612e+07 1.053471e+04 5.675926e-01 3.179433e+07 1.644955e+05 1.122590e-03 1.767767e-04 3.478029e-01 5.421337e-13 8.074543e-13 5.114923e-05 6.908157e-08
4.800000e+01 6.544138e+07 1.113719e+07 1.053594e+04 5.672609e-01 4.004845e+07 2.132789e+05 1.293440e-02 6.566890e-04 7.007373e-01 5.421322e-13 6.438849e-15 1.698946e-05 6.908108e-08
4.900000e+01 5.741940e+07 4.142948e+06 1.053416e+04 5.671420e-01 4.574961e+07 2.739533e+05 7.670978e-01 6.985304e-03 3.055736e+00 5.421337e-13 8.071524e-13 3.151086e-05 6.908046e-08
5.000000e+01 5.543129e+07 4.710051e+07 1.053622e+04 5.672831e-01 3.132733e+07 2.014139e+05 9.069921e-03 5.371530e-06 6.618561e-01 5.421322e-13 6.438849e-15 1.949023e-14 6.908076e-08
5.100000e+01 1.201831e+08 1.184216e+07 1.053488e+04 5.676369e-01 5.532113e+07 1.758546e+05 1.954863e+00 1.636789e-04 3.724734e-01 5.421337e-13 8.075026e-13 6.291808e-11 6.908091e-08
5.200000e+01 1.155409e+08 4.389031e+06 1.053636e+04 5.673141e-01 3.414501e+07 2.019250e+05 6.507657e-02 1.131184e-06 6.543529e-01 5.421322e-13 6.444203e-15 1.949051e-14 6.908036e-08
5.300000e+01 1.249656e+08 1.157070e+07 1.053328e+04 5.672164e-01 3.694390e+07 2.271503e+05 4.075093e-02 1.572767e-04 3.527804e-01 5.421337e-13 3.025536e-08 5.177525e-05 6.908065e-08
5.400000e+01 5.945916e+08 3.933639e+06 1.053628e+04 5.673546e-01 4.529890e+07 2.009933e+05 9.372867e-01 4.963051e-06 6.132767e-01 5.421323e-13 3.732501e-06 3.702150e-05 6.908024e-08
5.500000e+01 2.202129e+08 4.343202e+06 1.053340e+04 5.672232e-01 1.995143e+07 1.757532e+05 2.458749e-01 1.379757e-07 3.123244e+00 5.421340e-13 2.037249e-08 6.290279e-11 6.908066e-08
5.600000e+01 8.977264e+08 1.148935e+07 1.053593e+04 5.673842e-01 4.201496e+07 1.992568e+05 4.732408e+00 2.102967e-05 6.015369e-01 5.421331e-13 1.013367e+03 3.703661e-05 6.908038e-08
5.700000e+01 3.033450e+08 7.705425e+06 1.053312e+04 5.672598e-01 1.248804e+07 1.310770e+05 4.945866e-01 5.594922e-03 2.625227e-01 5.421361e-13 4.912701e-04 5.245495e+01 6.908095e-08
5.800000e+01 9.349958e+08 7.565000e+06 1.053534e+04 5.674025e-01 1.967250e+07 1.636057e+05 7.135501e+00 1.047076e-04 6.120230e-01 5.421388e-13 2.043505e+02 5.128053e-05 6.908082e-08
5.900000e+01 1.800217e+08 9.464824e+06 1.053312e+04 5.672722e-01 4.035614e+06 2.586461e+04 9.718548e-01 3.036120e-06 2.438801e-01 5.421337e-13 2.037319e-08 5.330227e-05 6.908047e-08
6.000000e+01 4.228616e+08 7.115502e+06 1.053453e+04 5.674099e-01 4.534356e+06 6.595470e+04 3.714518e+00 6.055198e-04 5.794563e-01 5.421388e-13 7.526280e-07 1.018672e+05 6.908115e-08
6.100000e+01 5.522657e+07 9.582973e+05 1.053239e+04 5.672682e-01 3.353437e+05 6.754246e+03 1.909553e-01 2.459421e-06 1.919806e-01 5.421362e-13 1.311705e-08 1.626681e+01 6.908051e-08
6.200000e+01 1.614302e+07 7.231008e+05 1.053357e+04 5.674062e-01 4.101947e+05 8.866869e+03 7.491842e-01 1.410862e-04 5.080464e-01 5.421332e-13 6.443779e-15 1.173545e+04 6.908095e-08
6.300000e+01 3.428456e+07 6.590239e+06 1.053277e+04 5.673102e-01 2.436935e+04 6.959449e+02 2.234585e-02 6.440562e-08 1.905955e-01 5.421343e-13 8.077789e-13 5.329000e-05 6.908115e-08
6.400000e+01 1.545533e+06 4.806543e+05 1.053250e+04 5.673933e-01 1.338008e+04 4.650908e+02 5.436709e-02 1.123614e-06 4.140804e-01 5.421331e-13 6.443497e-15 5.905080e-06 6.908066e-08
6.500000e+01 2.273553e+07 2.916006e+06 1.053170e+04 5.672932e-01 7.005119e+02 2.097191e+01 9.799415e-04 6.448448e-06 2.901217e+00 5.421360e-13 7.540658e-09 1.606341e-05 6.908104e-08
6.600000e+01 7.543584e+06 2.003711e+07 1.053141e+04 5.673731e-01 2.052242e+02 1.041157e+01 1.533733e-03 5.803923e-09 3.508133e-01 5.421382e-13 2.605782e-07 1.948820e-14 6.908072e-08
6.700000e+01 1.036124e+08 1.658114e+08 1.052906e+04 5.672259e-01 2.910064e-01 3.087597e-02 1.526668e-01 8.974565e-08 1.605686e-01 5.421331e-13 4.855586e-14 4.744766e-13 6.908024e-08
6.800000e+01 4.954340e+07 4.348546e+07 1.054615e+04 5.676894e-01 5.920381e+06 1.280972e+05 1.141312e-01 6.095163e-08 2.949506e+00 5.421396e-13 5.180234e-04 5.480958e-11 6.908112e-08
