long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 6.294490e+06 7.885279e+04 7.458706e+01 8.662220e-09 6.160199e+07 6.343459e+06 3.570319e+05 1.390337e-15 3.716462e+06 2.993466e+07 2.308136e-09 1.989090e-14 2.962681e+04 6.460647e+02
1.000000e+00 6.494502e+06 1.083378e+06 7.550106e+03 1.495305e-10 6.838296e+07 7.449740e+06 3.869525e+05 1.265900e-15 3.937930e+06 3.321870e+07 2.600295e-10 8.810938e-15 2.962741e+04 8.814204e+03
2.000000e+00 7.191385e+06 2.290909e+05 4.814456e-03 1.245739e-08 6.982256e+07 6.694024e+06 3.857973e+05 1.390794e-15 4.127304e+06 3.514012e+07 2.873400e-12 2.070219e-14 2.962688e+04 7.459639e+02
3.000000e+00 6.543535e+06 1.748495e+05 6.191002e-02 7.286504e-10 6.749210e+07 7.259516e+06 4.002367e+05 1.276814e-15 3.922294e+06 3.287050e+07 2.478348e-10 1.123335e-14 2.962716e+04 2.242611e+03
4.000000e+00 6.588693e+06 1.139923e+05 1.979155e-06 2.122935e-09 6.712678e+07 7.143728e+06 4.077835e+05 1.284143e-15 3.921339e+06 3.278351e+07 2.009623e-10 1.322282e-14 2.962703e+04 1.174683e+03
5.000000e+00 6.634227e+06 1.095285e+05 6.147322e-11 6.185208e-09 6.676344e+07 7.029788e+06 4.165661e+05 1.291515e-15 3.920384e+06 3.269675e+07 1.629548e-10 1.556462e-14 2.962715e+04 3.237192e+03
6.000000e+00 8.056818e+06 2.511491e+04 2.967010e-09 7.584771e-11 6.144354e+07 6.538442e+06 3.975547e+05 1.409988e-15 3.264948e+06 2.825356e+07 5.967760e-10 3.570155e-14 2.962685e+04 7.126253e+02
7.000000e+00 6.820024e+06 3.162744e+04 1.177596e-15 1.756262e-08 6.551916e+07 6.776337e+06 4.324983e+05 1.310181e-15 3.856664e+06 3.203160e+07 1.251602e-10 2.377813e-14 2.962735e+04 1.159402e+04
8.000000e+00 9.256389e+06 4.450692e+05 4.403715e-14 3.496794e-07 7.212091e+07 8.046321e+06 4.184340e+05 1.428849e-15 3.808172e+06 3.296111e+07 4.422285e-10 5.849398e-14 2.962722e+04 3.654720e+03
9.000000e+00 5.754092e+06 7.957815e+04 3.006137e-06 4.124644e-10 5.885100e+07 6.286521e+06 4.346542e+05 1.443061e-15 3.785039e+06 3.169169e+07 4.607791e-10 3.043679e-16 2.962718e+04 3.275213e+03
1.000000e+01 6.334926e+06 1.040875e+06 5.040770e-09 3.667797e-07 6.774217e+07 6.982359e+06 4.613770e+05 1.462192e-15 4.515271e+06 3.454833e+07 8.124082e-12 4.595519e-14 2.962729e+04 1.920045e+02
1.100000e+01 7.525537e+06 1.551864e+06 2.269835e+03 3.005695e-08 6.354140e+07 6.549807e+06 4.561174e+05 1.380337e-15 3.708842e+06 3.094922e+07 1.478419e-10 1.704626e-14 2.962759e+04 2.929254e-01
1.200000e+01 5.679548e+06 1.143046e+06 6.938397e+03 6.932054e-07 5.221022e+07 4.914670e+06 4.352245e+05 2.221031e-16 3.573585e+06 2.620784e+07 4.038601e-10 1.726956e-14 2.962720e+04 1.731819e+03
1.300000e+01 6.121937e+06 9.986220e+05 8.541048e+04 1.973041e-09 5.478695e+07 5.140509e+06 4.607076e+05 1.418678e-15 3.886643e+06 2.816614e+07 4.028502e-10 1.174302e-14 2.962725e+04 5.149830e-02
