long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 2.048336e+06 6.776562e-10 4.302975e-16 7.110631e-16 1.761810e+08 6.867640e+07 1.428914e-13 4.403550e-16 4.847105e+07 4.738965e+07 1.325838e+06 9.284147e-16 4.609691e+05 2.066430e+07
1.000000e+00 2.048336e+06 6.653273e-10 4.302888e-16 7.037390e-16 2.169843e+08 5.566540e+07 6.526800e-06 4.403544e-16 6.522324e+07 6.477009e+07 4.798147e-02 9.284129e-16 5.880948e+05 3.269032e+07
2.000000e+00 2.048328e+06 1.517431e-09 4.302823e-16 6.988083e-16 1.503352e+08 4.469745e+07 6.403086e-14 4.403541e-16 3.685632e+07 3.900745e+07 2.897884e+01 9.284113e-16 4.645029e+05 2.713924e+07
3.000000e+00 2.048373e+06 7.738921e-09 4.302774e-16 6.961807e-16 3.076365e+08 1.302916e+08 2.329671e-15 4.403543e-16 1.110752e+08 8.929082e+07 2.484464e+03 9.284100e-16 6.012294e+05 4.738502e+07
4.000000e+00 2.048339e+06 9.186875e-08 4.302739e-16 6.958002e-16 1.439278e+08 6.450161e+07 1.300983e-15 4.403549e-16 3.778500e+07 3.869379e+07 5.195898e+03 9.284089e-16 3.804809e+05 2.955828e+07
5.000000e+00 2.048360e+06 4.237459e-09 4.302714e-16 6.976425e-16 2.686354e+08 1.200435e+08 1.300253e-15 4.403560e-16 6.726079e+07 6.746517e+07 1.052315e+04 9.284080e-16 2.604729e+05 3.523984e+07
6.000000e+00 2.048362e+06 2.973359e-08 4.302698e-16 7.017139e-16 2.615002e+08 1.242468e+08 2.320905e-15 4.403576e-16 8.811944e+07 6.834373e+07 3.741165e+03 9.284072e-16 1.796780e+05 3.972483e+07
7.000000e+00 2.048358e+06 3.293561e-05 4.302690e-16 7.080506e-16 2.466549e+08 1.348351e+08 6.262458e-14 4.403597e-16 7.022078e+07 6.910327e+07 1.683580e+02 9.284067e-16 7.460774e+04 4.465420e+07
8.000000e+00 2.048365e+06 2.961400e-07 4.302689e-16 7.167193e-16 2.605171e+08 1.194745e+08 4.832420e-06 4.403626e-16 7.119355e+07 6.317899e+07 9.830877e-01 9.284063e-16 3.014265e+04 3.512215e+07
9.000000e+00 2.048381e+06 2.817306e-04 4.302695e-16 7.278184e-16 4.641350e+08 2.186398e+08 8.155864e-06 4.403663e-16 1.312999e+08 1.133964e+08 3.396039e+03 9.284060e-16 8.814716e+03 5.044412e+07
1.000000e+01 2.048363e+06 1.833298e-06 4.302708e-16 7.414798e-16 2.715174e+08 9.705961e+07 4.147359e+01 4.403711e-16 5.440793e+07 5.964901e+07 2.064828e-04 9.284059e-16 1.815172e+03 2.820238e+07
1.100000e+01 2.048380e+06 6.925590e-05 4.302614e-16 7.276066e-16 4.021538e+08 1.380559e+08 3.477388e+04 4.403755e-16 9.368968e+07 9.404320e+07 6.712004e-03 9.284037e-16 7.719274e+02 4.816193e+07
1.200000e+01 2.048369e+06 3.133474e-03 4.302698e-16 7.744582e-16 3.697318e+08 7.102391e+07 1.441844e+04 4.403841e-16 6.545118e+07 7.472253e+07 4.806896e-08 9.284055e-16 3.021908e+01 2.906938e+07
1.300000e+01 2.048371e+06 3.165709e-05 4.302674e-16 7.940817e-16 4.228783e+08 5.701153e+07 4.969616e+04 4.403929e-16 8.397685e+07 9.522214e+07 1.694205e-05 9.284053e-16 2.048603e+00 3.977299e+07
1.400000e+01 2.048368e+06 5.064653e-05 4.302655e-16 8.170034e-16 3.349826e+08 4.136015e+07 7.341723e+04 4.404042e-16 6.289575e+07 6.623080e+07 4.058754e-08 9.284052e-16 4.759975e+01 3.502059e+07
1.500000e+01 2.048371e+06 1.681268e-02 4.302641e-16 8.435382e-16 4.075417e+08 2.923254e+07 6.132223e+04 4.404184e-16 7.349947e+07 1.043893e+08 1.204949e-08 9.284052e-16 9.910003e+00 4.211239e+07
1.600000e+01 2.048351e+06 9.303156e-05 4.302631e-16 8.740640e-16 2.394323e+08 1.098568e+07 5.525217e+04 4.404363e-16 4.908769e+07 5.101585e+07 2.741728e-14 9.284053e-16 2.640173e-02 3.128337e+07
1.700000e+01 2.048371e+06 3.832532e-02 4.302623e-16 9.090324e-16 2.908296e+08 1.655251e+07 8.527216e+04 4.403465e-16 8.319163e+07 8.855544e+07 8.699437e-11 9.284056e-16 2.288613e-02 4.407438e+07
1.800000e+01 2.048336e+06 3.022631e-04 4.302618e-16 9.489818e-16 1.131796e+08 4.121445e+06 2.183050e+04 4.404361e-16 1.519121e+07 2.534949e+07 6.149140e-13 9.284060e-16 1.727970e+00 1.786975e+07
1.900000e+01 2.048381e+06 2.078677e-01 4.302614e-16 9.945541e-16 9.223356e+07 6.237602e+06 1.589580e+04 4.404179e-16 7.873679e+06 1.687975e+07 3.031831e-14 9.284066e-16 7.849933e-03 1.136782e+07
2.000000e+01 2.048363e+06 1.390829e+00 4.302611e-16 1.046515e-15 1.393330e+08 7.018721e+06 1.405118e+02 4.404033e-16 8.009363e+06 2.210575e+07 4.983379e-15 9.284073e-16 5.829917e-03 1.187128e+07
2.100000e+01 2.048317e+06 9.913784e-02 4.302610e-16 1.105780e-15 7.411634e+07 4.591971e+06 3.294456e-06 4.403918e-16 8.314311e+05 9.549536e+06 1.754474e-15 9.284082e-16 4.286377e-01 2.964307e+06
2.200000e+01 2.048316e+06 1.634301e+00 4.302610e-16 1.173444e-15 6.317388e+07 4.516812e+06 1.585961e-06 4.403825e-16 1.601200e+06 7.628755e+06 1.024586e-15 9.284093e-16 2.017098e-03 4.025412e+06
2.300000e+01 2.048285e+06 1.122389e+01 4.302611e-16 1.250826e-15 1.277204e+08 1.226588e+07 9.284363e-14 4.403751e-16 4.337918e+06 3.072182e+07 8.700282e-16 9.284105e-16 3.851068e-01 4.328939e+06
2.400000e+01 2.048245e+06 4.247449e+01 4.302614e-16 1.339516e-15 8.662900e+07 1.082867e+07 6.613059e-14 4.403692e-16 1.807009e+06 1.283963e+07 1.032082e-15 9.284120e-16 2.393852e-03 3.950983e+06
2.500000e+01 2.048220e+06 1.212841e+02 4.302618e-16 1.441440e-15 1.421399e+08 9.119858e+06 1.640866e-07 4.403645e-16 7.244151e+06 2.627928e+07 1.783410e-15 9.284138e-16 2.935845e-03 5.709295e+06
2.600000e+01 2.048114e+06 1.460138e+02 4.302624e-16 1.558941e-15 1.767917e+08 3.042581e+07 1.136651e-15 4.403608e-16 2.583623e+07 6.556388e+07 5.132106e-15 9.284158e-16 4.777754e-01 1.187576e+07
2.700000e+01 2.048075e+06 1.860375e+02 4.302632e-16 1.694888e-15 1.730519e+08 1.807089e+07 1.453212e-07 4.403578e-16 3.062143e+07 5.714820e+07 3.185859e-14 9.284182e-16 2.540446e-03 1.502291e+07
2.800000e+01 2.048493e+06 3.620995e+04 4.302643e-16 1.852807e-15 1.514758e+08 4.712310e+07 3.315003e-14 4.403554e-16 2.943518e+07 4.487740e+07 6.670558e-13 9.284208e-16 7.184074e-01 1.888248e+07
2.900000e+01 2.048057e+06 5.347078e+02 4.302657e-16 2.037059e-15 2.519538e+08 5.798983e+07 2.065764e-15 4.403535e-16 1.127761e+08 1.245129e+08 9.919317e-11 9.284239e-16 5.850366e-03 3.643777e+07
3.000000e+01 2.048113e+06 1.537037e+03 4.302676e-16 2.253072e-15 1.259439e+08 4.568747e+07 1.266731e-15 4.403520e-16 5.407609e+07 6.390494e+07 2.924773e-14 9.284275e-16 4.228479e+00 2.779528e+07
3.100000e+01 2.048216e+06 6.559999e+03 4.302702e-16 2.507640e-15 3.287649e+08 2.034725e+08 1.259931e-15 4.403508e-16 1.750879e+08 1.611922e+08 1.373282e-08 9.284315e-16 8.367029e-02 3.554625e+07
3.200000e+01 2.048249e+06 9.605471e+03 4.302735e-16 2.809329e-15 1.633566e+08 8.994129e+07 1.992741e-15 4.403499e-16 5.451070e+07 6.734620e+07 4.274906e-08 9.284361e-16 1.320050e+02 1.096600e+07
3.300000e+01 2.048320e+06 2.007281e+04 4.302778e-16 3.169014e-15 2.893912e+08 1.488385e+08 2.716107e-14 4.403491e-16 1.036556e+08 9.744926e+07 3.146864e-12 9.284414e-16 7.610561e+00 2.393943e+06
3.400000e+01 2.048366e+06 3.273067e+04 4.302835e-16 3.600600e-15 2.437479e+08 9.177426e+07 4.851616e-08 4.403485e-16 5.036253e+07 5.153173e+07 3.431527e-07 9.284474e-16 9.639123e+01 1.501359e+04
3.500000e+01 2.048377e+06 2.886550e+04 4.302910e-16 1.062533e-15 3.475952e+08 1.721155e+08 1.111918e-15 4.403481e-16 6.603195e+07 7.368233e+07 1.473478e-06 9.284543e-16 8.121477e+02 9.190718e+06
