long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 1.832400e+04 8.301520e+03 3.304494e+04 7.072623e+07 1.096121e+04 6.220461e+01 9.938294e-07 5.675567e-16 1.466588e-06 9.145872e+03 4.366587e-14 5.272524e+04 1.813718e-05 2.027415e-11
1.000000e+00 1.821814e+04 5.410276e+02 3.655193e+00 7.734514e+07 1.081537e+04 2.825847e+00 3.823021e-07 5.675498e-16 5.347168e-08 3.620463e+03 3.335808e-15 5.278671e+04 2.451677e-10 2.053851e-11
2.000000e+00 1.823657e+04 6.162983e+02 2.899465e+01 9.977916e+07 1.081562e+04 3.097277e+00 3.754170e-07 5.675447e-16 6.135057e-08 3.589144e+03 3.335807e-15 5.278860e+04 9.727088e-04 3.637711e-13
3.000000e+00 1.824797e+04 6.694781e+02 1.195647e+02 8.577618e+07 1.081408e+04 3.567925e+00 3.731047e-07 5.675415e-16 5.901010e-08 3.585050e+03 3.335807e-15 5.278882e+04 1.049886e-03 1.910422e-11
4.000000e+00 1.826025e+04 7.794516e+02 4.051558e+02 6.681417e+07 1.081382e+04 3.713438e+00 3.784092e-07 5.675400e-16 7.705260e-07 3.564681e+03 3.335807e-15 5.274894e+04 4.095379e+03 1.746303e-11
5.000000e+00 1.827229e+04 8.470575e+02 9.880227e+02 8.303558e+07 1.081847e+04 4.103774e+00 3.786158e-07 5.675402e-16 4.484828e-08 3.660363e+03 3.335807e-15 5.275077e+04 6.269148e+03 1.817008e-11
6.000000e+00 1.827976e+04 8.935258e+02 1.956026e+03 6.295602e+07 1.081604e+04 4.094873e+00 9.938294e-07 5.675423e-16 4.508533e-07 3.586098e+03 3.335814e-15 5.281174e+04 6.338673e+03 2.147322e-11
7.000000e+00 1.828645e+04 9.396865e+02 2.947913e+03 6.504746e+07 1.081595e+04 3.843301e+00 9.938294e-07 5.675461e-16 3.644855e-07 3.566566e+03 2.710525e-08 5.279903e+04 5.431485e+03 2.882621e-11
8.000000e+00 1.829491e+04 1.057880e+03 4.729804e+03 8.128516e+07 1.081986e+04 3.627619e+00 3.882074e-07 5.675517e-16 3.288052e-07 3.644451e+03 3.335808e-15 5.282783e+04 4.173194e+03 1.844745e-12
9.000000e+00 1.829831e+04 1.030914e+03 5.369979e+03 3.967153e+07 1.081853e+04 3.409263e+01 9.938294e-07 5.675592e-16 3.305287e-07 3.648878e+03 1.009348e-06 5.279212e+04 4.614238e+00 1.969415e-12
1.000000e+01 1.830819e+04 1.232813e+03 8.015154e+03 1.951668e+07 1.082608e+04 5.157688e+00 6.255356e-07 5.675548e-16 1.285793e-07 3.808682e+03 3.335814e-15 5.280169e+04 6.921828e-04 1.566208e-11
1.100000e+01 1.830649e+04 1.120265e+03 7.185246e+03 5.392937e+07 1.082098e+04 3.743949e+00 9.938294e-07 5.675773e-16 4.120870e-07 3.700650e+03 1.407507e-14 5.283018e+04 2.229817e+03 1.158276e-12
1.200000e+01 1.830884e+04 1.091158e+03 7.348316e+03 1.559775e+07 1.081828e+04 3.704591e+00 3.456209e-07 5.675881e-16 5.142501e-08 3.642663e+03 1.407506e-14 5.271280e+04 1.993041e-07 1.251328e-11
1.300000e+01 1.831699e+04 1.266016e+03 8.558662e+03 5.464052e+07 1.082654e+04 5.365159e+00 6.255356e-07 5.675873e-16 1.994011e-07 3.808729e+03 3.335807e-15 5.280169e+04 1.783343e-03 3.644370e-12
1.400000e+01 1.831283e+04 1.081623e+03 7.375391e+03 3.753629e+07 1.081890e+04 3.620239e+00 3.840491e-07 5.676138e-16 6.151974e-07 3.618120e+03 1.407506e-14 5.280966e+04 5.847659e+02 3.989395e-12
1.500000e+01 1.831626e+04 1.098988e+03 7.221125e+03 5.635282e+07 1.082045e+04 3.428454e+00 9.938294e-07 5.676289e-16 8.699682e-08 3.669109e+03 1.407506e-14 5.283071e+04 6.818919e-05 2.497851e-12
1.600000e+01 1.832293e+04 1.225214e+03 6.866002e+03 4.648750e+07 1.082687e+04 4.546299e+00 6.255356e-07 5.676329e-16 2.936141e-07 3.808765e+03 3.335807e-15 5.280169e+04 3.253636e+03 9.817565e-13
1.700000e+01 1.831933e+04 1.055159e+03 4.765838e+03 2.726125e+07 1.082010e+04 2.925726e+00 3.751873e-07 5.676647e-16 1.020295e-07 3.630030e+03 1.407506e-14 5.275457e+04 7.678544e+02 1.191386e-12
1.800000e+01 1.832321e+04 1.038501e+03 4.874600e+03 8.651192e+07 1.082317e+04 2.629088e+00 9.938294e-07 5.676857e-16 1.069293e-07 3.698100e+03 3.335808e-15 5.279934e+04 1.681781e+04 9.003525e-13
1.900000e+01 1.832202e+04 9.396987e+02 3.238316e+03 3.931889e+07 1.082109e+04 2.110197e+00 9.938294e-07 5.677101e-16 7.465499e-07 3.637950e+03 3.335807e-15 5.271077e+04 6.174226e+03 3.654002e-14
2.000000e+01 1.832021e+04 9.203751e+02 2.119477e+03 1.182935e+08 1.081730e+04 1.714640e+00 3.840296e-07 5.677381e-16 8.432966e-08 3.578553e+03 3.335809e-15 5.273666e+04 1.727426e+04 4.070204e-13
2.100000e+01 1.831812e+04 8.204108e+02 1.063530e+03 6.854366e+07 1.081537e+04 1.142024e+01 9.938294e-07 5.677701e-16 6.239024e-07 3.534371e+03 3.420235e-13 5.275894e+04 1.812819e+03 2.411931e-13
2.200000e+01 1.832650e+04 9.267129e+02 1.060683e+03 9.617822e+07 1.082716e+04 1.921450e+00 6.255356e-07 5.677924e-16 2.179368e-07 3.808794e+03 7.664100e-12 5.280169e+04 4.068969e+03 1.001732e-13
2.300000e+01 1.832537e+04 8.583628e+02 5.591016e+02 8.769413e+07 1.082715e+04 1.790676e+00 6.255356e-07 5.678304e-16 2.078888e-07 3.808792e+03 1.080970e-06 5.280169e+04 4.262489e+03 6.519779e-14
2.400000e+01 1.831613e+04 6.437823e+02 1.111922e+02 8.493217e+07 1.081716e+04 1.054544e+00 3.777122e-07 5.678845e-16 5.835882e-08 3.551797e+03 2.792863e-06 5.271155e+04 1.985605e+03 6.172483e-14
2.500000e+01 1.831559e+04 5.868759e+02 4.522515e+01 6.510460e+07 1.081774e+04 9.524216e-01 3.798985e-07 5.679302e-16 4.936138e-08 3.619065e+03 1.080969e-06 5.271583e+04 1.227349e+01 4.144311e-14
2.600000e+01 1.832048e+04 6.512225e+02 3.423389e+01 4.034824e+07 1.082703e+04 1.276690e+00 6.255356e-07 5.679680e-16 1.259631e-07 3.808779e+03 2.744648e-08 5.280168e+04 1.987635e-03 2.110708e-14
2.700000e+01 1.831266e+04 5.057504e+02 2.507207e+00 5.570334e+07 1.081935e+04 7.227381e-01 9.938294e-07 5.680374e-16 2.774025e-08 3.624565e+03 1.356350e-10 5.285550e+04 3.854637e+02 2.085293e-14
2.800000e+01 1.831558e+04 5.197193e+02 2.003133e+00 2.341254e+07 1.082688e+04 9.021226e-01 6.255356e-07 5.680861e-16 6.308286e-08 3.808763e+03 3.335810e-15 5.280168e+04 8.049120e-04 1.154631e-14
2.900000e+01 1.831200e+04 4.098989e+02 6.157039e-02 3.830040e+07 1.082118e+04 4.784457e-01 9.938294e-07 5.674994e-16 1.104279e-07 3.671057e+03 9.375469e-14 5.390064e+04 5.118827e-01 1.149918e-14
3.000000e+01 1.831140e+04 4.068979e+02 4.629820e-02 3.238624e+07 1.082669e+04 5.896155e-01 6.255356e-07 5.680898e-16 3.077280e-08 3.808743e+03 3.335808e-15 5.280168e+04 2.608773e+03 6.859438e-15
3.100000e+01 1.830810e+04 3.176555e+02 1.772865e+00 4.449357e+07 1.082062e+04 2.900853e-01 9.938294e-07 5.680448e-16 5.778485e-08 3.682160e+03 9.375469e-14 5.279719e+04 2.547034e+02 6.871423e-15
3.200000e+01 1.830861e+04 3.131092e+02 3.191673e-03 2.379868e+07 1.082647e+04 3.547260e-01 6.255356e-07 5.679792e-16 1.798898e-08 3.808720e+03 3.335810e-15 5.280168e+04 2.413946e+03 4.377661e-15
3.300000e+01 1.830489e+04 2.310423e+02 5.200055e-01 4.507832e+07 1.082331e+04 1.495402e+00 3.927747e-07 5.679453e-16 3.642633e-08 3.724194e+03 1.417220e-10 5.280190e+04 3.801023e+02 4.405137e-15
3.400000e+01 1.830672e+04 2.360075e+02 5.301108e-03 3.192161e+07 1.082622e+04 2.381481e-01 6.255356e-07 5.678898e-16 1.253658e-08 3.808694e+03 3.021371e-08 5.280169e+04 5.897370e+03 2.973250e-15
3.500000e+01 1.830052e+04 1.737990e+02 1.192832e-03 4.572103e+07 1.082061e+04 1.277802e-01 3.676807e-07 5.678649e-16 2.666674e-09 3.680911e+03 9.375466e-14 5.273192e+04 3.810743e+02 3.003200e-15
3.600000e+01 1.830478e+04 1.738097e+02 2.083734e-02 4.816453e+07 1.082595e+04 1.782002e-01 6.255356e-07 5.678175e-16 8.364029e-09 3.808666e+03 3.021371e-08 5.280169e+04 1.679636e+04 2.131809e-15
3.700000e+01 1.829941e+04 1.226551e+02 2.726055e-03 3.650865e+07 1.082167e+04 8.614737e-02 3.627974e-07 5.678000e-16 1.584172e-08 3.705531e+03 7.811439e-12 5.272003e+04 3.615363e+03 2.160660e-15
