long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 1.607670e+07 1.944391e+08 3.479638e+06 2.262200e-05 1.413754e+01 9.911231e-10 6.628534e-13 8.821671e-16 1.146066e-09 1.324947e-11 3.037247e+01 4.378632e-12 1.569768e+05 4.530413e-05
1.000000e+00 1.480230e+07 1.694812e+08 3.180884e+06 1.029526e-05 1.171761e+01 9.929020e-10 2.617245e-13 8.821679e-16 4.181522e-06 1.316102e-11 3.037263e+01 4.378633e-12 1.629383e+05 4.540800e-05
2.000000e+00 9.923973e+06 1.378193e+08 2.626314e+06 2.259727e-05 7.994445e+00 1.000231e-09 6.541150e-13 8.821703e-16 1.122180e-05 1.325034e-11 3.037266e+01 4.378635e-12 1.579544e+05 7.742843e-05
3.000000e+00 1.452313e+07 2.030314e+08 3.324570e+06 1.031614e-05 9.526921e+00 5.388437e-10 6.456435e-13 8.821746e-16 2.690675e-07 3.818099e-12 3.037271e+01 3.739199e-12 1.583937e+05 4.462908e-05
4.000000e+00 1.285850e+07 1.565934e+08 2.689224e+06 2.258118e-05 8.066143e+00 1.015427e-09 6.405717e-13 8.821813e-16 2.939321e-06 1.323289e-11 3.037274e+01 4.378637e-12 1.585175e+05 7.622755e-05
5.000000e+00 1.155330e+07 1.418853e+08 2.351804e+06 1.008418e-05 4.734475e+00 1.023301e-09 6.388106e-13 8.821915e-16 9.118773e-07 1.312592e-11 3.037273e+01 4.378637e-12 1.573130e+05 4.420233e-05
6.000000e+00 9.578342e+06 1.488745e+08 2.275488e+06 2.257165e-05 6.351766e+01 1.036983e-09 6.403259e-13 8.822066e-16 1.986955e-04 1.319437e-11 3.037269e+01 4.378638e-12 1.503120e+05 4.429492e-05
7.000000e+00 1.125718e+07 1.674825e+08 2.133955e+06 1.053438e-05 3.150059e+00 1.056708e-09 2.747676e-13 8.821577e-16 1.569424e-08 1.344051e-11 3.037266e+01 4.378640e-12 1.537043e+05 4.480093e-05
8.000000e+00 9.009070e+06 1.289842e+08 1.598270e+06 2.256961e-05 3.695380e+01 1.082814e-09 6.350000e-13 8.822064e-16 1.372525e-05 1.387407e-11 3.037255e+01 4.378644e-12 1.470640e+05 7.272583e-05
9.000000e+00 8.881573e+06 1.294075e+08 1.423790e+06 1.039802e-05 2.840238e+00 6.018567e-10 6.282239e-13 8.821910e-16 2.106333e-09 1.451293e-11 3.037243e+01 4.378648e-12 1.429573e+05 4.308651e-05
1.000000e+01 7.278340e+06 1.183777e+08 1.106150e+06 2.257669e-05 2.797742e+00 1.136827e-09 6.246934e-13 8.821804e-16 1.840442e-06 1.538436e-11 3.037222e+01 4.378654e-12 1.385439e+05 7.054243e-05
1.100000e+01 5.860930e+06 9.175018e+07 7.536321e+05 1.013649e-05 2.680658e+00 1.164778e-09 6.243478e-13 8.821732e-16 8.254357e-11 1.652709e-11 3.037192e+01 4.378661e-12 1.325892e+05 4.138588e-05
1.200000e+01 5.673521e+06 9.850900e+07 6.018496e+05 2.258953e-05 2.348595e+00 1.200108e-09 6.271774e-13 8.821682e-16 1.344074e-08 1.799422e-11 3.037248e+01 4.378670e-12 1.307787e+05 6.864561e-05
1.300000e+01 4.982253e+06 8.230796e+07 4.318499e+05 1.048380e-05 1.758536e+00 6.861385e-10 6.332236e-13 8.821649e-16 1.146583e-09 6.912102e-12 3.037165e+01 3.739782e-12 1.244684e+05 4.157616e-05
1.400000e+01 4.849505e+06 6.631056e+07 2.911057e+05 2.260816e-05 1.365044e+01 1.274154e-09 6.425799e-13 8.821626e-16 2.066991e-09 2.102069e-11 3.037159e+01 4.378684e-12 1.179903e+05 6.702430e-05
1.500000e+01 3.507208e+06 5.803491e+07 1.723883e+05 1.051160e-05 1.246328e+00 1.312973e-09 6.553943e-13 8.821610e-16 1.617035e-12 2.255818e-11 3.037140e+01 4.378690e-12 1.141015e+05 4.135329e-05
1.600000e+01 3.185815e+06 4.917565e+07 1.062552e+05 2.263469e-05 1.132546e+01 1.360618e-09 6.718733e-13 8.821600e-16 7.575515e-10 2.454293e-11 3.037194e+01 4.378698e-12 1.063601e+05 4.012098e-05
1.700000e+01 2.438189e+06 3.640362e+07 5.539034e+04 1.052364e-05 1.306856e+00 8.079275e-10 6.922880e-13 8.821594e-16 1.102509e-10 9.940871e-12 3.037105e+01 4.378706e-12 1.011769e+05 6.455989e-05
1.800000e+01 2.016156e+06 2.914818e+07 2.794240e+04 2.266885e-05 1.422014e+01 8.195813e-10 3.285971e-13 8.821591e-16 1.554599e-10 2.866971e-11 3.037184e+01 4.378716e-12 9.551358e+04 6.388015e-05
1.900000e+01 1.459268e+06 2.165913e+07 1.306032e+04 1.056976e-05 2.120632e+00 8.382906e-10 3.396486e-13 8.821590e-16 2.381362e-09 3.078778e-11 3.037116e+01 4.378727e-12 8.980548e+04 3.987800e-05
