long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 3.442340e+06 3.430385e+06 3.865172e-07 1.139745e-11 1.090321e+09 3.755556e+07 2.447319e+07 1.003994e-15 8.943679e+07 1.010397e+09 7.777178e+04 6.039109e-13 2.574972e+06 1.609678e+08
1.000000e+00 1.705147e+06 1.638869e+06 3.865135e-07 1.139716e-11 1.867205e+08 2.537484e+07 2.447265e+07 1.003991e-15 8.943411e+07 2.074726e+08 7.775335e+04 6.003250e-13 2.574785e+06 5.438479e+07
2.000000e+00 1.712703e+06 1.778841e+06 3.865173e-07 1.139730e-11 9.604960e+08 5.293579e+07 2.447287e+07 1.003990e-15 8.943531e+07 7.871016e+08 7.773407e+04 6.089073e-13 2.574802e+06 2.919352e+08
3.000000e+00 1.897827e+06 1.969248e+06 3.865125e-07 1.139790e-11 7.672262e+08 1.726474e+08 2.447281e+07 1.003988e-15 8.943533e+07 8.234248e+08 7.773373e+04 6.300744e-13 2.574818e+06 1.591289e+08
4.000000e+00 2.685176e+06 2.602464e+06 3.865139e-07 1.139909e-11 1.371921e+09 3.385432e+08 2.447307e+07 1.003988e-15 8.943563e+07 1.325598e+09 7.776410e+04 1.001318e-13 2.575025e+06 2.342569e+08
5.000000e+00 2.407284e+06 2.312987e+06 3.865052e-07 1.139657e-11 5.859793e+08 1.509236e+08 2.447250e+07 1.003987e-15 8.943385e+07 6.463792e+08 7.775152e+04 6.379088e-13 2.574974e+06 5.073528e+07
6.000000e+00 2.895758e+06 2.729613e+06 3.865152e-07 1.140012e-11 4.194679e+08 1.184073e+08 2.447269e+07 1.003987e-15 8.943391e+07 5.523454e+08 7.781249e+04 6.241646e-13 2.575045e+06 3.405974e+07
7.000000e+00 4.328504e+06 4.186544e+06 3.865158e-07 1.140018e-11 1.159843e+09 3.174701e+08 2.447290e+07 1.003987e-15 8.943560e+07 1.241632e+09 7.783245e+04 6.228745e-13 2.575214e+06 5.933930e+07
8.000000e+00 3.488036e+06 2.938608e+06 3.865068e-07 1.139663e-11 4.812093e+08 1.569927e+08 2.447242e+07 1.003988e-15 8.943367e+07 6.346718e+08 7.775882e+04 6.338762e-13 2.575156e+06 2.700346e+07
9.000000e+00 4.183407e+06 3.580021e+06 3.865178e-07 1.139934e-11 3.187992e+09 4.709103e+08 2.447303e+07 1.003989e-15 8.943675e+07 2.424315e+09 7.776949e+04 6.577801e-13 2.574980e+06 7.564789e+07
1.000000e+01 4.671276e+06 3.744824e+06 3.865204e-07 1.139825e-11 2.134141e+09 2.488768e+08 2.447301e+07 1.003990e-15 8.943681e+07 2.031638e+09 7.776272e+04 6.960274e-13 2.575130e+06 1.283431e+08
1.100000e+01 5.824564e+06 4.196890e+06 3.865162e-07 1.139782e-11 2.756795e+09 7.566579e+08 2.447343e+07 1.003991e-15 8.943857e+07 2.597108e+09 7.778739e+04 7.510420e-13 2.575309e+06 7.487748e+07
1.200000e+01 6.126604e+06 5.222892e+06 3.865195e-07 1.139796e-11 2.785015e+09 3.001728e+08 2.447360e+07 1.003994e-15 8.943889e+07 2.698150e+09 7.777241e+04 8.264995e-13 2.575289e+06 2.020848e+08
1.300000e+01 5.951103e+06 5.401713e+06 3.865147e-07 1.139871e-11 1.863405e+09 4.141628e+08 2.447357e+07 1.003997e-15 8.943902e+07 2.143722e+09 7.772222e+04 1.887818e-13 2.575135e+06 1.503910e+08
1.400000e+01 6.105901e+06 5.336476e+06 3.865169e-07 1.139561e-11 1.679691e+09 4.410365e+08 2.447375e+07 1.004002e-15 8.943917e+07 1.691100e+09 7.769665e+04 9.392408e-13 2.575062e+06 2.562520e+08
