long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 1.847169e+10 5.032115e+06 4.739789e+08 4.249224e+06 6.862189e+07 9.212022e+06 7.017865e+06 9.775966e-15 4.155184e+06 1.803067e+07 2.765877e-11 4.832279e+07 7.225257e+06 6.093701e-16
1.000000e+00 2.577298e+10 3.235701e+07 7.756105e+08 5.611966e+06 1.954577e+08 2.281643e+07 2.174754e+07 1.096005e-15 1.755845e+07 4.395033e+07 3.479941e-11 8.401954e+07 1.840168e+07 1.541642e-15
2.000000e+00 2.520305e+10 7.384617e+06 7.562437e+08 5.659399e+06 1.071401e+08 1.232787e+07 1.100560e+07 1.095989e-15 7.608531e+06 2.799570e+07 1.514134e-10 7.460147e+07 1.346654e+07 1.965465e-13
3.000000e+00 2.154308e+10 4.796759e+06 6.772199e+08 5.200458e+06 5.679254e+07 6.330246e+06 8.045356e+06 1.095989e-15 4.111862e+06 1.598808e+07 2.210471e-09 6.048604e+07 1.141829e+07 1.250679e-05
4.000000e+00 2.083252e+10 5.050367e+06 6.959753e+08 4.999752e+06 6.553677e+07 7.630600e+06 9.488714e+06 1.095989e-15 4.900161e+06 1.817573e+07 1.965318e-11 6.029949e+07 1.365063e+07 1.805476e-05
5.000000e+00 1.747635e+10 3.182212e+06 6.562952e+08 4.684485e+06 4.045498e+07 4.593468e+06 6.340580e+06 1.095989e-15 3.070880e+06 1.245330e+07 6.020994e-11 5.451081e+07 1.417400e+07 6.469341e+02
6.000000e+00 1.748381e+10 5.252686e+06 7.264835e+08 4.646560e+06 5.849380e+07 7.773562e+06 9.839884e+06 1.095989e-15 4.425102e+06 1.657295e+07 4.693358e-08 5.740702e+07 1.623028e+07 1.372588e+05
7.000000e+00 1.325152e+10 3.182504e+06 5.602837e+08 3.879974e+06 2.792780e+07 3.722058e+06 3.493455e+06 1.095989e-15 1.805033e+06 7.462603e+06 3.168230e-08 3.761949e+07 7.276826e+06 4.916399e+04
8.000000e+00 1.219241e+10 4.264457e+06 5.469352e+08 3.963912e+06 2.970085e+07 3.714150e+06 4.031829e+06 1.095989e-15 1.944505e+06 8.293748e+06 1.034567e-07 3.848092e+07 9.517816e+06 7.803940e+02
9.000000e+00 1.115309e+10 3.998304e+06 5.241160e+08 3.892074e+06 2.936031e+07 3.302073e+06 3.108501e+06 1.095989e-15 1.486565e+06 7.896751e+06 1.788995e-06 3.584669e+07 8.020511e+06 6.503928e-05
1.000000e+01 9.303026e+09 2.780359e+06 4.285777e+08 3.575700e+06 2.532806e+07 2.344152e+06 1.563348e+06 1.096190e-15 8.281967e+05 4.985092e+06 6.972295e-08 2.915523e+07 5.368315e+06 3.792538e-03
1.100000e+01 7.917176e+09 4.998349e+06 3.606798e+08 3.537524e+06 3.592489e+07 2.515655e+06 2.181516e+06 1.536654e-07 1.102745e+06 6.158098e+06 7.260942e-07 2.293392e+07 6.644778e+06 4.599171e-03
1.200000e+01 6.160259e+09 5.353040e+06 2.423053e+08 3.120047e+06 2.787625e+07 1.872742e+06 1.113674e+06 2.611139e-07 7.069777e+05 4.573908e+06 2.792540e-03 1.501392e+07 3.788595e+06 3.518800e-05
1.300000e+01 4.895597e+09 2.924912e+05 1.590357e+08 2.823837e+06 1.142432e+07 6.872256e+05 3.808390e+05 1.536364e-07 2.329782e+05 1.764763e+06 4.006557e-05 1.084233e+07 9.409819e+05 4.204581e+01
1.400000e+01 1.098812e+10 1.131906e+07 6.519704e+08 4.297393e+06 1.982930e+08 1.598110e+07 3.347991e+06 2.611617e-07 2.325437e+06 1.617388e+07 1.356393e-04 4.469012e+07 1.541502e+07 3.183335e+04
1.500000e+01 4.021836e+09 2.520943e+05 1.343055e+08 3.085713e+06 7.198535e+07 9.057163e+06 7.842088e+05 1.096196e-15 3.184832e+05 3.475167e+06 4.161533e-05 1.339736e+07 1.531138e+06 1.081332e+02
1.600000e+01 4.297490e+09 6.282184e+06 1.683560e+08 3.067137e+06 2.315366e+08 5.674046e+07 4.510649e+06 1.095989e-15 1.835125e+06 1.618334e+07 8.002726e-06 2.646207e+07 7.542567e+06 2.233159e-03
1.700000e+01 4.024011e+09 6.334570e+06 1.522364e+08 3.000583e+06 7.536274e+08 2.176539e+08 1.890329e+07 1.095989e-15 8.453622e+06 4.050757e+07 4.964566e-04 5.456713e+07 1.760415e+07 1.322745e+04
1.800000e+01 3.621353e+09 5.398257e+06 1.360222e+08 2.994473e+06 3.079955e+09 8.821028e+08 6.804609e+07 1.095989e-15 2.353069e+07 1.527421e+08 9.890736e-05 7.023938e+07 6.960740e+07 4.082854e-06
1.900000e+01 3.998755e+09 1.182226e+07 1.246739e+08 3.385674e+06 3.472907e+09 6.814466e+08 2.054546e+08 1.095989e-15 1.078970e+08 2.911264e+08 1.836636e-04 1.151928e+08 1.058602e+08 2.594686e-08
2.000000e+01 3.245202e+09 9.773066e+06 6.852999e+07 2.956712e+06 3.739095e+09 5.718183e+08 4.101662e+08 1.095989e-15 2.741894e+08 5.359485e+08 9.375155e-07 1.600382e+08 1.440816e+08 9.052108e-07
2.100000e+01 2.876977e+09 8.942200e+06 4.212837e+07 2.766233e+06 3.156361e+09 4.042623e+08 4.354424e+08 1.095989e-15 3.099916e+08 5.801837e+08 1.604220e-06 1.906576e+08 1.224833e+08 9.468020e-14
2.200000e+01 3.017035e+09 3.553403e+06 3.177413e+07 2.902233e+06 2.647231e+09 2.669320e+08 3.571729e+08 1.095989e-15 3.152449e+08 5.417343e+08 1.306811e-03 3.104414e+08 1.236420e+08 1.201602e-15
2.300000e+01 3.298547e+09 1.964822e+06 3.225687e+07 3.371722e+06 3.144611e+09 2.656795e+08 3.934104e+08 1.096197e-15 3.365897e+08 6.882162e+08 1.238421e-06 3.553323e+08 1.233394e+08 3.989559e-16
2.400000e+01 3.207271e+09 4.504484e+06 2.433508e+07 3.241179e+06 4.642529e+09 4.897760e+08 4.594475e+08 2.910954e-07 5.245258e+08 1.028553e+09 3.457411e-07 3.981115e+08 1.654770e+08 4.112078e-16
2.500000e+01 2.109040e+09 8.650812e+05 1.047775e+07 2.213120e+06 1.627508e+09 1.653782e+08 1.497665e+08 4.079522e-07 1.778202e+08 3.585905e+08 4.400846e-09 1.674655e+08 5.744832e+07 1.394972e-15
2.600000e+01 2.954712e+09 8.469716e+06 1.568141e+07 2.638741e+06 6.866580e+09 1.288449e+09 4.891933e+08 2.910393e-07 7.031914e+08 1.602446e+09 5.243470e-08 2.497051e+08 2.611132e+08 1.652012e-13
2.700000e+01 3.099063e+09 1.694702e+06 1.686032e+07 2.954638e+06 7.169948e+09 8.049987e+08 3.916387e+08 4.080295e-07 7.606991e+08 1.776019e+09 4.276880e-10 1.794344e+08 2.803969e+08 6.963283e-06
2.800000e+01 3.439040e+09 2.778279e+06 1.913011e+07 2.534413e+06 1.014233e+10 1.895830e+09 5.057713e+08 1.096201e-15 9.194124e+08 2.549068e+09 1.163203e-11 1.424861e+08 4.220705e+08 3.969838e-06
2.900000e+01 3.686819e+09 3.055861e+07 2.245213e+07 2.361328e+06 2.470854e+10 7.491076e+09 1.740230e+09 1.095989e-15 2.843841e+09 7.173864e+09 7.814925e-13 6.896186e+07 1.183629e+09 7.693073e+00
3.000000e+01 2.282460e+09 8.485486e+05 1.190931e+07 1.523108e+06 2.689430e+09 5.930754e+08 1.581214e+08 1.095989e-15 2.573926e+08 7.914078e+08 1.035960e-13 8.059552e+06 1.225312e+08 1.922864e-06
3.100000e+01 4.884009e+09 7.002934e+06 3.693496e+07 2.554963e+06 2.791849e+10 9.586106e+09 2.887499e+09 1.095989e-15 3.545233e+09 8.443582e+09 2.290260e-14 9.429659e+06 1.219111e+09 8.072983e-05
3.200000e+01 4.368737e+09 1.290287e-05 3.362991e+07 2.138139e+06 3.638775e+09 7.119858e+08 4.261029e+08 1.095989e-15 4.426562e+08 1.046111e+09 7.447703e-15 8.042961e+05 1.201202e+08 3.199680e-13
3.300000e+01 4.711102e+09 2.351452e-05 4.280587e+07 1.793873e+06 1.117843e+09 2.657031e+08 1.389512e+08 1.095989e-15 1.057520e+08 3.343937e+08 3.244910e-15 5.128057e+04 3.465336e+07 1.620109e-15
3.400000e+01 4.354499e+09 1.499600e-15 4.086446e+07 1.731653e+06 2.157985e+08 3.595822e+07 2.134890e+07 1.095989e-15 1.131827e+07 6.324314e+07 1.768120e-15 1.499757e+03 4.387578e+06 3.824227e-16
3.500000e+01 4.186213e+09 2.564148e-16 4.564519e+07 1.574829e+06 1.297030e+08 1.994565e+07 1.597256e+07 1.096073e-15 9.704875e+06 4.341518e+07 1.146254e-15 2.060124e+01 2.396742e+06 2.582205e-16
3.600000e+01 4.668471e+09 2.252274e-16 6.208412e+07 1.453957e+06 2.747846e+07 4.034048e+06 1.913189e+06 1.531401e-11 1.448339e+05 6.540704e+06 8.541264e-16 1.473601e+04 5.563547e+04 2.337423e-16
3.700000e+01 5.231754e+09 2.222253e-16 7.475206e+07 1.360991e+06 6.762568e+06 1.270114e+06 4.653766e+05 1.183212e-07 3.308451e+04 2.123453e+06 5.715493e-16 5.910322e-01 1.369058e+04 2.245179e-16
3.800000e+01 5.903036e+09 2.221684e-16 7.842138e+07 1.580408e+06 8.290155e+06 1.447677e+06 6.571208e+05 8.430094e-06 3.099583e+01 2.633195e+06 5.827790e-16 7.805838e-03 1.180277e+01 2.238638e-16
3.900000e+01 4.920483e+09 2.220541e-16 7.113924e+07 1.381140e+06 3.887229e+06 8.112734e+05 3.282217e+05 1.183107e-07 3.719096e-05 1.032253e+06 5.216582e-16 3.005595e-04 5.709623e-05 2.224986e-16
4.000000e+01 5.410461e+09 2.220978e-16 9.196008e+07 1.512242e+06 7.750819e+06 1.914140e+06 7.495332e+05 6.944451e-05 2.193786e+05 1.929416e+06 5.123746e-16 1.284001e+03 1.490080e+05 2.222792e-16
