long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 3.913385e+05 3.790115e+06 1.786052e+05 1.061674e+09 8.978697e+04 2.476504e-06 3.536663e-15 8.387515e-16 1.463636e-14 2.566421e-07 5.057542e+06 1.076975e-05 1.778654e+07 1.263099e+05
1.000000e+00 3.913365e+05 3.433583e+06 1.786008e+05 7.227434e+08 8.977511e+04 2.475917e-06 3.536660e-15 8.402639e-16 1.463652e-14 4.280469e-07 5.057528e+06 1.077750e-05 1.778639e+07 1.262573e+05
2.000000e+00 3.913402e+05 3.579066e+06 1.786071e+05 9.134550e+08 9.018169e+04 5.603086e-05 3.536663e-15 8.387876e-16 1.463635e-14 4.257508e-07 5.057542e+06 1.076941e-05 1.778645e+07 1.264439e+05
3.000000e+00 3.913358e+05 3.390725e+06 1.786048e+05 7.098461e+08 8.976843e+04 4.415527e-05 3.536669e-15 8.387076e-16 1.463634e-14 2.482044e-07 5.057530e+06 1.076876e-05 1.778638e+07 1.263357e+05
4.000000e+00 3.913507e+05 3.796801e+06 1.786127e+05 1.062041e+09 8.979512e+04 2.553082e-06 3.536681e-15 8.387032e-16 1.463634e-14 4.227469e-07 5.057548e+06 1.077705e-05 1.778650e+07 1.266565e+05
5.000000e+00 3.913596e+05 3.823265e+06 1.786125e+05 1.145567e+09 8.980299e+04 3.449276e-05 3.536696e-15 8.387030e-16 1.463634e-14 4.220256e-07 5.057553e+06 1.077691e-05 1.778652e+07 1.268007e+05
6.000000e+00 3.913505e+05 3.507067e+06 1.786111e+05 1.009389e+09 8.979364e+04 2.227041e-06 3.536717e-15 8.387030e-16 1.463634e-14 2.532220e-07 5.057552e+06 1.076860e-05 1.778651e+07 1.268771e+05
7.000000e+00 3.913525e+05 3.676155e+06 1.786128e+05 1.112071e+09 8.979289e+04 2.893466e-05 3.536742e-15 8.387030e-16 1.463634e-14 4.222540e-07 5.057553e+06 1.076852e-05 1.778647e+07 1.268781e+05
8.000000e+00 3.913483e+05 3.538795e+06 1.786119e+05 1.156744e+09 8.980470e+04 2.902389e-05 3.536771e-15 8.387030e-16 1.463634e-14 4.232034e-07 5.057554e+06 1.077657e-05 1.778647e+07 1.270059e+05
9.000000e+00 3.913511e+05 3.676341e+06 1.786157e+05 1.538430e+09 8.979764e+04 2.984223e-06 3.536805e-15 8.387030e-16 1.463634e-14 4.263946e-07 5.057570e+06 1.077647e-05 1.778657e+07 1.272199e+05
1.000000e+01 3.913533e+05 3.641611e+06 1.786154e+05 1.534775e+09 8.979040e+04 3.483574e-05 3.536844e-15 8.387030e-16 1.463634e-14 4.318783e-07 5.057562e+06 1.076796e-05 1.778650e+07 1.272921e+05
1.100000e+01 3.913523e+05 3.584385e+06 1.786144e+05 1.664308e+09 8.979628e+04 4.165657e-05 3.536887e-15 8.387030e-16 1.463634e-14 4.397429e-07 5.057563e+06 1.077663e-05 1.778647e+07 1.271509e+05
1.200000e+01 3.913573e+05 3.819535e+06 1.786163e+05 2.250589e+09 8.980451e+04 6.560078e-06 3.536935e-15 8.387030e-16 1.463634e-14 2.758435e-07 5.057577e+06 1.076864e-05 1.778655e+07 1.274049e+05
1.300000e+01 3.913489e+05 3.576186e+06 1.786126e+05 1.660623e+09 8.979540e+04 7.187466e-05 3.536987e-15 8.387030e-16 1.463634e-14 4.577818e-07 5.057565e+06 1.077682e-05 1.778645e+07 1.272056e+05
1.400000e+01 3.913512e+05 3.586740e+06 1.786123e+05 2.130390e+09 8.979827e+04 1.039519e-04 3.537044e-15 8.387030e-16 1.463634e-14 4.680419e-07 5.057566e+06 1.076851e-05 1.778645e+07 1.271929e+05
1.500000e+01 3.913500e+05 3.671389e+06 1.786106e+05 2.763777e+09 8.981610e+04 2.079104e-05 3.537106e-15 8.387030e-16 1.463634e-14 4.810680e-07 5.057573e+06 1.076859e-05 1.778646e+07 1.272318e+05
1.600000e+01 3.913502e+05 3.604731e+06 1.786103e+05 2.704803e+09 8.980437e+04 3.003109e-05 3.537172e-15 8.387030e-16 1.463634e-14 3.025750e-07 5.057578e+06 1.076809e-05 1.778646e+07 1.271780e+05
1.700000e+01 3.913360e+05 3.550815e+06 1.786056e+05 2.630133e+09 8.979481e+04 3.405195e-04 3.537243e-15 8.387030e-16 1.463634e-14 5.101449e-07 5.057566e+06 1.077602e-05 1.778635e+07 1.269684e+05
1.800000e+01 3.913298e+05 3.460817e+06 1.786030e+05 2.581632e+09 8.980849e+04 5.218260e-04 3.537318e-15 8.387030e-16 1.463634e-14 5.263391e-07 5.057562e+06 1.076716e-05 1.778632e+07 1.268365e+05
1.900000e+01 3.913283e+05 3.553117e+06 1.786028e+05 2.981580e+09 8.980301e+04 9.520369e-04 3.537398e-15 8.387030e-16 1.463634e-14 3.340735e-07 5.057560e+06 1.076639e-05 1.778623e+07 1.266566e+05
2.000000e+01 3.913269e+05 3.428393e+06 1.785976e+05 3.147450e+09 8.981630e+04 2.541940e-04 3.537482e-15 8.387030e-16 1.463634e-14 5.624452e-07 5.057564e+06 1.076544e-05 1.778625e+07 1.265804e+05
2.100000e+01 3.913138e+05 3.455168e+06 1.785944e+05 2.878292e+09 8.981144e+04 4.788548e-04 3.537571e-15 8.387030e-16 1.463636e-14 3.593803e-07 5.057555e+06 1.077266e-05 1.778620e+07 1.263772e+05
