long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 2.313764e+09 1.729053e+02 1.515178e-04 8.020457e+02 1.650161e+09 1.879991e+08 5.417491e+06 9.239091e-16 2.339471e+07 1.667398e+08 1.193911e-11 1.464627e-05 1.134766e+07 5.921293e-08
1.000000e+00 1.188132e+09 1.100698e+02 1.489396e-04 7.463723e+02 3.938697e+08 1.297301e+08 5.902878e+06 9.239093e-16 1.906478e+07 1.181594e+08 1.657654e-08 1.268110e-02 7.617440e+06 7.795109e-08
2.000000e+00 2.811227e+09 8.520948e+01 3.401249e-04 6.966866e+02 1.585429e+09 1.658669e+08 6.807286e+06 9.239103e-16 2.126402e+07 1.499395e+08 7.568652e-09 9.690499e-03 9.175359e+06 5.144224e-07
3.000000e+00 1.500379e+09 2.374051e+01 1.505057e-04 3.038440e+02 1.383382e+09 1.376020e+08 7.503868e+06 9.239121e-16 3.005556e+07 1.763690e+08 6.001191e-09 6.363975e-05 9.019946e+06 1.606592e-05
4.000000e+00 1.127574e+09 4.045854e+00 1.436202e-04 1.080209e+02 1.183570e+09 1.420407e+08 7.788443e+06 9.239149e-16 3.530422e+07 1.900196e+08 2.753958e-11 8.280387e-05 9.159998e+06 9.632840e-07
5.000000e+00 1.711797e+09 4.122433e-01 1.464113e-04 3.795199e+01 2.131615e+09 1.586361e+08 1.356409e+07 9.239185e-16 4.955647e+07 2.670026e+08 2.327869e-11 9.324971e-05 1.079801e+07 3.388667e-05
6.000000e+00 6.856769e+08 1.979213e-02 1.410218e-04 6.973812e+00 1.763355e+09 1.486651e+08 1.465906e+07 9.239230e-16 5.344867e+07 2.797315e+08 7.176819e-10 5.053388e-03 8.998436e+06 2.402707e-04
7.000000e+00 2.047419e+09 2.258513e-01 1.387119e-04 8.642231e-01 2.132403e+09 1.570962e+08 1.605480e+07 9.239284e-16 5.437411e+07 3.061672e+08 2.058479e-10 4.328453e-03 1.177452e+07 3.905002e-04
8.000000e+00 8.084543e+08 2.122688e-02 2.893626e-04 1.546846e+01 4.060959e+09 1.388320e+08 3.862527e+07 9.239347e-16 1.243307e+08 4.420813e+08 8.654261e-11 7.496670e-03 1.076000e+07 2.714096e-01
9.000000e+00 2.578823e+09 1.795471e-05 1.264852e-04 2.089891e-02 4.164986e+09 1.420302e+08 2.440420e+07 9.239420e-16 8.259709e+07 4.036154e+08 5.177236e-11 3.697625e-04 1.028328e+07 5.731677e-04
1.000000e+01 1.226451e+09 1.296486e-03 1.204396e-04 6.780355e-01 3.451595e+09 1.363933e+08 2.770833e+07 9.239503e-16 9.150486e+07 4.255798e+08 3.900690e-13 7.086014e-04 1.192408e+07 7.429885e-01
1.100000e+01 2.090601e+09 7.260366e-04 1.177662e-04 2.028812e-03 5.819305e+09 1.386002e+08 3.854625e+07 9.239597e-16 1.321879e+08 5.522801e+08 1.132246e-11 1.250253e-03 1.120373e+07 4.882519e-03
1.200000e+01 1.645679e+09 3.406010e-06 2.401587e-04 9.807776e-02 1.564933e+09 1.291205e+08 3.486106e+07 9.239702e-16 1.261326e+08 4.995169e+08 3.966426e-12 1.055976e-03 1.060187e+07 1.023376e-02
1.300000e+01 1.601565e+09 1.013709e-03 2.286669e-04 8.595041e-02 4.931077e+09 1.409718e+08 6.109782e+07 9.239818e-16 3.251421e+08 8.555013e+08 1.807366e-12 3.474103e-02 1.672375e+07 1.237999e+01
1.400000e+01 2.220744e+09 5.775055e-06 2.196097e-04 1.524376e-03 3.549485e+09 1.331998e+08 4.984777e+07 9.239946e-16 1.894880e+08 6.129463e+08 1.048068e-12 5.572860e-04 1.371362e+07 5.812540e-02
