long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
1.500000e+01 7.670824e+06 5.741706e-06 2.296926e-15 1.128366e-14 9.527555e+07 5.924830e+06 2.107678e+06 1.691813e+07 1.118757e+08 8.782010e-09 9.960988e-15 1.408684e+04 4.601243e+05
1.600000e+01 8.088599e+06 9.395506e-06 2.297018e-15 1.099850e-14 9.527554e+07 5.922068e+06 2.110921e+06 1.591154e+07 1.024284e+08 2.056287e-11 7.734101e-15 1.371817e+04 4.601169e+05
1.700000e+01 6.521546e+06 5.576835e-06 2.297118e-15 1.075257e-14 9.527555e+07 5.921864e+06 1.941983e+06 1.660615e+07 1.064353e+08 3.939620e-13 1.072101e-14 1.353999e+04 4.600871e+05
1.800000e+01 7.417129e+06 9.115605e-06 2.297225e-15 1.054332e-14 9.527556e+07 5.922768e+06 1.999116e+06 1.619050e+07 1.049515e+08 2.985080e-14 3.115500e-14 1.395624e+04 4.601086e+05
1.900000e+01 5.009414e+06 9.006449e-06 2.297341e-15 1.036858e-14 9.527555e+07 5.917159e+06 1.763925e+06 1.518390e+07 9.735320e+07 5.567264e-15 3.207209e-13 1.316838e+04 4.600672e+05
2.000000e+01 5.159957e+06 8.952731e-06 2.297464e-15 1.022659e-14 9.527557e+07 5.921782e+06 1.911633e+06 1.685469e+07 9.945629e+07 1.877045e-15 3.681594e-11 1.412277e+04 4.600901e+05
2.100000e+01 3.107130e+06 5.215547e-06 2.297594e-15 1.011593e-14 9.527554e+07 5.914920e+06 1.647220e+06 1.501717e+07 9.249357e+07 9.368791e-16 3.526817e-15 1.317795e+04 4.600509e+05
2.200000e+01 3.282262e+06 8.892331e-06 2.297733e-15 1.003551e-14 9.527556e+07 5.922081e+06 1.728202e+06 1.617958e+07 9.752037e+07 6.092884e-16 6.284793e-11 1.407792e+04 4.600677e+05
2.300000e+01 1.907801e+06 5.299623e-06 2.297879e-15 4.898048e-15 9.527556e+07 5.918936e+06 1.536965e+06 1.576860e+07 9.509296e+07 4.771059e-16 1.216538e-12 1.348591e+04 4.600402e+05
2.400000e+01 1.287480e+06 8.821317e-06 2.298033e-15 9.599915e-15 9.527556e+07 5.918877e+06 1.486780e+06 1.486619e+07 8.765211e+07 4.302965e-16 5.091640e-13 3.007624e+04 4.600363e+05
2.500000e+01 5.793118e+05 5.247246e-06 2.298195e-15 9.256460e-15 9.527555e+07 5.915478e+06 1.333222e+06 1.429121e+07 8.279767e+07 4.394073e-16 3.116496e-12 1.342466e+04 4.599943e+05
2.600000e+01 2.946147e+05 8.743320e-06 2.298364e-15 8.950458e-15 9.527555e+07 5.923276e+06 1.300925e+06 1.659806e+07 8.764065e+07 5.136321e-16 8.983092e-10 1.392454e+04 4.606088e+05
2.700000e+01 2.187481e+05 6.830596e-06 2.298144e-15 8.238236e-15 9.527555e+07 5.923474e+06 1.292542e+06 1.497006e+07 8.261535e+07 5.308010e-16 4.325087e-08 1.490035e+04 4.600287e+05
2.800000e+01 5.040188e+04 8.713943e-06 2.298719e-15 8.414655e-15 9.527554e+07 5.923564e+06 1.158127e+06 1.415039e+07 7.805939e+07 9.323433e-16 7.962692e-08 1.406925e+04 4.600116e+05
2.900000e+01 1.508182e+04 5.233807e-06 2.298905e-15 8.180925e-15 9.527553e+07 5.919372e+06 1.004796e+06 1.344729e+07 7.298005e+07 1.579231e-15 2.785415e-06 1.370249e+04 4.599577e+05
3.000000e+01 5.270985e+03 5.445769e-06 2.299098e-15 7.975195e-15 9.527553e+07 5.922730e+06 1.011788e+06 1.340747e+07 7.106868e+07 3.850650e-15 7.033706e-08 1.381871e+04 4.599909e+05
3.100000e+01 9.307418e+04 4.827331e-06 2.290012e-15 7.795474e-15 9.527552e+07 6.008087e+06 9.146294e+05 1.396946e+07 6.619781e+07 1.587761e-14 3.868838e-06 3.007624e+04 4.605822e+05
3.200000e+01 1.106846e+03 8.528073e-06 2.299324e-15 7.640059e-15 9.527553e+07 5.925146e+06 8.772114e+05 1.385420e+07 6.561048e+07 1.435313e-13 8.725942e-08 1.469640e+04 4.599963e+05
3.300000e+01 5.067184e+02 5.143322e-06 2.299358e-15 7.507504e-15 9.527552e+07 5.916591e+06 7.181187e+05 1.251112e+07 5.966855e+07 4.262369e-12 1.598237e-13 1.322708e+04 4.599554e+05
3.400000e+01 2.586927e+02 5.185851e-06 2.299399e-15 7.396600e-15 9.527555e+07 5.921002e+06 6.987982e+05 1.271248e+07 5.993414e+07 7.753985e-10 1.672016e-10 3.007624e+04 4.605903e+05
3.500000e+01 6.450468e+01 4.795535e-06 2.299448e-15 7.306346e-15 9.527552e+07 5.914357e+06 5.827865e+05 1.088955e+07 5.214908e+07 2.248414e-06 6.505416e-13 1.305500e+04 4.599821e+05
3.600000e+01 1.785463e+03 7.901507e-06 2.299505e-15 7.235941e-15 9.527553e+07 5.921942e+06 5.831966e+05 1.153410e+07 5.364245e+07 1.629073e-06 3.996430e-14 1.386856e+04 4.600162e+05
3.700000e+01 1.890734e+01 7.725148e-06 2.299570e-15 7.184765e-15 9.527552e+07 5.920564e+06 5.232812e+05 1.132551e+07 5.199627e+07 3.351891e-03 9.830162e-15 1.365317e+04 4.600074e+05
3.800000e+01 7.350350e+02 7.598273e-06 2.299643e-15 7.152372e-15 9.527550e+07 5.923026e+06 4.847059e+05 1.087867e+07 4.712939e+07 2.302542e-01 4.857213e-15 1.386991e+04 4.600250e+05
3.900000e+01 1.890608e+01 4.674592e-06 2.299724e-15 7.138484e-15 9.527552e+07 5.920131e+06 4.301029e+05 1.054721e+07 4.703454e+07 1.734263e+00 3.408639e-15 1.368975e+04 4.600287e+05
4.000000e+01 2.732603e+01 7.397752e-06 2.299813e-15 7.142981e-15 9.527551e+07 5.921716e+06 3.888814e+05 9.559838e+06 4.014050e+07 9.834404e-01 2.854323e-15 1.363982e+04 4.600429e+05
4.100000e+01 2.030680e+01 4.431580e-06 2.299910e-15 7.165905e-15 9.527553e+07 5.918687e+06 3.438544e+05 9.270103e+06 3.993385e+07 5.506263e-02 2.613653e-15 1.335204e+04 4.600156e+05
4.200000e+01 1.114094e+03 7.203142e-06 2.300015e-15 7.207461e-15 9.527552e+07 5.921509e+06 1.022311e+06 8.860828e+06 3.665837e+07 9.341611e+01 2.506124e-15 1.424547e+04 4.600399e+05
4.300000e+01 2.944127e+01 4.316976e-06 2.300128e-15 7.268013e-15 9.527551e+07 5.920778e+06 2.814282e+05 8.205859e+06 3.545550e+07 5.740160e-04 2.464871e-15 1.347876e+04 4.600247e+05
4.400000e+01 3.833848e+03 7.010124e-06 2.300248e-15 7.348100e-15 9.527552e+07 5.923221e+06 3.039921e+05 7.931232e+06 3.318560e+07 7.222516e-05 2.466482e-15 1.395572e+04 4.600611e+05
4.500000e+01 2.693160e+02 4.324430e-06 2.300377e-15 7.448435e-15 9.527552e+07 5.921564e+06 2.758416e+05 7.837502e+06 3.345335e+07 3.933342e-02 2.511850e-15 1.387489e+04 4.600748e+05
4.600000e+01 1.301071e+03 6.824332e-06 2.300514e-15 7.569924e-15 9.527551e+07 5.921173e+06 2.715468e+05 6.995113e+06 2.877195e+07 4.476978e-08 2.626847e-15 1.398182e+04 4.600910e+05
4.700000e+01 3.523645e+03 4.124548e-06 2.300659e-15 7.713679e-15 9.527554e+07 5.921538e+06 2.505698e+05 6.685777e+06 2.894686e+07 3.868511e-05 2.883801e-15 1.357649e+04 4.600548e+05
4.800000e+01 1.041035e+04 6.647482e-06 2.300813e-15 7.881034e-15 9.527552e+07 5.920985e+06 2.450928e+05 5.937969e+06 2.423775e+07 1.834721e-11 3.479626e-15 1.357742e+04 4.600558e+05
4.900000e+01 2.051880e+04 6.580661e-06 2.300974e-15 3.985893e-15 9.527554e+07 5.921827e+06 2.340403e+05 5.807093e+06 2.474893e+07 2.016108e-09 5.061998e-15 1.363534e+04 4.600667e+05
5.000000e+01 4.475933e+04 6.553543e-06 2.292974e-15 7.998684e-15 9.527553e+07 5.919400e+06 2.377895e+05 5.394011e+06 2.171654e+07 8.361588e-12 1.068523e-14 1.399899e+04 4.600798e+05
5.100000e+01 6.520179e+04 3.987156e-06 2.301159e-15 7.945786e-15 9.527554e+07 5.923086e+06 2.038724e+05 4.840229e+06 2.143037e+07 2.405493e-13 4.752062e-14 1.369009e+04 4.600617e+05
5.200000e+01 1.050352e+05 6.539391e-06 2.301183e-15 7.914412e-15 9.527554e+07 5.920999e+06 2.045000e+05 4.382888e+06 1.827069e+07 2.503617e-14 9.629333e-13 1.365719e+04 4.600795e+05
5.300000e+01 9.072420e+04 3.849381e-06 2.301215e-15 7.904295e-15 9.527553e+07 5.915682e+06 1.778331e+05 4.038759e+06 1.742302e+07 6.248038e-15 5.163171e-10 1.335937e+04 4.600558e+05
5.400000e+01 1.773431e+05 5.066135e-06 2.300856e-15 7.498842e-15 9.527553e+07 5.921481e+06 1.884081e+05 3.874423e+06 1.685752e+07 1.484850e-15 3.819421e-08 1.490035e+04 4.601120e+05
5.500000e+01 1.145668e+05 3.942872e-06 2.301296e-15 7.925873e-15 9.527554e+07 5.921771e+06 1.676810e+05 3.622091e+06 1.620807e+07 1.122023e-15 1.950335e-07 1.394032e+04 4.600829e+05
5.600000e+01 5.922860e+04 3.656657e-06 2.301344e-15 7.957724e-15 9.527543e+07 5.909790e+06 1.334754e+05 2.752850e+06 1.191042e+07 6.286462e-16 9.261753e-06 1.316002e+04 4.600500e+05
5.700000e+01 5.230642e+04 3.749337e-06 2.301401e-15 8.011221e-15 9.527519e+07 5.916572e+06 1.277290e+05 2.764975e+06 1.224244e+07 4.364650e-16 2.146586e-06 1.381951e+04 4.600693e+05
5.800000e+01 3.659330e+06 3.334947e-06 2.292657e-15 8.086867e-15 9.527555e+07 6.006396e+06 5.317167e+05 1.333725e+07 7.879911e+07 3.452767e-16 3.161188e-03 3.007624e+04 4.606741e+05
5.900000e+01 6.021106e+04 5.979493e-06 2.301365e-15 8.185377e-15 9.527518e+07 5.916634e+06 1.148032e+05 2.621458e+06 1.170863e+07 2.967397e-16 1.295646e-09 1.371062e+04 4.600734e+05
6.000000e+01 1.377391e+05 5.828943e-06 2.301271e-15 8.307683e-15 9.527544e+07 5.919468e+06 1.175312e+05 2.695540e+06 1.129589e+07 2.691183e-16 2.172634e-05 3.007624e+04 4.600892e+05
6.100000e+01 1.937228e+05 5.716102e-06 2.301187e-15 3.880057e-15 9.527551e+07 5.917496e+06 1.128474e+05 2.962895e+06 1.274921e+07 2.528926e-16 1.308549e-11 1.390014e+04 4.600895e+05
6.200000e+01 3.690272e+05 5.638888e-06 2.301110e-15 8.322518e-15 9.527553e+07 5.925802e+06 1.086171e+05 2.900267e+06 1.277947e+07 2.434473e-16 7.322365e-08 1.439726e+04 4.601115e+05
6.300000e+01 5.332581e+05 4.293218e-06 2.300642e-15 7.739134e-15 9.527554e+07 5.921260e+06 1.165448e+05 3.150027e+06 1.343399e+07 2.340106e-16 9.276381e-11 1.490035e+04 4.601204e+05
6.400000e+01 5.885745e+05 5.552945e-06 2.300972e-15 8.107555e-15 9.527554e+07 5.921804e+06 1.018347e+05 3.035547e+06 1.202828e+07 2.322930e-16 8.199709e-09 3.007624e+04 4.600744e+05
6.500000e+01 5.788761e+05 5.543189e-06 2.300912e-15 8.023679e-15 9.527556e+07 5.914976e+06 8.716145e+04 3.138232e+06 1.287164e+07 2.286768e-16 2.792334e-14 1.334783e+04 4.600681e+05
6.600000e+01 8.036107e+05 5.566470e-06 2.300860e-15 7.962221e-15 9.527556e+07 5.918983e+06 9.086304e+04 3.151596e+06 1.243070e+07 2.264846e-16 1.072627e-10 1.361605e+04 4.600906e+05
6.700000e+01 7.706400e+05 3.203138e-06 2.300816e-15 7.922653e-15 9.527556e+07 5.917276e+06 7.735630e+04 3.442555e+06 1.372441e+07 2.251768e-16 8.201073e-13 1.349093e+04 4.600802e+05
6.800000e+01 9.414503e+05 5.645797e-06 2.300779e-15 7.904648e-15 9.527553e+07 5.918897e+06 5.261297e+05 3.402212e+06 1.251318e+07 2.244892e-16 1.166588e-13 3.007624e+04 4.601061e+05
6.900000e+01 8.146205e+05 3.324115e-06 2.300751e-15 7.908079e-15 9.527554e+07 5.919453e+06 8.122596e+04 3.796068e+06 1.537903e+07 2.243641e-16 1.380018e-13 1.409585e+04 4.601383e+05
