long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 1.119219e+07 6.195971e-15 2.664758e-15 2.411675e-16 3.187148e+08 8.183605e-08 2.907197e+07 1.398091e-15 6.879114e+05 9.646393e+07 6.301240e-09 1.087799e-13 2.204509e+04 1.420359e-15
1.000000e+00 4.986355e+07 3.250685e-16 1.877759e-15 2.356319e-16 4.405451e+08 4.487310e-03 1.013497e+08 1.397242e-15 1.649338e+06 9.814874e+08 4.738667e-10 5.388931e-14 1.573347e+07 1.420359e-15
2.000000e+00 3.057108e+07 8.417742e-16 2.686981e-15 2.418036e-16 4.210594e+08 7.756439e+01 7.231280e+07 1.397781e-15 9.517218e+05 5.216344e+08 6.822904e-09 7.819296e-14 9.385621e+05 1.420359e-15
3.000000e+00 3.662762e+06 3.250677e-16 2.023368e-15 2.385654e-16 4.205294e+08 1.258061e-03 3.243845e+07 1.397075e-15 1.439500e+06 5.182843e+08 8.722606e-10 4.381760e-14 1.194410e+06 1.420359e-15
4.000000e+00 3.976736e+06 8.417731e-16 2.911637e-15 2.465231e-16 4.119730e+08 2.656028e-06 3.541955e+07 1.397724e-15 9.236149e+05 3.776095e+08 7.563665e-12 6.552966e-14 7.227277e-02 1.420359e-15
5.000000e+00 2.087600e+06 3.250680e-16 2.296855e-15 2.441828e-16 4.008611e+08 1.448797e-03 1.908655e+07 1.397115e-15 1.186843e+06 4.240867e+08 1.216483e-09 4.013617e-14 4.640638e-04 1.420359e-15
6.000000e+00 2.492449e+06 2.045493e-15 3.382686e-15 2.559643e-16 3.977318e+08 7.067642e+01 1.656005e+07 1.397869e-15 7.213442e+05 1.262985e+08 9.477609e-09 6.309742e-14 4.003598e+04 1.420359e-15
7.000000e+00 1.882551e+06 6.092188e-16 2.754952e-15 2.535666e-16 3.827664e+08 7.154932e-03 1.575425e+07 1.397395e-15 9.266301e+05 2.395932e+08 1.297424e-09 4.122713e-14 1.937861e-07 1.420359e-15
8.000000e+00 1.685007e+06 8.417724e-16 3.060419e-15 2.594717e-16 3.742931e+08 1.353175e-01 1.405760e+07 1.397504e-15 8.068680e+05 1.423704e+08 1.492868e-09 4.265075e-14 4.869465e-02 1.420359e-15
9.000000e+00 1.333164e+06 6.092188e-16 3.399758e-15 2.655143e-16 3.660073e+08 2.595502e+00 1.254368e+07 1.397382e-15 7.025846e+05 1.030911e+08 1.717753e-09 4.342952e-14 2.758523e+02 1.420359e-15
