long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 1.238204e+07 7.216545e-03 1.651716e-12 8.788055e-12 1.020854e+02 1.361913e-03 6.715923e-11 4.194290e-16 2.299955e-05 1.055397e+00 9.365768e-05 7.278217e-05 5.873480e-04 4.757639e-05
1.000000e+00 1.238149e+07 7.215960e-03 1.651718e-12 8.652082e-12 1.735769e-02 1.354012e-03 2.324345e-16 2.704632e-16 1.290812e-05 5.460718e-01 9.363011e-05 2.157814e-08 6.972752e-05 2.381560e-05
2.000000e+00 1.238207e+07 7.216554e-03 1.651742e-12 8.788051e-12 3.574517e+02 1.361932e-03 2.807384e-12 2.704632e-16 2.302540e-05 1.055397e+00 9.362806e-05 5.154565e-05 5.729649e-04 4.757632e-05
3.000000e+00 1.238208e+07 7.215962e-03 1.651789e-12 8.651921e-12 6.821252e-01 1.353707e-03 2.945119e-13 3.149189e-16 1.287160e-05 5.302136e-01 9.362830e-05 6.986221e-08 8.286650e-05 2.349121e-05
4.000000e+00 1.238207e+07 7.216197e-03 1.408467e-12 8.756842e-12 9.601561e+01 1.356889e-03 2.276816e-14 2.704632e-16 1.685278e-05 6.349036e-01 9.363812e-05 2.505357e-06 1.891150e-04 3.207339e-05
5.000000e+00 1.238207e+07 7.215996e-03 1.651927e-12 8.788024e-12 1.938317e+02 1.354148e-03 1.475139e-14 3.149189e-16 1.328094e-05 5.488021e-01 9.362415e-05 1.271851e-07 5.760833e-04 2.357901e-05
6.000000e+00 1.238208e+07 7.216586e-03 1.652019e-12 8.788014e-12 9.160750e+02 1.361975e-03 5.077420e-15 2.704632e-16 2.295860e-05 1.055401e+00 9.364782e-05 1.584819e-05 5.987730e-04 4.757610e-05
7.000000e+00 1.238214e+07 7.215997e-03 7.123245e-13 8.653563e-12 4.504001e+03 1.353794e-03 2.457294e-15 2.704632e-16 2.298272e-05 5.342887e-01 9.361611e-05 3.779584e-08 1.094890e-04 2.371584e-05
8.000000e+00 1.238207e+07 7.216610e-03 1.652155e-12 8.787992e-12 6.890505e+03 1.362000e-03 1.525831e-15 2.704632e-16 2.317421e-05 1.055404e+00 9.364167e-05 4.411100e-06 6.893003e-04 4.757595e-05
9.000000e+00 1.238209e+07 7.216048e-03 7.325248e-13 8.787979e-12 2.098495e+04 1.354285e-03 1.153974e-15 3.149189e-16 1.375954e-05 5.533438e-01 9.363962e-05 3.468195e-06 1.528703e-04 4.757604e-05
1.000000e+01 1.238202e+07 7.216269e-03 1.408793e-12 8.756775e-12 3.286710e+04 1.356965e-03 7.667650e-16 2.704632e-16 1.750724e-05 6.349112e-01 9.362258e-05 4.191165e-07 3.059451e-04 3.207398e-05
1.100000e+01 1.238202e+07 7.216104e-03 7.207157e-13 8.787959e-12 4.438517e+04 1.362052e-03 8.918505e-16 4.024198e-16 2.402784e-05 5.512043e-01 9.363886e-05 1.040022e-05 8.920211e-04 4.757674e-05
1.200000e+01 1.238203e+07 7.216286e-03 1.408667e-12 8.756757e-12 6.024174e+04 1.357008e-03 6.802760e-16 2.704632e-16 1.804537e-05 6.349143e-01 9.362346e-05 2.201007e-06 3.845886e-04 3.207479e-05
