long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 8.479049e+08 1.865170e-01 1.466768e-10 3.666650e-14 1.089149e-12 2.558008e-05 1.211665e+00 4.864327e+04 1.754960e+05 2.218553e-07
1.000000e+00 1.527145e+05 1.554096e+09 1.477624e+09 1.330212e+08 4.202789e+08 1.865025e-01 1.466743e-10 3.667826e-14 1.089147e-12 6.346067e-07 1.211517e+00 4.864249e+04 1.391590e+05 2.218553e-07
2.000000e+00 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 5.320421e+08 1.865069e-01 1.466380e-10 2.876138e-14 1.089139e-12 4.310826e-06 1.211569e+00 4.864332e+04 1.426402e+05 2.218553e-07
3.000000e+00 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 6.027490e+08 1.865163e-01 1.466883e-10 3.720202e-14 1.089153e-12 6.629186e-07 1.211687e+00 4.864318e+04 1.409264e+05 2.218553e-07
4.000000e+00 1.527145e+05 1.554101e+09 1.477624e+09 1.330212e+08 7.497973e+08 1.865104e-01 1.466608e-10 2.961717e-14 1.089143e-12 3.946389e-06 1.211600e+00 4.864337e+04 1.426407e+05 2.218553e-07
5.000000e+00 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 7.122625e+08 1.865121e-01 1.467204e-10 3.824257e-14 1.089164e-12 5.642086e-07 1.211578e+00 4.864318e+04 1.387193e+05 2.218553e-07
6.000000e+00 1.527145e+05 1.554101e+09 1.477624e+09 1.330212e+08 9.142866e+08 1.865204e-01 1.467028e-10 3.086122e-14 1.089186e-12 3.081326e-06 1.211642e+00 4.864341e+04 1.426411e+05 2.218553e-07
7.000000e+00 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 8.549731e+08 1.865123e-01 1.466103e-10 3.984056e-14 1.089153e-12 4.759815e-07 1.211613e+00 4.864318e+04 1.399933e+05 2.218553e-07
8.000000e+00 1.527145e+05 1.554101e+09 1.477624e+09 1.330212e+08 9.775156e+08 1.865109e-01 1.467217e-10 3.254331e-14 1.089186e-12 2.048291e-06 1.211665e+00 4.864334e+04 1.426414e+05 2.218553e-07
9.000000e+00 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.021802e+09 1.865177e-01 1.467586e-10 4.206295e-14 1.089164e-12 6.226947e-06 1.211787e+00 4.864318e+04 1.407741e+05 2.218553e-07
1.000000e+01 1.527145e+05 1.554101e+09 1.477624e+09 1.330212e+08 1.043641e+09 1.865108e-01 1.467190e-10 3.473321e-14 1.089143e-12 1.343963e-06 1.211705e+00 4.864330e+04 1.426417e+05 2.218553e-07
1.100000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 9.999647e+08 1.865122e-01 1.467676e-10 4.500812e-14 1.089154e-12 2.145808e-07 1.211691e+00 4.864318e+04 1.404431e+05 2.218553e-07
1.200000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 1.141640e+09 1.865199e-01 1.467400e-10 3.752592e-14 1.089141e-12 8.659569e-07 1.211762e+00 4.864330e+04 1.426420e+05 2.218553e-07
1.300000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.168029e+09 1.865123e-01 1.468010e-10 4.881360e-14 1.089153e-12 2.222016e-06 1.211740e+00 4.864318e+04 1.398358e+05 2.218553e-07
1.400000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 1.271093e+09 1.865105e-01 1.467864e-10 4.104895e-14 1.089141e-12 5.465229e-07 1.211805e+00 4.864332e+04 1.426422e+05 2.218553e-07
1.500000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.065564e+09 1.865177e-01 1.468613e-10 5.366762e-14 1.089154e-12 1.409378e-06 1.211773e+00 4.864318e+04 1.393801e+05 2.218553e-07
1.600000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.359555e+09 1.865110e-01 1.468618e-10 4.547273e-14 1.089143e-12 3.911435e-07 1.211834e+00 4.864336e+04 1.426424e+05 2.218553e-07
1.700000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.217036e+09 1.865133e-01 1.467792e-10 7.073339e-15 1.089164e-12 1.027261e-06 1.211797e+00 4.864318e+04 1.395315e+05 2.218553e-07
1.800000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.348231e+09 1.865227e-01 1.469235e-10 4.790708e-14 1.089186e-12 3.168361e-07 1.211852e+00 4.864344e+04 1.426425e+05 2.218553e-07
1.900000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.155730e+09 1.865172e-01 1.468173e-10 5.931962e-14 1.089153e-12 6.211618e-08 1.211805e+00 4.864318e+04 1.377248e+05 2.218553e-07
2.000000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.301990e+09 1.865245e-01 1.469290e-10 4.800678e-14 1.089186e-12 2.497583e-07 1.211857e+00 4.864345e+04 1.426425e+05 2.218553e-07
2.100000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.187821e+09 1.865183e-01 1.469646e-10 5.965784e-14 1.089164e-12 5.976833e-07 1.211806e+00 4.864318e+04 1.387098e+05 2.218553e-07
2.200000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.245419e+09 1.865246e-01 1.469276e-10 4.873581e-14 1.089143e-12 1.913334e-07 1.211850e+00 4.864345e+04 1.426425e+05 2.218553e-07
2.300000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.087496e+09 1.865178e-01 1.468152e-10 6.085297e-14 1.089154e-12 4.749908e-07 1.211786e+00 4.864318e+04 1.376164e+05 2.218553e-07
2.400000e+01 1.527145e+05 1.554101e+09 1.477624e+09 1.330212e+08 1.187932e+09 1.865243e-01 1.469193e-10 5.012477e-14 1.089141e-12 1.652063e-07 1.211829e+00 4.864350e+04 1.426424e+05 2.218553e-07
2.500000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 8.702924e+08 1.865165e-01 1.467801e-10 6.295760e-14 1.089156e-12 3.322819e-08 1.211753e+00 4.864318e+04 1.373654e+05 2.218553e-07
2.600000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 1.005917e+09 1.865201e-01 1.468567e-10 5.223297e-14 1.089151e-12 1.380165e-07 1.211791e+00 4.864335e+04 1.426421e+05 2.218553e-07
2.700000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 8.830081e+08 1.865176e-01 1.468121e-10 5.349552e-14 1.089164e-12 1.204458e-07 1.211769e+00 4.864318e+04 1.426420e+05 2.218553e-07
2.800000e+01 1.527145e+05 1.554098e+09 1.477624e+09 1.330212e+08 7.807563e+08 1.865185e-01 1.467692e-10 5.478860e-14 1.089192e-12 1.051120e-07 1.211748e+00 4.864328e+04 1.426419e+05 2.218553e-07
2.900000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 6.643247e+08 1.865135e-01 1.467712e-10 6.929935e-14 1.089156e-12 2.250674e-08 1.211678e+00 4.864318e+04 1.391456e+05 2.218553e-07
3.000000e+01 1.527145e+05 1.554098e+09 1.477624e+09 1.330212e+08 5.959783e+08 1.865156e-01 1.466971e-10 5.785473e-14 1.089191e-12 7.354446e-08 1.211699e+00 4.864328e+04 1.426415e+05 2.218553e-07
3.100000e+01 1.527145e+05 1.554096e+09 1.477624e+09 1.330212e+08 5.071210e+08 1.865089e-01 1.466666e-10 5.965060e-14 1.089156e-12 5.896402e-08 1.211670e+00 4.864249e+04 1.426414e+05 2.218553e-07
3.200000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 1.019024e+09 1.865197e-01 1.466789e-10 7.606014e-14 1.089151e-12 1.172843e-07 1.211757e+00 4.864331e+04 1.754971e+05 2.218553e-07
3.300000e+01 1.527145e+05 1.554096e+09 1.477624e+09 1.330212e+08 4.055067e+08 1.865075e-01 1.466575e-10 7.903456e-14 1.089148e-12 9.831069e-08 1.211587e+00 4.864249e+04 1.393982e+05 2.218553e-07
3.400000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 5.793051e+08 1.865200e-01 1.466021e-10 6.672930e-14 1.089139e-12 3.590380e-08 1.211624e+00 4.864337e+04 1.426414e+05 2.218553e-07
3.500000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 6.192156e+08 1.865164e-01 1.466324e-10 8.661743e-14 1.089154e-12 7.795530e-08 1.211724e+00 4.864318e+04 1.408806e+05 2.218553e-07
3.600000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 6.469492e+08 1.865232e-01 1.465840e-10 7.340586e-14 1.089143e-12 3.043656e-08 1.211619e+00 4.864333e+04 1.426415e+05 2.218553e-07
3.700000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 5.986068e+08 1.865175e-01 1.466210e-10 9.636390e-14 1.089165e-12 6.437808e-09 1.211586e+00 4.864318e+04 1.406195e+05 2.218553e-07
3.800000e+01 1.527145e+05 1.554101e+09 1.477624e+09 1.330212e+08 6.562551e+08 1.865234e-01 1.465790e-10 8.189047e-14 1.089189e-12 2.484712e-08 1.211629e+00 4.864336e+04 1.426416e+05 2.218553e-07
3.900000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 6.016611e+08 1.865167e-01 1.466224e-10 1.088612e-13 1.089163e-12 5.125027e-08 1.211583e+00 4.864318e+04 1.396028e+05 2.218553e-07
4.000000e+01 1.527145e+05 1.554098e+09 1.477624e+09 1.330212e+08 5.885883e+08 1.865209e-01 1.465868e-10 9.267003e-14 1.089228e-12 1.951055e-08 1.211619e+00 4.864258e+04 1.426416e+05 2.218553e-07
4.100000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 9.476603e+08 1.865130e-01 1.466367e-10 1.249201e-13 1.089164e-12 4.723771e-09 1.211573e+00 4.864318e+04 1.424452e+05 2.218553e-07
4.200000e+01 1.527145e+05 1.554098e+09 1.477624e+09 1.330212e+08 6.488197e+08 1.865098e-01 1.466080e-10 1.064090e-13 1.089185e-12 1.491087e-08 1.211592e+00 4.864255e+04 1.426416e+05 2.218553e-07
4.300000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 6.665239e+08 1.865172e-01 1.466651e-10 1.456687e-13 1.089164e-12 2.969667e-08 1.211532e+00 4.864318e+04 1.413435e+05 2.218553e-07
4.400000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 8.536551e+08 1.865104e-01 1.466442e-10 1.240211e-13 1.089143e-12 1.107383e-08 1.211546e+00 4.864327e+04 1.426416e+05 2.218553e-07
4.500000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 8.515879e+08 1.865121e-01 1.467098e-10 1.726923e-13 1.089154e-12 2.327027e-08 1.211632e+00 4.864318e+04 1.413793e+05 2.218553e-07
4.600000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 1.006291e+09 1.865198e-01 1.466982e-10 1.467748e-13 1.089141e-12 9.117178e-09 1.211512e+00 4.864330e+04 1.426416e+05 2.218553e-07
4.700000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 9.127789e+08 1.865115e-01 1.467744e-10 2.082460e-13 1.089153e-12 1.608565e-09 1.211619e+00 4.864318e+04 1.402771e+05 2.218553e-07
4.800000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 1.088218e+09 1.865090e-01 1.467744e-10 1.764507e-13 1.089141e-12 7.174165e-09 1.211521e+00 4.864333e+04 1.426415e+05 2.218553e-07
4.900000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 1.025069e+09 1.865129e-01 1.466959e-10 3.378387e-14 1.089153e-12 1.461610e-08 1.211494e+00 4.864318e+04 1.415148e+05 2.218553e-07
5.000000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 1.112193e+09 1.864981e-01 1.468318e-10 2.029521e-13 1.089141e-12 5.387971e-09 1.211540e+00 4.864332e+04 1.426415e+05 2.218553e-07
5.100000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 9.401987e+08 1.865128e-01 1.467285e-10 2.817194e-13 1.089154e-12 1.168871e-08 1.211497e+00 4.864318e+04 1.389486e+05 2.218553e-07
5.200000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 1.070993e+09 1.865086e-01 1.468295e-10 2.234131e-13 1.089143e-12 4.467119e-09 1.211537e+00 4.864335e+04 1.426413e+05 2.218553e-07
5.300000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 9.406887e+08 1.865114e-01 1.468592e-10 3.163047e-13 1.089164e-12 6.758167e-10 1.211644e+00 4.864318e+04 1.401165e+05 2.218553e-07
5.400000e+01 1.527145e+05 1.554100e+09 1.477624e+09 1.330212e+08 9.596541e+08 1.865192e-01 1.468144e-10 2.500808e-13 1.089185e-12 3.531188e-09 1.211544e+00 4.864333e+04 1.426411e+05 2.218553e-07
5.500000e+01 1.527145e+05 1.554099e+09 1.477624e+09 1.330212e+08 9.515370e+08 1.865114e-01 1.466997e-10 4.121491e-14 1.089153e-12 7.600622e-09 1.211513e+00 4.864318e+04 1.398251e+05 2.218553e-07
