long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 4.370311e+08 3.983562e+06 7.589919e+00 7.968133e-10 1.173287e+09 6.968555e+08 2.471701e-07 2.334617e-15 1.763289e+08 6.426055e+08 1.524195e+04 1.769947e+04 2.641855e+07 4.057115e-16
1.000000e+00 3.269348e+08 6.258598e+06 7.370668e+00 7.968133e-10 1.056251e+09 5.555829e+08 2.510732e-07 2.334598e-15 1.386458e+08 5.452257e+08 1.080419e+04 1.746005e+04 2.707244e+07 4.099455e-16
2.000000e+00 2.344245e+08 1.582979e+06 7.479860e+00 7.968134e-10 1.078495e+09 5.140950e+08 4.571476e-09 2.334583e-15 1.370819e+08 5.414693e+08 4.532860e+03 4.711954e+03 1.939913e+07 4.409800e-16
3.000000e+00 1.018094e+09 7.169368e+06 8.501293e+00 7.968135e-10 3.235200e+09 2.468394e+09 2.961347e-07 2.334572e-15 6.465172e+08 2.203703e+09 1.722266e+07 2.408807e+07 2.172751e+08 5.041316e-16
4.000000e+00 1.321261e+08 8.213251e+05 7.216148e+00 7.968137e-10 9.813150e+08 4.281519e+08 8.105676e-09 2.334565e-15 1.215737e+08 4.650032e+08 5.665531e+03 3.630325e+03 1.690321e+07 6.174782e-16
5.000000e+00 2.471764e+08 4.781502e+06 7.580428e+00 7.968138e-10 1.295091e+09 6.923033e+08 1.147347e-08 2.334562e-15 1.701469e+08 6.583892e+08 3.206859e+04 1.927427e+04 7.061785e+07 8.229470e-16
6.000000e+00 1.701125e+08 2.750419e+06 7.189863e+00 7.967837e-10 1.161909e+09 5.886287e+08 2.015269e-07 2.334563e-15 1.714099e+08 5.931366e+08 5.462504e+04 2.713943e+04 7.343984e+07 1.221245e-15
7.000000e+00 1.594192e+08 3.460324e+06 6.947503e+00 7.968142e-10 1.146757e+09 5.393923e+08 1.654170e-07 2.334568e-15 1.715387e+08 5.977362e+08 7.182634e+04 3.039610e+04 7.763790e+07 2.083817e-15
8.000000e+00 1.204638e+08 2.627289e+06 6.766085e+00 7.967828e-10 1.146939e+09 5.074884e+08 1.633903e-07 2.334578e-15 1.647141e+08 5.762725e+08 6.189758e+04 2.330422e+04 8.288070e+07 4.270706e-15
9.000000e+00 1.151977e+08 4.054445e+06 1.501921e+01 7.968145e-10 1.157556e+09 5.163617e+08 1.145469e-08 2.334591e-15 1.591377e+08 5.581380e+08 3.513811e+04 1.080307e+04 7.260263e+07 1.114873e-14
1.000000e+01 6.587234e+07 5.724824e+05 1.455927e+01 7.967836e-10 1.004537e+09 3.784974e+08 1.770467e-07 2.334609e-15 1.212942e+08 4.508967e+08 8.913930e+03 2.106413e+03 2.840007e+07 4.010316e-14
1.100000e+01 1.972336e+08 5.620430e+06 6.937346e+00 7.968147e-10 2.144046e+09 1.171472e+09 1.940038e-07 2.334631e-15 3.947805e+08 1.197309e+09 7.037059e+06 2.200505e+06 4.132140e+08 2.207877e-13
1.200000e+01 3.787649e+07 8.834981e+05 5.904650e+00 7.968147e-10 8.769311e+08 2.914895e+08 1.484163e-08 2.334656e-15 9.878874e+07 3.745683e+08 8.553781e+03 3.034855e+03 2.568776e+07 2.140656e-12
1.300000e+01 5.942435e+07 3.803855e+06 6.023587e+00 7.968149e-10 1.039262e+09 4.106458e+08 2.505392e-07 2.334687e-15 1.455994e+08 4.809280e+08 4.139084e+04 2.475571e+04 8.224916e+07 4.409525e-11
1.400000e+01 7.009405e+07 5.896500e+06 6.074360e+00 7.968150e-10 1.222970e+09 4.918453e+08 2.195029e-08 2.334721e-15 1.868438e+08 5.998413e+08 1.063513e+05 7.177832e+04 1.524973e+08 8.929156e-13
1.500000e+01 4.456762e+07 2.604456e+06 5.732542e+00 7.967838e-10 1.064011e+09 3.959833e+08 2.695064e-07 2.334760e-15 1.396203e+08 5.023560e+08 1.131293e+05 1.622590e+05 1.121239e+08 1.192037e-12
