long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 2.352425e+08 2.594139e+01 5.241369e-05 2.656447e+02 2.465890e+09 1.270894e+08 2.734979e+07 6.958456e-16 3.499812e+08 2.764797e+08 4.483892e+08 4.616362e+06 1.245535e+07 7.855342e+06
1.000000e+00 2.091196e+08 4.301811e-01 3.832882e-05 2.666702e+02 2.226666e+09 1.181318e+08 6.250263e+07 8.363314e-15 2.036129e+08 3.198841e+08 3.006382e+08 8.673907e+07 1.499211e+07 6.896379e+06
2.000000e+00 1.932175e+08 5.975168e-01 1.484494e-02 2.230026e+03 2.534430e+09 1.127563e+08 1.403248e+08 6.352968e-15 2.275944e+08 3.727165e+08 3.274414e+08 5.551099e+07 1.497191e+07 6.038972e+06
3.000000e+00 2.074531e+08 1.509690e+00 2.773187e-04 3.735138e+02 4.724012e+09 1.154627e+08 3.538800e+08 4.258572e-15 3.381249e+08 7.767200e+08 5.384868e+08 3.185020e+08 1.910634e+07 8.025381e+06
4.000000e+00 1.821415e+08 2.872315e+01 5.028858e-03 2.725252e+02 3.748738e+09 1.099390e+08 1.328069e+08 3.900957e-15 2.867494e+08 5.407229e+08 4.777339e+08 7.251576e+07 1.808268e+07 5.996763e+06
5.000000e+00 2.322240e+08 8.524008e-01 5.947413e-03 3.050669e+02 5.399649e+09 1.175656e+08 1.484830e+08 3.136276e-15 4.327046e+08 7.974696e+08 5.821400e+08 1.228680e+08 2.387222e+07 8.112114e+06
6.000000e+00 2.458137e+08 1.639168e+00 1.426399e-02 3.349104e+02 1.285326e+10 1.396347e+08 3.500414e+08 2.579321e-15 8.946295e+08 2.470375e+09 1.585281e+09 2.569532e+08 3.326518e+07 1.448503e+07
7.000000e+00 2.051963e+08 1.205746e+00 6.941929e-02 3.157892e+02 9.201267e+09 1.142099e+08 9.831163e+08 2.165030e-15 6.466204e+08 1.806808e+09 1.150623e+09 1.317510e+09 2.582160e+07 7.379281e+06
8.000000e+00 1.299648e+08 5.131752e+01 4.064064e-03 2.576518e+02 2.092856e+09 6.653885e+07 1.409091e+08 1.851114e-15 2.968662e+08 3.691126e+08 2.298883e+08 6.312212e+07 1.463304e+07 3.717252e+06
9.000000e+00 2.290071e+08 1.579244e+00 4.887107e-02 3.241834e+02 1.069980e+10 1.342534e+08 1.087355e+09 1.609400e-15 1.194677e+09 2.368351e+09 1.002515e+09 1.743475e+08 3.570679e+07 1.590544e+07
