long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
1.600000e+01 3.020928e+07 1.730645e+07 1.201715e+06 7.761759e+05 6.328089e+05 7.850499e-08 2.770790e-06 1.368065e+02 8.460944e+01 8.334972e-16 2.093089e-03 3.276950e-06 1.556272e-14
1.700000e+01 3.173014e+07 2.310841e+07 1.376584e+06 7.344620e+05 9.368810e+05 1.816263e-05 2.741944e-06 6.843095e+02 1.519429e+02 8.050533e-16 8.971069e-05 9.886349e-15 1.533708e-14
1.800000e+01 2.290693e+07 1.313251e+07 9.654705e+05 7.666330e+05 9.909037e+05 2.111088e-01 5.505044e-12 1.001764e-03 1.090279e+02 1.495123e-15 9.820718e-06 7.437577e-14 1.250910e-14
1.900000e+01 2.214656e+07 1.348266e+07 7.403981e+05 5.115268e+05 1.331840e+06 7.838351e-06 7.204529e+03 5.296494e-01 1.512874e+02 1.359704e-15 5.285315e-04 6.130701e-16 1.546957e-14
2.000000e+01 1.804276e+07 1.098749e+07 6.829523e+05 5.071980e+05 1.538047e+06 2.950426e-05 2.459448e+03 5.348217e-04 1.479329e+02 1.847610e-15 9.484439e-04 5.364971e-16 1.547399e-14
2.100000e+01 1.469940e+07 9.927403e+06 6.628471e+05 4.985472e+05 1.776181e+06 1.110571e-04 1.306350e+03 1.746863e-06 1.446528e+02 2.510592e-15 1.701972e-03 4.694881e-16 1.547891e-14
2.200000e+01 1.197558e+07 9.639132e+06 6.690096e+05 4.846023e+05 2.051186e+06 4.180323e-04 1.064835e+03 1.266633e-08 1.414454e+02 3.411474e-15 3.054170e-03 4.108486e-16 1.548431e-14
2.300000e+01 9.756485e+06 9.967132e+06 7.047376e+05 4.639293e+05 2.368769e+06 1.573532e-03 1.326083e+03 1.474602e-10 1.383092e+02 4.635621e-15 5.480674e-03 3.595332e-16 1.549021e-14
2.400000e+01 7.948593e+06 1.108922e+07 7.908276e+05 4.347061e+05 2.735523e+06 5.923034e-03 2.535143e+03 2.056573e-12 1.352425e+02 6.299031e-15 9.835008e-03 3.146271e-16 1.549661e-14
2.500000e+01 6.475708e+06 1.371755e+07 9.891779e+05 3.949786e+05 3.159061e+06 2.229543e-02 7.545895e+03 2.594363e-14 1.322438e+02 8.559327e-15 1.764881e-02 2.753299e-16 1.550351e-14
2.600000e+01 2.826950e+06 1.067435e+07 9.527536e+05 4.836722e+05 1.646753e+06 2.919523e-04 2.041269e+03 2.713133e-13 8.405698e+01 3.338143e-14 2.762296e-03 3.356752e-16 1.587017e-14
2.700000e+01 3.578259e+06 1.825334e+07 1.705955e+06 3.820150e+05 3.014583e+06 5.686760e-02 3.826213e+04 3.117594e-16 1.200797e+02 1.997829e-14 3.673460e-02 2.520941e-16 1.553249e-14
2.800000e+01 8.262882e+05 1.015847e+07 1.118127e+06 2.830155e+05 5.616162e+05 2.225735e-04 2.856067e-06 7.804899e-16 6.470646e+01 1.121510e-13 3.850272e-03 4.151289e-16 1.591455e-14
2.900000e+01 1.117484e+06 1.319269e+07 2.084369e+06 2.834922e+05 8.542393e+05 3.791692e-03 3.871688e-06 3.117594e-16 9.671111e+01 7.944614e-14 3.093884e-02 4.022015e-16 1.559104e-14
3.000000e+01 1.837973e+05 4.693931e+06 1.651887e+05 5.264381e+04 8.755715e+04 1.501381e+01 3.870065e-06 7.804899e-16 4.582039e+01 8.056971e-13 1.995099e-03 8.676288e-15 1.598964e-14
3.100000e+01 1.589486e+05 2.946646e+06 7.463020e+04 2.717921e+04 4.754631e+04 2.652796e-03 2.862750e-16 3.117594e-16 6.726342e+01 6.338320e-13 9.920963e-03 8.632601e-15 1.567958e-14
3.200000e+01 1.005397e+05 8.984750e+06 7.191915e+05 2.807502e+05 3.987701e+05 1.503989e-03 4.842981e-07 3.148599e-07 5.758097e+01 1.543520e-11 4.937782e-01 1.672836e-06 1.609599e-14
3.300000e+01 2.017913e+04 2.001340e+06 3.071983e+04 1.594260e+04 1.466179e+04 4.705524e-02 4.527849e-07 8.699407e-07 4.363114e+01 1.297360e-11 5.262736e-03 1.671478e-06 1.579877e-14
3.400000e+01 1.294209e+03 3.180142e+06 1.090676e+05 3.679836e+04 8.261024e+03 1.261553e-03 7.094400e-07 4.398687e-07 1.884417e+01 1.474551e-13 7.004152e-01 1.757503e-06 1.291585e-14
3.500000e+01 1.616382e+03 4.718109e+06 4.494646e+05 9.481326e+04 2.478404e+04 4.418607e-02 1.062196e+03 3.503785e+03 2.623871e+01 7.818856e-11 2.090400e-02 3.377567e+02 1.580912e-14
3.600000e+01 1.231940e+01 2.638119e+06 1.112925e+05 7.465985e+04 2.866414e+03 6.608029e-05 1.768428e+02 3.148599e-07 9.233586e+00 1.314236e-13 2.433175e-02 6.360566e+01 1.277132e-14
3.700000e+01 1.672851e+01 1.982917e+06 5.971688e+04 7.551178e+04 5.493313e+03 6.253598e-04 4.661216e+02 1.255646e-06 1.310743e+01 1.317232e-11 1.824328e-01 1.883629e+03 1.556972e-14
3.800000e+01 2.325281e+05 1.130723e+07 1.404498e+06 9.374061e+05 7.705995e+04 2.621194e-07 2.375327e+04 4.398687e-07 9.249660e+00 1.531895e-11 2.001569e-01 8.622256e+04 1.574363e-14
3.900000e+01 6.632576e+00 3.102499e+06 2.184153e+05 3.468901e+05 4.177208e+03 1.386656e-07 1.465033e+04 3.117594e-16 5.957061e+00 6.258441e-13 1.052621e+00 1.512865e+04 1.522547e-14
4.000000e+01 3.893500e+00 4.183223e+06 3.243814e+05 3.679292e+05 3.812404e+03 2.660420e-07 7.757397e+03 7.804899e-16 1.723248e+00 7.686457e-13 3.097051e-01 1.427619e+04 1.540827e-14
4.100000e+01 1.397888e+02 1.575279e+07 8.698638e+06 3.974112e+06 1.873210e+04 4.804519e-11 1.656436e+06 3.117594e-16 2.432038e+00 7.617332e-14 3.298358e+00 5.064230e+05 1.491657e-14
4.200000e+01 5.165183e+01 8.713574e+06 1.821123e+06 1.594040e+06 1.251102e+04 1.565200e-10 1.086384e+05 2.104354e-15 5.564242e-01 1.021150e-13 6.511777e-01 2.120423e+05 1.510814e-14
4.300000e+01 5.505946e+02 1.386936e+07 4.537138e+06 4.151809e+06 2.716733e+04 6.978601e-13 5.253475e+05 5.729189e-16 7.795776e-01 1.850815e-14 4.529232e+00 5.359687e+05 1.464066e-14
4.400000e+01 7.683205e+02 1.021871e+07 2.909953e+06 3.499941e+06 2.681934e+04 1.725239e-13 2.043154e+05 7.804899e-16 4.140054e-01 1.057323e-14 4.339312e+00 3.584915e+05 1.451128e-14
4.500000e+01 1.072144e+03 8.163258e+06 3.471949e+06 3.856170e+06 2.647580e+04 4.265068e-14 1.361385e+05 5.729189e-16 2.198632e-01 6.040213e-15 4.157357e+00 2.397829e+05 1.438320e-14
4.600000e+01 7.086261e+02 8.141446e+06 1.725913e+06 2.300636e+06 2.483024e+04 5.436564e-14 5.349479e+04 2.104354e-15 2.912396e+00 6.489483e-15 1.023868e+00 2.295390e+05 1.457898e-14
4.700000e+01 1.611469e+03 6.536797e+06 5.732679e+06 4.980569e+06 2.514318e+04 4.687999e-15 1.279346e+05 3.117594e-16 9.457235e-02 2.318912e-15 2.894941e+00 1.353124e+05 1.414298e-14
4.800000e+01 8.796203e+02 6.249959e+06 1.994732e+06 2.399039e+06 1.896334e+04 4.909233e-15 7.895092e+04 7.804899e-16 1.780283e+00 2.379899e-15 5.019630e-01 4.097089e+04 1.434699e-14
4.900000e+01 1.441436e+03 5.450674e+06 4.160527e+06 3.963777e+06 2.007953e+04 1.302641e-15 1.849515e+05 3.117594e-16 9.413103e-02 1.175336e-15 1.130413e+00 4.098476e+04 1.393097e-14
5.000000e+01 6.717869e+02 6.299330e+06 7.957638e+05 1.846158e+06 1.316659e+04 1.314621e-15 1.503996e+03 7.804899e-16 4.526023e-02 1.187147e-15 7.888376e-02 2.896815e+02 1.414330e-14
5.100000e+01 7.904811e+02 4.639160e+06 6.330968e+05 2.037110e+06 1.195080e+04 6.198769e-16 3.833836e+03 3.117594e-16 1.255145e-01 7.256698e-16 2.102896e-01 1.957748e+02 1.374567e-14
5.200000e+01 1.661007e+03 6.918892e+06 1.094097e+06 2.490900e+06 1.983298e+04 6.212235e-16 8.209135e-06 7.804899e-16 9.230332e-02 7.290301e-16 1.958529e-02 1.628457e-04 1.396648e-14
5.300000e+01 5.489097e+02 5.972185e+06 3.423342e+05 2.101412e+06 1.037018e+04 4.030422e-16 1.304064e-07 3.117594e-16 1.404043e-01 5.154854e-16 1.895892e-02 1.028796e-05 1.358578e-14
5.400000e+01 2.713730e+02 7.310180e+06 5.895851e+05 1.893819e+06 1.077039e+04 4.034697e-16 1.450689e-07 7.804899e-16 5.627651e-02 5.170979e-16 5.053356e-01 2.131905e+03 1.381530e-14
5.500000e+01 4.475253e+02 9.319360e+06 1.410232e+06 4.245111e+06 1.380746e+04 3.141274e-16 2.862750e-16 3.117594e-16 1.320618e-01 4.045823e-16 3.509597e-03 5.218042e-05 1.345022e-14
5.600000e+01 8.514782e+01 8.063706e+06 9.941686e+05 1.977430e+06 6.264683e+03 3.145268e-16 5.973347e-16 7.804899e-16 3.819537e-02 4.058744e-16 1.606359e-04 3.599845e-05 1.368872e-14
5.700000e+01 1.524295e+02 1.037798e+07 2.246642e+06 4.135334e+06 9.611875e+03 2.720532e-16 2.862750e-16 3.117594e-16 9.514000e-02 3.409198e-16 9.838893e-04 4.719141e+02 1.333807e-14
5.800000e+01 1.013489e+01 6.549415e+06 6.181138e+05 9.768587e+05 1.259098e+03 2.726106e-16 5.973347e-16 7.804899e-16 2.149201e-02 3.423098e-16 1.565408e-05 6.310181e+00 1.358589e-14
5.900000e+01 1.370660e+01 6.011000e+06 5.870253e+05 1.014626e+06 1.439149e+03 2.506123e-16 2.862750e-16 3.117594e-16 5.099868e-02 3.022371e-16 7.786763e-05 1.218141e+02 1.324858e-14
6.000000e+01 2.297325e-01 3.663925e+06 1.676816e+05 2.417943e+05 4.455544e+01 2.514821e-16 5.973347e-16 7.804899e-16 1.016126e-02 3.039405e-16 6.119920e-07 1.611465e-06 1.350613e-14
6.100000e+01 2.088915e-01 1.606747e+06 2.304399e+04 7.060649e+04 2.253074e+01 2.395023e-16 2.862750e-16 3.117594e-16 2.043170e-02 2.779072e-16 1.627866e-06 6.410456e-07 1.318115e-14
6.200000e+01 2.997819e-03 3.856737e+06 9.909415e+04 2.214845e+05 7.797624e-02 2.409250e-16 5.973347e-16 7.804899e-16 5.385155e-03 2.801386e-16 5.714770e-06 5.378880e-07 1.344890e-14
6.300000e+01 5.964684e-04 8.744895e+05 5.096081e+03 2.439703e+04 1.491223e-02 2.342002e-16 2.862750e-16 3.117594e-16 6.533000e-03 2.624173e-16 3.446171e-08 7.032937e-15 1.313535e-14
6.400000e+01 2.951512e-07 7.974770e+06 1.091088e+05 6.077173e+05 8.984557e-09 2.365884e-16 3.670903e-16 4.286517e-16 1.053135e-03 2.654909e-16 1.867424e-07 2.924589e-15 1.341384e-14
6.500000e+01 3.571311e-04 2.120972e+06 3.758664e+04 9.451605e+04 7.939117e-05 2.371344e-16 3.670903e-16 4.286517e-16 1.020687e-01 2.616023e-16 7.306815e-08 4.571051e-16 1.340743e-14
6.600000e+01 1.714495e-08 1.428071e+07 3.207941e+05 1.973084e+06 2.080569e-11 2.345105e-16 2.862750e-16 3.117594e-16 1.190324e-03 2.510149e-16 1.521209e-09 2.569031e-16 1.311489e-14
6.700000e+01 4.230630e-05 7.995640e+06 4.815968e+05 6.994754e+05 5.784843e-08 2.462691e-16 9.147885e-14 1.585144e-14 9.115112e-02 2.604277e-16 5.708177e-08 2.938762e-16 1.341679e-14
