long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 6.738180e+07 2.509245e+03 6.847131e+04 2.862451e-06 2.000215e+06 1.977074e+02 1.247809e+01 8.938810e-14 1.882398e+02 1.297873e+05 9.532656e-11 3.675238e+02 7.572391e-03 8.256644e-03
1.000000e+00 1.431387e+08 2.509352e+03 1.325015e+05 3.316766e-06 3.133691e+06 2.965439e+03 1.255843e+01 8.938811e-14 3.424509e+02 2.403600e+05 9.544550e-11 1.099590e+03 1.197631e-03 9.844567e-02
2.000000e+00 1.870692e+08 2.509289e+03 4.950355e+04 2.891526e-06 2.650655e+06 1.973430e+03 1.249680e+01 8.938991e-14 1.758257e+02 2.658723e+05 9.547218e-11 6.902940e+02 1.292673e+02 6.153767e-03
3.000000e+00 1.723316e+08 2.509296e+03 2.890533e+04 2.881384e-06 1.482365e+06 3.058719e+03 1.247032e+01 8.938620e-14 1.411077e+02 1.045718e+05 9.544855e-11 5.220415e+02 5.332734e-04 2.469868e-03
4.000000e+00 3.366825e+08 2.509305e+03 1.715566e+04 2.879166e-06 1.576395e+06 4.969550e+03 1.249022e+01 8.938962e-14 1.309149e+02 2.264237e+05 9.543458e-11 5.384350e+02 3.380982e+02 8.475891e-04
5.000000e+00 4.891760e+06 2.509282e+03 5.071132e+03 3.811681e-06 5.285293e+05 9.665610e+00 1.287170e+01 8.938822e-14 9.223655e+01 2.205595e+04 9.543017e-11 2.705615e+02 2.833823e+01 7.544102e-05
6.000000e+00 1.408385e+06 2.509350e+03 4.672822e+03 3.297999e-06 4.034928e+05 2.182726e-03 1.254381e+01 8.938698e-14 1.301201e+02 1.574214e+04 9.537515e-11 2.857106e+02 8.522101e+01 1.049756e-04
7.000000e+00 1.499845e+05 2.509401e+03 1.753154e+03 2.987365e-06 4.624427e+05 1.305789e+02 1.252156e+01 8.938712e-14 8.863649e+01 7.896530e+03 9.543908e-11 1.579864e+02 1.042242e+01 3.456148e-04
8.000000e+00 2.923352e+04 2.509386e+03 4.518532e+02 3.794335e-06 4.816149e+05 1.096208e-04 1.253664e+01 8.938701e-14 5.552498e+01 6.675095e+03 9.526487e-11 7.241369e+01 4.254948e+00 5.608432e-05
9.000000e+00 1.622282e+04 2.509330e+03 1.202075e+02 3.284615e-06 3.707973e+05 1.167578e+02 1.254650e+01 8.938663e-14 4.502842e+01 4.286027e+03 9.538154e-11 3.839208e+01 9.885654e+00 7.819400e-07
1.000000e+01 7.976267e+04 2.509345e+03 3.789807e+01 3.280829e-06 8.837269e+05 4.257732e+02 1.254707e+01 8.938669e-14 3.112713e+01 1.972580e+04 9.536949e-11 2.033994e+01 3.491439e+01 3.441312e-07
1.100000e+01 2.168524e+05 2.509313e+03 5.206737e+04 3.780026e-06 9.902805e+05 1.026226e+02 1.248182e+01 8.938722e-14 1.010164e+01 3.557764e+04 9.541622e-11 3.250294e+00 7.172926e-01 3.740509e-06
1.200000e+01 3.960638e+05 2.509378e+03 3.497303e+01 3.274776e-06 2.595557e+06 5.329152e+02 1.254664e+01 8.938675e-14 1.342327e+01 1.055363e+05 9.535212e-11 3.816973e+00 3.352287e+01 1.353076e-07
1.300000e+01 4.756672e+05 2.509396e+03 1.023680e+02 3.272507e-06 3.504551e+06 2.427837e+02 1.254565e+01 8.938677e-14 8.373855e+00 1.638048e+05 9.534664e-11 1.324752e+00 8.736132e+00 1.208842e-07
1.400000e+01 3.979544e+05 2.509418e+03 2.996365e+02 3.270239e-06 4.895932e+06 3.277478e+02 1.254465e+01 8.938650e-14 5.223870e+00 2.606340e+05 9.533964e-11 4.434584e-01 5.101470e+01 1.079983e-07
1.500000e+01 5.701459e+07 2.509449e+03 8.552219e+02 3.768067e-06 1.426707e+07 9.500565e+02 1.248750e+01 8.938662e-14 1.537939e+00 8.188304e+05 9.539114e-11 3.211171e-02 2.850746e+01 4.809423e-09
1.600000e+01 4.034008e+06 2.509362e+03 1.382428e+03 2.827137e-06 6.842853e+06 9.968126e+02 1.246584e+01 8.938632e-14 8.249402e-01 3.612789e+05 9.539173e-11 1.441448e+00 3.207371e+02 4.387128e-07
1.700000e+01 1.279822e+08 2.509422e+03 4.443202e+03 2.821035e-06 1.354326e+07 2.769099e+03 1.286517e+01 8.938628e-14 1.198314e+01 6.695903e+05 9.540152e-11 9.455422e-01 2.213200e+02 1.361198e-09
1.800000e+01 1.174634e+08 2.509426e+03 1.078842e+04 2.831184e-06 1.224179e+07 2.580255e+03 1.248810e+01 8.938647e-14 3.431697e-01 2.305813e+05 9.520860e-11 1.188175e-02 5.208242e-04 8.119899e-08
1.900000e+01 7.823521e+07 2.509411e+03 1.860405e+04 2.813993e-06 9.508698e+06 1.850433e+03 1.247506e+01 8.938698e-14 2.182160e-01 1.091229e+05 9.541079e-11 2.029575e-02 2.900493e+02 4.446840e-08
2.000000e+01 2.175892e+08 2.509423e+03 3.823499e+04 2.850038e-06 1.280257e+07 1.590043e+03 1.248715e+01 8.938800e-14 1.406401e-01 1.464140e+05 9.541035e-11 1.364431e-02 2.066467e-07 2.652802e-10
2.100000e+01 1.715890e+08 2.509460e+03 7.419703e+04 3.240742e-06 1.380101e+07 3.796931e+03 1.254318e+01 8.938910e-14 1.421528e-01 9.654847e+04 9.535915e-11 2.654353e-02 1.823734e-04 2.723776e-09
2.200000e+01 1.042784e+08 2.509359e+03 1.092369e+05 3.725040e-06 1.053960e+07 1.279755e+03 1.245592e+01 8.938626e-14 3.135511e-02 9.488637e+04 9.542673e-11 3.338191e-01 2.719587e-05 3.220863e-11
2.300000e+01 4.260585e+08 2.509355e+03 1.976745e+05 3.717083e-06 1.907783e+07 6.000190e+03 1.246800e+01 8.938955e-14 1.447900e-02 2.026638e+05 9.544369e-11 3.981940e-01 5.995945e-04 7.081593e-10
2.400000e+01 2.525328e+08 2.509254e+03 2.754861e+05 2.777868e-06 1.384546e+07 4.349828e+03 1.246674e+01 8.938820e-14 1.056357e-01 1.695135e+05 9.547029e-11 1.159534e-02 3.784529e-04 1.316190e-10
2.500000e+01 5.998446e+08 2.509219e+03 3.515540e+05 3.702914e-06 9.608860e+06 2.916159e-03 1.245528e+01 8.938780e-14 5.727800e-02 1.787434e+05 9.528732e-11 3.246063e-02 1.066982e+02 3.945879e-11
2.600000e+01 2.686601e+08 2.509101e+03 3.885561e+05 2.763540e-06 4.432684e+06 3.696493e+03 1.244313e+01 8.938821e-14 2.118853e-03 9.423572e+04 9.529138e-11 3.058972e-02 3.587115e-04 1.821025e-11
2.700000e+01 6.445200e+08 2.509071e+03 5.583595e+05 3.688707e-06 3.821429e+06 3.254920e-03 1.245609e+01 8.938959e-14 1.614245e-03 1.607521e+05 9.549066e-11 2.334177e-02 5.262464e-04 1.257684e-11
2.800000e+01 1.259884e+08 2.508938e+03 3.709868e+05 2.742763e-06 2.040215e+06 2.051487e-03 1.243668e+01 8.938613e-14 1.750243e-02 4.403014e+04 9.547765e-11 4.228127e-03 9.677500e-10 6.840924e-14
2.900000e+01 9.408822e+07 2.508829e+03 3.129882e+05 3.674397e-06 8.323429e+05 1.549540e+01 1.242637e+01 8.938977e-14 1.455729e-02 4.708410e+04 9.547455e-11 1.188757e-01 8.614249e-08 3.237588e-12
