long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 2.181304e+06 7.100887e+03 1.088839e-13 7.397617e+04 1.542334e+08 9.760775e+05 7.061088e+05 2.632356e+07 5.308834e+07 3.038957e+04 9.109686e+04 1.001881e+05 9.026373e+05
1.000000e+00 3.362911e+06 1.132889e+04 2.474603e-09 6.671466e+04 2.954065e+08 1.998660e+06 6.609183e+05 2.723312e+07 1.115420e+08 6.555248e+04 1.814218e+05 2.052914e+05 2.348875e+06
2.000000e+00 2.636374e+06 1.884014e+04 9.104935e-06 6.915212e+04 1.974250e+08 1.289004e+06 8.298897e+05 2.762829e+07 8.505089e+07 9.388385e+04 1.082570e+05 1.287433e+05 4.708505e+06
3.000000e+00 2.663323e+06 1.675833e+04 1.653789e-04 5.233082e+04 1.806638e+08 1.159769e+06 6.162700e+05 2.591271e+07 8.806646e+07 4.986193e+04 1.635784e+05 1.050320e+05 2.315230e+06
4.000000e+00 2.400232e+06 1.910178e+04 4.996460e+03 8.214059e+04 2.028283e+08 1.298673e+06 5.763447e+05 2.565343e+07 9.063775e+07 1.113471e+05 1.394959e+05 1.737924e+05 5.697523e+06
5.000000e+00 2.427278e+06 2.083257e+04 6.288399e+06 7.269176e+04 2.135804e+08 1.519394e+06 5.459442e+05 2.556464e+07 9.397756e+07 9.829601e+04 1.994744e+05 1.953713e+05 4.901846e+06
6.000000e+00 3.066374e+06 2.012022e+04 9.179461e+06 5.467821e+04 2.689563e+08 2.084330e+06 4.897012e+05 2.515007e+07 1.113871e+08 9.452882e+04 3.218626e+05 3.102711e+05 4.864750e+06
7.000000e+00 3.363640e+06 1.591003e+04 7.875432e+03 4.122943e+04 3.794652e+08 2.212739e+06 4.069719e+05 2.347420e+07 1.251737e+08 7.464427e+04 4.612411e+05 2.898914e+05 3.365467e+06
8.000000e+00 1.042476e+07 1.276033e+04 2.596620e+00 2.838104e+04 1.156772e+09 6.068159e+06 3.544239e+05 2.309554e+07 2.949928e+08 9.096933e+04 1.068997e+06 2.609432e+05 3.427690e+06
9.000000e+00 2.857735e+08 8.161641e+03 3.963570e-04 1.168338e+04 1.524097e+10 1.968678e+08 2.864259e+05 2.141613e+07 1.304729e+10 4.903128e+04 3.765219e+06 1.089260e+07 5.500018e+07
1.000000e+01 6.626565e+06 9.517673e+02 6.004089e+03 2.488901e+02 4.857772e+08 6.810534e+06 1.384842e+05 1.133027e+07 2.354893e+08 7.462846e+04 7.938199e+03 5.224370e+05 1.389334e+06
1.100000e+01 3.158563e+08 1.213395e+03 4.437176e-06 4.050356e+02 1.160970e+10 5.267529e+08 2.090246e+05 1.844997e+07 1.166487e+10 1.782189e+05 3.534671e+04 8.358662e+07 5.524717e+07
1.200000e+01 6.326170e+07 7.642627e+01 1.488625e-14 8.095024e+05 3.072094e+09 1.923024e+08 1.206409e+05 1.463396e+07 1.532127e+09 1.546057e+05 2.042471e-02 2.164650e+07 3.646827e+06
1.300000e+01 9.383639e+06 5.051048e+03 1.513373e-08 7.485147e+01 5.168977e+08 4.235724e+07 1.292712e+06 1.272765e+07 1.265640e+08 7.601136e+05 2.335528e+06 1.201881e+07 2.639927e+06
1.400000e+01 4.592248e+06 1.511485e+01 1.469684e-12 9.108434e+02 2.059563e+08 2.442779e+07 9.119100e+04 1.057709e+07 3.735284e+07 5.213659e-02 2.553973e-01 4.748360e+06 1.303773e+06
1.500000e+01 3.707663e+06 1.307806e+01 4.252686e-13 4.590642e+03 1.803044e+08 2.436431e+07 8.284615e+04 9.272389e+06 3.179312e+07 2.679250e+05 1.543424e+04 6.213089e+06 1.426249e+06
1.600000e+01 6.283168e+06 4.894097e+00 3.255198e-08 1.235573e+04 1.956472e+08 2.901155e+07 7.938130e+04 7.830342e+06 2.932924e+07 2.798416e-02 1.102736e+06 4.409812e+06 1.035251e+06
1.700000e+01 4.515738e+06 4.382082e+02 7.703956e-06 1.838674e+04 1.466660e+08 2.855476e+07 6.928001e+04 5.994593e+06 2.559667e+07 1.740979e+05 1.303639e+06 5.174000e+06 1.705559e+06
1.800000e+01 7.073107e+06 2.033022e+00 3.585262e+03 1.901567e+04 2.283579e+08 3.919356e+07 6.372323e+04 4.979821e+06 5.094417e+07 3.391213e+05 2.020412e+05 8.683002e+06 2.577876e+06
1.900000e+01 5.610654e+06 1.850945e+00 1.055977e+04 1.035931e+04 2.968855e+08 1.806426e+07 5.713141e+04 4.095139e+06 1.071426e+08 1.874063e+05 4.835644e+02 3.185864e+06 2.117105e+06
2.000000e+01 4.123810e+06 6.199311e-01 1.249824e-05 3.572225e+03 2.607278e+08 1.953408e+07 4.381626e+04 3.013053e+06 1.276625e+08 1.994674e+05 7.289885e-05 1.918479e+06 1.130513e+06
2.100000e+01 4.068098e+06 2.989726e+01 3.234176e-08 7.801317e+02 3.070940e+08 1.031199e+07 3.473959e+04 2.343221e+06 2.026803e+08 8.064106e+04 1.573908e-04 7.103040e+05 6.576615e+05
2.200000e+01 3.591395e+06 5.027089e+01 8.521646e-12 5.738866e+01 3.030393e+08 1.559892e+07 2.720985e+04 1.863502e+06 1.705100e+08 1.781781e+05 2.723010e-09 1.174734e+06 4.836361e+05
2.300000e+01 2.262362e+06 2.854695e+00 3.152999e-07 9.439950e+04 1.714467e+08 9.954507e+06 1.934540e+04 1.362055e+06 9.575106e+07 1.295110e+05 1.706246e-05 8.156352e+05 4.239110e+05
2.400000e+01 6.962325e+05 3.853305e+01 1.741402e-06 1.081806e+02 6.301719e+07 1.762024e+06 1.375684e+04 9.946003e+05 1.548576e+07 5.742355e+04 7.417773e-06 2.080689e+05 1.354395e+05
2.500000e+01 1.002228e+07 3.706504e+02 5.246654e+01 1.840806e+03 3.551374e+08 1.371537e+07 1.109111e+04 8.235519e+05 1.100454e+08 2.345419e+05 3.913309e+01 1.902588e+06 5.681995e+05
2.600000e+01 1.612657e+06 9.141377e+02 4.594520e+04 6.926270e+03 7.172958e+07 1.589696e+06 5.818130e+03 4.396112e+05 1.199646e+07 3.201118e+04 1.002802e+04 1.930878e+05 3.925537e-03
2.700000e+01 2.063822e+07 2.739374e+03 6.508831e+05 4.306353e+04 3.763143e+08 1.550155e+07 4.524583e+03 4.093160e+05 1.641361e+08 2.609344e+05 7.208725e+05 4.587599e+06 1.913763e-02
2.800000e+01 4.073144e+07 5.466523e+03 1.454269e+06 1.559987e+05 5.244191e+08 2.695674e+07 2.770271e+03 2.779903e+05 1.231954e+08 1.849804e+05 3.206218e+06 4.575791e+06 7.806690e-03
2.900000e+01 6.256003e+07 9.092419e+03 1.672898e+06 2.916251e+05 7.337386e+08 3.472180e+07 1.662590e+03 1.902202e+05 1.921804e+08 2.435908e+05 6.664713e+06 7.802334e+06 1.135863e-02
3.000000e+01 4.925941e+07 1.237333e+04 7.933510e+05 2.631047e+05 5.933584e+08 2.316652e+07 9.294280e+02 1.221558e+05 1.252716e+08 1.594884e+05 6.013424e+06 6.541432e+06 1.194862e+05
3.100000e+01 4.404976e+07 1.800739e+04 1.304809e+05 1.661592e+05 5.419319e+08 1.188572e+07 4.491153e+03 8.597267e+04 9.059046e+07 9.188232e+04 3.675751e+06 4.006480e+06 1.576774e+05
3.200000e+01 3.280351e+07 1.935441e+04 2.473176e+05 6.837426e+04 5.023461e+08 1.012462e+07 3.484805e+03 8.102232e+05 8.262453e+07 1.122890e+05 2.000024e+06 4.774950e+06 6.092064e+05
3.300000e+01 8.739337e+06 1.791462e+04 1.474077e+06 7.963278e+03 2.279983e+08 6.721689e+06 3.910613e+02 5.377152e+04 4.204719e+07 8.642297e+04 4.099422e+05 3.976028e+06 7.730049e+05
3.400000e+01 9.143509e+06 2.097696e+04 6.055166e+05 1.407774e+03 2.746176e+08 9.456524e+06 3.855604e+02 5.702033e+04 7.257931e+07 1.749737e+05 5.422406e+05 5.791133e+06 3.995752e+06
3.500000e+01 2.710960e+06 2.348630e+04 2.239345e+01 4.960743e+01 1.944876e+08 9.525952e+06 3.695566e+02 5.821159e+04 6.898961e+07 2.042657e+05 1.056459e+05 8.482492e+06 6.823868e+06
3.600000e+01 2.001435e+06 2.075353e+04 4.269196e-06 3.486374e+04 1.601733e+08 8.560628e+06 3.321494e+02 5.497742e+04 7.117131e+07 2.054089e+05 3.245539e+04 8.149393e+06 7.838316e+06
3.700000e+01 1.620668e+06 2.080655e+04 4.260839e-06 6.406913e+00 1.548160e+08 7.665607e+06 2.855649e+02 5.031918e+04 7.869929e+07 2.130864e+05 7.865092e+03 7.601982e+06 8.596195e+06
3.800000e+01 1.815234e+06 2.006079e+04 3.384322e-13 1.836555e+01 1.519055e+08 8.455379e+06 2.336651e+02 4.331395e+04 8.117512e+07 2.217828e+05 1.521791e+02 8.473229e+06 7.903752e+06
3.900000e+01 1.566876e+06 1.482440e+04 1.062419e-17 1.261099e+01 1.139570e+08 6.533519e+06 1.762418e+02 3.381719e+04 7.767109e+07 2.163703e+05 3.570737e-03 7.344344e+06 8.414811e+06
4.000000e+01 1.224788e+06 1.016658e+04 5.655677e-18 1.951061e+00 5.126186e+07 2.558943e+06 1.210483e+03 2.422694e+04 3.120097e+07 1.446474e+05 3.908951e+03 1.896934e+06 3.127967e+06
4.100000e+01 6.810577e+05 8.719793e+03 9.978998e-14 7.420638e-02 1.787181e+07 1.456669e+06 1.253290e+02 1.907896e+04 2.242925e+07 1.494028e+05 4.665293e-06 2.215824e+06 3.520517e+06
4.200000e+01 2.070475e+04 4.534154e+03 1.725915e-07 2.245194e-04 2.194734e+05 6.921057e+03 1.160649e+02 1.232029e+04 5.046962e+04 1.652418e-02 2.571216e-08 1.041538e-04 3.089986e-02
4.300000e+01 2.361780e+04 5.116641e+03 7.959000e-08 2.508691e-03 1.123999e+06 1.502988e+04 9.739306e+02 1.293647e+05 2.600725e+05 1.575432e-02 9.676825e-07 9.752444e-05 1.375333e+05
4.400000e+01 1.646381e+03 3.318811e+03 4.009871e-02 3.448897e-05 3.371423e+04 3.757393e+02 1.787378e+02 1.197310e+04 2.496263e+03 8.035070e-04 5.414980e-13 9.694592e-07 4.576202e-03
4.500000e+01 1.273317e+04 3.236104e+03 8.342362e+01 4.658243e-09 4.139253e+05 1.005700e+04 2.057867e+02 1.183939e+04 1.636466e+05 1.380312e-02 3.725449e-15 6.719809e-05 2.215378e+05
4.600000e+01 1.354962e+04 1.824975e+03 6.472625e+02 1.752496e-10 6.742848e+05 1.754226e+04 1.824927e+02 8.673243e+03 3.733874e+05 4.663794e+03 7.718504e-16 4.167668e+03 4.170832e+05
4.700000e+01 5.143619e+04 1.721741e+03 5.089567e+01 1.107442e-09 2.874782e+06 1.023729e+05 2.022170e+02 8.325889e+03 2.113056e+06 2.434212e+04 7.198028e-16 1.015973e+05 5.907520e+05
4.800000e+01 2.272899e+05 2.120924e+03 9.984030e+01 1.414850e-11 1.101413e+07 4.687832e+05 2.495299e+02 9.323365e+03 8.046242e+06 7.005912e+04 2.777227e-15 2.306028e+05 1.254895e+06
4.900000e+01 4.006770e+04 1.157196e+03 3.553579e+03 9.819478e-13 2.219627e+06 6.657038e+04 2.375823e+02 7.752603e+03 1.432572e+06 1.941006e+04 2.263366e-13 7.081933e+04 1.557507e+05
5.000000e+01 5.283134e+03 6.731523e+02 2.138689e+03 2.462346e-13 2.258146e+05 8.493629e+03 2.423798e+02 6.809663e+03 8.377513e+04 4.396781e+03 7.910409e-08 6.365910e+03 3.726639e+04
5.100000e+01 6.026297e+03 7.655072e+02 1.173722e+00 1.807272e-13 2.584133e+05 9.047239e+03 3.482346e+02 8.896827e+03 8.974885e+04 4.402238e+03 6.725414e-08 6.377361e+03 3.731629e+04
5.200000e+01 4.754479e+02 4.080335e+02 1.613971e-07 3.714859e-13 1.774695e+04 5.759549e+02 3.359004e+02 7.491158e+03 3.124226e+03 4.711754e+02 1.247724e-02 3.403059e+02 6.381943e+03
5.300000e+01 2.295186e+02 2.639728e+02 2.475162e-08 2.412244e-12 7.081438e+03 3.081317e+02 3.233562e+02 6.492524e+03 1.799348e+03 3.930415e+02 1.139255e+00 2.631277e+02 5.247977e+03
5.400000e+01 2.637151e+02 2.305263e+02 4.076637e-14 6.810446e-11 8.137577e+03 3.099877e+02 3.386742e+02 6.238811e+03 2.812754e+03 6.314627e+02 5.172331e+00 2.547641e+02 4.192255e+03
5.500000e+01 2.220692e+02 2.084979e+02 2.446889e-16 7.776755e-13 6.525400e+03 2.575361e+02 3.246779e+02 5.640144e+03 2.329707e+03 5.473247e+02 3.982495e+00 2.080527e+02 3.592879e+03
5.600000e+01 1.911928e+02 2.111202e+02 5.235891e-13 7.288111e-13 5.449861e+03 3.115152e+02 3.220154e+02 5.293368e+03 2.956033e+03 1.849415e+03 1.646505e+00 4.986061e+02 8.854865e+03
5.700000e+01 2.266185e+02 1.766018e+02 7.491895e-11 3.709048e-11 6.621078e+03 4.100527e+02 3.194543e+02 4.539879e+03 3.670002e+03 1.521359e+03 1.759353e+00 4.563752e+02 7.302098e+03
5.800000e+01 2.074520e+02 1.875692e+02 3.641996e-06 2.053926e-12 5.641888e+03 5.080808e+02 3.250913e+02 4.458691e+03 3.411234e+03 1.094863e+03 3.832171e-01 4.951943e+02 8.141514e+03
5.900000e+01 2.866058e+02 3.161121e+02 1.419103e-02 7.471546e-13 9.420080e+03 6.332585e+02 3.272783e+02 4.987239e+03 4.668285e+03 1.427655e+03 6.684552e-04 7.539329e+02 1.243198e+04
6.000000e+01 5.834921e+02 3.862068e+02 4.286807e+01 5.324215e-14 2.373424e+04 9.201584e+02 3.311182e+02 4.978927e+03 1.637014e+04 8.902733e+02 1.498573e-08 6.043296e+02 1.446464e+04
6.100000e+01 6.763965e+02 3.484799e+02 9.847451e-01 1.028855e-14 2.654640e+04 1.063111e+03 3.469155e+02 4.686509e+03 1.779418e+04 8.933402e+02 2.796551e-08 6.072954e+02 1.451842e+04
6.200000e+01 4.366953e+03 5.492293e+02 4.502755e-07 3.772208e-15 1.880424e+05 3.397347e+03 3.553129e+02 4.847610e+03 2.274340e+05 2.983618e+03 1.586657e-13 1.991013e+03 1.210039e+05
6.300000e+01 5.021998e+03 5.885783e+02 3.383537e-08 2.213885e-15 2.422430e+05 3.463275e+03 3.156599e+02 4.039635e+03 2.509197e+05 2.863930e+03 2.630534e-15 1.879041e+03 1.157751e+05
6.400000e+01 1.483462e+04 7.309168e+02 3.555649e-10 2.021510e-15 4.346307e+05 1.089754e+04 3.178225e+02 4.074975e+03 8.705793e+05 6.284159e+03 1.092268e-15 8.320494e+03 1.859869e+05
