long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
1.700000e+01 5.875495e+06 1.846458e+03 1.153123e+05 7.338529e+02 1.305191e+08 2.736583e-05 2.422315e+06 7.879096e-05 2.152433e-05 3.858412e-08 2.425547e+05 2.833523e+05 2.193583e-05
1.800000e+01 5.240021e+06 3.398228e+03 4.778007e+05 1.126748e+04 6.198622e+07 2.511490e-03 1.402959e+06 6.636806e-03 4.207038e-03 1.090935e-06 3.464700e+05 2.161266e+05 4.504728e-04
1.900000e+01 5.015741e+06 6.129778e+03 9.832794e+05 4.980310e+04 5.996851e+07 3.363564e-06 1.888647e+06 1.448968e-05 2.421055e-06 1.984825e-10 5.637788e+05 2.032124e+05 8.115923e-06
2.000000e+01 4.396366e+06 8.201219e+03 1.496575e+06 1.225050e+05 3.423889e+07 3.681763e-04 8.884483e+05 1.772383e-03 5.514111e-04 2.608151e-09 5.758557e+05 1.838175e+05 1.763015e-04
2.100000e+01 3.771431e+06 1.122031e+04 2.273922e+06 2.191574e+05 3.540054e+07 6.518076e-07 1.191860e+06 6.766748e-06 4.505853e-07 1.281541e-10 5.927271e+05 1.178981e+05 3.657436e-06
2.200000e+01 2.898038e+06 1.069112e+04 1.693478e+06 2.069554e+05 2.900141e+07 9.609055e-05 7.614854e+05 1.175071e-03 1.274729e-04 1.415918e-11 5.931863e+05 9.946418e+04 9.293006e-05
2.300000e+01 2.106241e+06 9.263817e+03 1.045824e+06 1.439309e+05 2.054751e+07 1.143356e-07 4.412275e+05 4.347860e-06 6.672529e-08 3.079698e-12 4.150931e+05 5.001703e+04 1.647391e-06
2.400000e+01 1.655620e+06 8.457220e+03 7.032550e+05 9.636951e+04 2.086446e+07 2.806954e-05 4.949408e+05 1.744658e-03 2.988579e-05 1.206641e-12 4.009972e+05 4.089089e+04 6.174764e-05
2.500000e+01 1.271919e+06 6.862719e+03 2.676880e+05 4.264966e+04 1.025732e+07 2.312099e-08 3.884494e+05 8.850143e-06 1.003665e-08 8.119916e-13 3.905665e+05 2.176051e+04 1.086104e-06
2.600000e+01 9.438398e+05 4.672668e+03 5.997010e+04 9.941333e+03 7.825131e+06 7.503023e-06 2.868694e+05 8.062310e-03 5.492868e-06 9.351735e-13 3.953812e+05 1.049998e+04 5.200783e-05
2.700000e+01 6.079086e+05 2.578152e+03 3.807953e+03 8.087957e+02 8.138987e+06 8.672041e-06 1.885403e+05 1.463291e-05 6.116222e-06 1.945951e-12 3.011593e+05 3.476919e+03 6.974090e-05
2.800000e+01 4.969716e+05 2.488427e+03 1.569516e+03 3.203807e+02 6.263322e+06 4.056929e-07 1.580505e+05 6.159988e-04 2.092570e-07 1.065812e-12 2.733291e+05 1.986653e+03 1.030290e-05
2.900000e+01 3.311275e+05 1.379298e+03 1.232992e+02 2.881183e+01 9.567511e+06 9.813935e-07 1.394543e+05 8.563428e-04 5.626472e-07 2.678518e-12 2.627664e+05 6.609641e+02 1.922179e-05
3.000000e+01 2.206272e+05 7.686623e+02 9.686271e+00 2.591049e+00 1.337069e+07 2.320824e-06 1.240282e+05 1.159821e-03 1.483886e-06 6.731444e-12 2.532588e+05 2.127914e+02 3.586148e-05
3.100000e+01 1.470018e+05 4.305783e+02 7.609467e-01 2.330133e-01 1.753965e+07 5.370426e-06 1.106057e+05 1.531432e-03 3.841664e-06 1.691694e-11 2.447196e+05 6.415341e+01 6.690563e-05
3.200000e+01 9.794595e+04 2.423834e+02 5.977962e-02 2.095492e-02 2.205180e+07 1.217158e-05 9.839453e+04 1.972561e-03 9.770860e-06 4.251434e-11 2.370725e+05 1.749521e+01 1.248237e-04
3.300000e+01 6.526048e+04 1.370831e+02 4.696270e-03 1.884480e-03 2.704277e+07 2.704276e-05 8.686042e+04 2.479872e-03 2.443286e-05 1.068437e-10 2.302504e+05 4.156592e+00 2.328797e-04
3.400000e+01 4.348245e+04 7.787402e+01 3.689384e-04 1.694717e-04 3.285793e+07 5.895287e-05 7.566604e+04 3.044466e-03 6.011340e-05 2.685111e-10 2.241948e+05 8.253307e-01 4.344762e-04
3.500000e+01 1.524006e+04 9.562949e+00 6.069500e-11 8.733834e-12 6.781944e+06 3.871972e-02 6.730885e+03 1.493285e+00 1.077192e-01 1.804525e-08 9.230796e+04 6.333509e+02 2.205253e-02
3.600000e+01 1.489096e+04 1.212708e+03 7.001403e-06 1.515986e-06 2.679206e+07 4.023454e-05 5.385165e+03 7.968313e-04 2.903869e-05 1.228886e-07 1.797730e+05 7.389746e-02 4.516687e-04
3.700000e+01 8.168682e+03 8.301318e+00 1.370808e-08 1.180763e-09 9.996011e+06 1.402269e-04 2.701404e+02 3.316536e-03 1.795508e-04 3.452719e-10 1.534307e+05 1.254428e-01 1.081890e-03
3.800000e+01 5.985593e+03 1.540907e+01 1.219979e-11 8.511112e-13 7.272546e+06 5.530743e-03 3.151003e+01 4.863629e-02 9.844146e-03 2.404872e-07 1.048441e+05 5.002834e-01 1.141368e-02
3.900000e+01 3.425461e+03 1.285930e+01 2.263956e-12 8.213015e-14 6.489634e+06 6.401692e-03 5.916179e-01 4.479629e-02 9.695331e-03 7.992163e-07 8.741592e+04 1.255385e-01 1.923492e-02
4.000000e+01 3.713375e+04 2.183707e+00 8.202768e-12 3.719252e-14 6.913692e+06 1.587998e+00 5.109807e+02 8.643075e+00 4.394655e+00 1.661375e-04 3.681076e+04 2.862311e+01 8.218920e-01
4.100000e+01 1.294080e+03 2.943579e+00 5.838415e-12 4.397793e-15 2.395646e+06 3.475803e-03 1.120050e-03 2.218483e-02 4.124586e-03 9.936485e-07 3.474862e+04 9.983393e-03 2.419636e-02
4.200000e+01 2.504698e+04 7.629009e-01 5.663794e-11 1.392884e-15 1.125505e+07 2.933529e+01 7.855347e+02 1.045366e+02 1.126516e+02 1.068462e-02 2.892090e+04 1.609735e+02 6.622181e+00
4.300000e+01 1.462804e+03 4.781958e-01 1.083142e-15 7.472531e-16 2.776361e+06 3.723209e-01 4.891140e-01 1.599666e+00 8.709259e-01 1.308249e-04 8.368046e+03 9.936289e-01 3.847290e-01
4.400000e+01 2.670132e+03 3.401975e-01 3.499510e-12 4.156704e-16 7.741007e+06 2.504155e+01 4.127710e+02 7.720457e+01 1.124772e+02 1.592963e-02 6.993674e+03 1.047901e+02 5.007679e+00
4.500000e+01 2.524673e+03 3.708965e-02 8.706698e-13 3.767817e-16 1.053259e+07 6.677013e+01 2.396842e+03 2.575932e+02 4.410936e+02 1.123346e-02 1.244341e+03 3.652951e+02 7.400904e+00
4.600000e+01 3.436173e+03 3.512299e-01 4.229746e-14 3.054335e-16 1.851388e+07 5.417447e+02 3.122432e+04 1.762206e+03 5.015406e+03 4.010851e-02 4.282633e+02 3.529980e+03 3.197731e+01
4.700000e+01 3.699459e+03 2.749435e-03 7.918094e-15 2.724271e-16 3.955650e+07 2.575361e+03 1.778085e+05 1.116483e+04 3.749152e+04 4.932810e-02 5.131796e+01 1.524933e+04 7.179798e+01
4.800000e+01 3.727640e+03 4.045380e-02 3.464506e-15 2.570306e-16 7.615354e+07 8.408765e+03 3.454367e+05 2.417816e+04 1.004356e+05 1.710422e-02 2.789950e+00 3.465402e+04 1.515172e+02
4.900000e+01 2.940415e+03 4.114731e-04 2.855885e-15 2.521376e-16 9.097449e+07 1.247524e+04 4.951247e+05 7.428793e+04 3.299016e+05 3.669287e-03 6.948280e-02 5.809159e+04 2.843960e+02
5.000000e+01 3.552499e+03 8.466749e-03 4.216762e-15 2.557613e-16 2.137692e+08 3.234314e+04 1.126439e+06 1.676153e+05 7.924763e+05 1.999246e-01 2.060966e+00 1.247937e+05 5.413114e+02
5.100000e+01 2.411378e+03 1.179119e-04 1.216629e-14 2.692555e-16 8.833499e+07 2.118137e+04 5.752599e+05 2.539666e+05 1.234785e+06 9.873653e-05 5.416335e-05 9.564623e+04 6.677680e+02
5.200000e+01 2.687574e+03 2.663706e-03 8.725491e-14 2.981833e-16 1.142288e+08 3.792768e+04 8.326414e+05 4.387693e+05 2.193058e+06 9.540580e-03 4.474685e-03 1.583341e+05 9.930899e+02
5.300000e+01 1.710364e+03 4.892849e-05 2.435418e-12 3.568075e-16 4.815969e+07 2.322277e+04 5.008232e+05 5.651644e+05 2.583786e+06 1.222821e-05 3.892436e-07 1.026854e+05 9.187026e+02
5.400000e+01 1.107171e+03 1.185308e-03 5.649640e-10 4.836381e-16 5.455976e+07 8.380562e+03 4.427980e+05 6.425872e+05 3.274278e+06 1.660767e-03 3.055587e-05 9.282465e+04 4.483235e+04
5.500000e+01 6.146158e+02 2.418136e-05 3.210695e-12 8.046213e-16 4.011334e+07 2.705593e+03 3.886737e+05 7.425710e+05 3.679265e+06 3.673464e-06 2.359267e-09 5.748145e+04 2.403238e+03
5.600000e+01 7.958319e+03 7.131069e-04 6.373148e-06 1.881281e-15 1.886057e+07 9.323178e+05 2.430552e+05 5.825263e+05 2.752628e+06 8.201888e-04 1.422886e-07 3.457689e+04 3.918443e+03
5.700000e+01 4.089610e+02 1.791525e-05 3.025599e-09 7.788494e-15 2.815710e+07 3.985096e+03 4.092911e+05 1.041353e+06 5.138694e+06 2.426464e-06 1.495271e-08 2.970964e+04 8.749663e+03
5.800000e+01 3.745890e+02 5.822775e-04 2.432895e-03 8.606720e-14 4.019049e+07 1.393412e+04 3.504138e+05 1.138743e+06 5.202801e+06 1.021286e-03 7.695597e-09 1.505758e+04 2.023889e+04
5.900000e+01 2.075415e+02 1.038984e-05 1.311413e-07 5.705735e-12 8.762192e+06 1.406391e+04 1.537849e+05 6.458509e+05 3.178656e+06 1.815215e-06 1.565707e-12 1.636239e+03 1.957929e+04
6.000000e+01 2.764532e+02 6.046242e-05 2.339741e-04 4.295032e-11 2.954373e+07 6.850046e+04 2.775990e+05 1.063687e+06 4.789161e+06 4.156111e-05 1.019046e-10 1.668900e+03 5.408434e+04
6.100000e+01 1.434865e+02 6.835885e-06 5.118336e-07 1.691694e-13 5.575113e+07 1.003763e+05 4.765547e+05 1.191416e+06 7.128066e+06 1.481732e-06 7.879131e-11 1.758235e+02 5.992910e+04
6.200000e+01 2.509254e+03 2.028349e-04 9.602869e-03 1.018683e-07 6.312168e+07 1.747786e+05 4.761733e+05 9.909482e+05 4.760775e+06 2.242860e-04 1.419931e-11 8.519072e+04 1.117184e+05
6.300000e+01 7.073670e+01 1.802244e-06 1.772948e-08 8.424316e-14 3.393658e+07 9.523218e+04 2.577993e+05 7.536857e+05 3.646129e+06 1.166871e-07 7.062028e-12 1.078070e+02 7.675103e+04
6.400000e+01 8.864018e+01 7.911011e-05 3.596914e-04 1.233485e-10 8.238552e+07 1.948195e+05 5.034320e+05 8.263265e+05 3.890152e+06 3.203250e-05 8.918346e-12 1.096159e+03 1.282774e+05
6.500000e+01 7.787549e+01 7.098980e-07 1.657282e-09 6.806503e-13 5.005619e+07 1.824104e+05 5.662676e+05 8.332109e+05 4.796553e+06 1.827909e-08 6.872533e-15 3.980688e+03 1.339149e+05
6.600000e+01 6.081154e+01 3.455217e-05 1.278292e-05 3.137549e-14 3.735639e+07 1.532730e+05 4.219596e+05 5.393844e+05 3.015822e+06 4.552105e-06 2.740162e-12 6.757362e+03 1.737469e+05
6.700000e+01 4.069406e+01 1.655922e-07 6.097219e-12 5.347171e-15 1.365004e+07 1.332233e+05 2.634706e+05 4.209345e+05 2.530334e+06 5.898221e-10 5.946970e-13 7.950786e+03 1.177447e+05
6.800000e+01 2.977024e+01 1.746164e-05 4.410397e-08 2.150155e-15 4.237565e+06 1.092283e+05 1.707559e+05 2.252939e+05 1.209731e+06 5.624900e-07 2.712920e-13 6.730827e+03 1.554351e+05
6.900000e+01 3.195455e+03 1.745846e-05 1.161272e-08 1.781612e-15 3.109449e+07 1.931799e+05 3.590815e+05 4.097498e+05 4.743711e+06 4.287877e-07 2.672080e-13 1.306015e+04 3.499411e+05
