long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
1.500000e+01 1.250057e+08 7.746753e-03 2.627671e-05 2.946315e-05 7.476758e+07 2.987735e+05 3.231025e-07 2.414765e+00 5.081035e+05 1.942168e-13 1.305165e-07 1.136425e+00 3.361782e-13
1.600000e+01 1.347716e+08 7.779949e-03 2.627815e-05 6.148239e-05 9.427761e+07 2.987839e+05 6.808018e-07 2.414984e+00 5.248825e+05 1.214235e-11 1.306153e-07 1.186780e+00 2.205706e-10
1.700000e+01 1.387940e+08 7.746179e-03 2.627663e-05 2.875266e-05 7.442269e+07 2.987865e+05 3.341549e-07 2.414458e+00 4.745748e+05 9.028044e-13 1.306143e-07 4.714246e-01 9.604938e-12
1.800000e+01 1.133505e+08 7.779932e-03 2.627813e-05 6.147945e-05 8.810047e+07 2.987877e+05 6.809713e-07 2.418885e+00 5.019530e+05 2.406049e-13 1.305113e-07 1.925382e-01 2.791863e-12
1.900000e+01 1.121318e+08 7.742668e-03 2.627657e-05 2.880315e-05 1.000450e+08 2.987914e+05 6.829705e-07 2.418813e+00 5.083860e+05 1.290899e-13 1.306126e-07 4.552157e+00 4.037171e-12
2.000000e+01 1.145168e+08 7.779918e-03 2.627814e-05 6.147688e-05 8.559507e+07 2.987902e+05 6.897307e-07 2.418812e+00 4.804106e+05 1.062660e-13 1.306119e-07 3.122936e+00 3.169314e-11
2.100000e+01 1.169783e+08 7.745759e-03 2.627665e-05 2.890264e-05 8.186564e+07 2.987918e+05 3.215463e-07 2.414137e+00 4.446356e+05 1.232966e-13 1.306116e-07 4.528900e-02 1.151444e-14
2.200000e+01 1.022304e+08 7.779906e-03 2.627817e-05 6.147470e-05 8.546396e+07 2.987917e+05 7.061807e-07 2.414392e+00 4.408223e+05 2.151431e-13 1.306118e-07 5.697878e-02 1.879938e-11
2.300000e+01 8.141980e+07 7.740946e-03 2.627650e-05 2.655010e-05 1.032121e+08 2.987938e+05 7.159397e-07 2.418919e+00 4.508814e+05 7.197947e-13 1.305030e-07 5.339004e+00 1.254989e-12
2.400000e+01 8.506720e+07 7.779896e-03 2.627816e-05 6.147265e-05 9.010847e+07 2.987900e+05 7.308769e-07 2.414484e+00 4.172687e+05 7.821421e-12 1.306123e-07 6.884100e-02 3.449555e-13
2.500000e+01 7.021029e+07 7.741174e-03 2.627644e-05 2.784565e-05 1.073761e+08 2.987916e+05 7.513136e-07 2.419038e+00 8.553308e+05 5.643351e-14 1.305049e-07 1.367481e+01 2.879598e-13
2.600000e+01 8.326241e+07 7.779888e-03 2.627796e-05 6.147060e-05 1.044884e+08 2.987875e+05 7.776972e-07 2.414738e+00 4.063977e+05 9.449413e-12 1.305142e-07 3.411576e-01 7.047342e-13
2.700000e+01 5.828974e+07 7.742310e-03 2.627622e-05 2.879853e-05 1.172519e+08 2.987862e+05 8.106182e-07 2.419240e+00 4.367489e+05 1.146773e-12 1.306113e-07 1.261032e+02 6.441262e-12
2.800000e+01 7.051772e+07 7.748126e-03 2.627757e-05 6.146882e-05 1.121680e+08 2.987817e+05 8.508324e-07 2.414807e+00 4.007336e+05 5.696683e-13 1.306108e-07 6.577313e+00 4.201270e-10
2.900000e+01 5.261759e+07 7.759260e-03 2.627667e-05 4.136462e-05 1.147205e+08 2.987746e+05 6.601853e-07 2.416351e+00 4.326639e+05 1.971630e-13 1.305690e-07 9.312493e+01 3.623621e-09
3.000000e+01 5.457680e+07 7.779864e-03 2.627755e-05 6.146856e-05 1.218068e+08 2.987563e+05 9.504338e-07 2.414996e+00 3.999362e+05 5.553831e-13 1.306107e-07 2.050105e+02 2.531063e-10
3.100000e+01 3.715240e+07 7.745946e-03 2.627610e-05 2.883017e-05 1.137589e+08 2.987881e+05 5.151843e-07 2.419741e+00 4.226903e+05 1.078441e-12 1.305037e-07 7.931016e+02 2.401022e-04
3.200000e+01 5.235511e+07 7.779855e-03 2.627782e-05 6.146981e-05 1.438698e+08 2.987567e+05 1.067976e-06 2.415320e+00 3.953227e+05 8.345624e-12 1.306107e-07 2.549790e+03 2.277633e-07
3.300000e+01 3.367817e+07 7.747043e-03 2.627636e-05 3.001433e-05 1.372767e+08 2.987779e+05 5.572294e-07 2.420036e+00 3.909651e+05 6.148683e-10 1.305013e-07 9.819972e+03 1.210064e-01
3.400000e+01 4.034227e+07 7.748814e-03 2.627791e-05 6.147158e-05 1.472302e+08 2.987830e+05 1.196678e-06 2.415644e+00 3.815347e+05 2.714533e-10 1.306102e-07 1.697578e+04 1.151773e-03
3.500000e+01 2.690796e+07 7.746726e-03 2.627643e-05 2.859711e-05 1.437541e+08 2.987872e+05 6.336459e-07 2.415892e+00 3.768793e+05 5.218140e-09 1.305013e-07 3.480656e+04 1.563140e-01
3.600000e+01 3.504777e+07 7.748409e-03 2.627795e-05 3.022754e-05 1.688749e+08 2.987903e+05 1.336631e-06 2.416124e+00 3.745497e+05 4.356147e-09 1.306091e-07 6.734189e+04 1.349971e+00
3.700000e+01 2.947946e+07 7.746497e-03 2.627647e-05 2.900916e-05 1.598173e+08 2.987906e+05 1.416707e-06 2.416079e+00 3.546273e+05 4.299137e-07 1.305094e-07 9.844574e+04 2.415983e+00
3.800000e+01 2.625469e+07 7.747643e-03 2.627798e-05 2.975776e-05 1.735357e+08 2.987899e+05 7.699107e-07 2.416278e+00 3.496900e+05 6.016794e-10 1.305087e-07 1.421252e+05 1.159312e+00
3.900000e+01 2.459390e+07 7.746503e-03 2.627651e-05 2.927243e-05 1.678043e+08 2.987903e+05 7.668124e-07 2.416191e+00 3.363103e+05 6.036835e-11 1.305041e-07 1.569320e+05 4.039882e-02
4.000000e+01 2.667254e+07 7.779768e-03 2.627803e-05 6.146562e-05 1.833761e+08 2.987894e+05 8.217442e-07 2.416241e+00 3.242256e+05 2.661465e-10 1.306035e-07 1.991023e+05 1.793503e-04
4.100000e+01 2.137424e+07 7.745910e-03 2.627655e-05 2.874191e-05 1.675281e+08 2.987859e+05 8.143198e-07 2.416038e+00 3.050560e+05 4.361820e-12 1.306016e-07 2.218624e+05 3.741868e-03
4.200000e+01 2.321437e+07 7.779734e-03 2.627811e-05 6.145982e-05 1.779865e+08 2.987828e+05 9.100706e-07 2.416268e+00 2.985686e+05 5.093300e-13 1.306001e-07 2.075667e+05 9.651348e-10
4.300000e+01 1.743601e+07 7.743506e-03 2.627659e-05 2.838112e-05 2.230322e+08 2.987764e+05 1.839772e-06 2.420681e+00 5.955228e+05 1.660630e-13 1.304954e-07 1.914729e+05 1.413389e-08
4.400000e+01 1.734001e+07 7.779703e-03 2.627819e-05 6.145433e-05 1.964543e+08 2.987549e+05 1.893615e-06 2.416284e+00 2.799740e+05 9.271967e-14 1.305975e-07 1.389911e+05 4.601406e-11
4.500000e+01 1.478351e+07 7.742207e-03 2.627664e-05 2.846383e-05 2.444528e+08 2.987870e+05 1.963198e-06 2.420644e+00 2.974570e+05 6.875283e-14 1.304931e-07 1.468877e+05 1.448351e-12
4.600000e+01 1.677606e+07 7.779673e-03 2.627825e-05 6.144915e-05 2.190454e+08 2.987569e+05 1.028106e-06 2.416403e+00 2.751951e+05 5.942550e-14 1.305943e-07 1.090034e+05 1.940404e-13
4.700000e+01 1.161580e+07 7.746388e-03 2.627668e-05 2.907664e-05 2.139055e+08 2.987741e+05 2.124238e-06 2.420696e+00 2.860345e+05 5.618221e-14 1.304848e-07 6.195578e+04 6.868324e-14
4.800000e+01 1.185433e+07 7.779646e-03 2.627830e-05 6.144433e-05 2.315237e+08 2.987804e+05 1.042056e-06 2.416303e+00 2.569188e+05 5.669387e-14 1.305907e-07 4.143311e+04 5.020565e-14
4.900000e+01 8.565387e+06 7.746517e-03 2.627670e-05 2.925340e-05 2.500974e+08 2.987872e+05 2.293061e-06 2.420837e+00 2.736362e+05 6.130594e-14 1.304835e-07 3.254360e+04 7.035867e-14
5.000000e+01 8.630976e+06 7.779623e-03 2.627832e-05 6.143998e-05 2.777538e+08 2.987871e+05 1.133718e-06 2.416524e+00 2.492380e+05 7.350479e-14 1.305866e-07 1.410695e+04 2.048041e-13
5.100000e+01 5.409712e+06 7.744827e-03 2.627670e-05 2.847926e-05 2.503682e+08 2.987902e+05 2.467555e-06 2.416841e+00 2.311115e+05 1.057689e-13 1.304798e-07 6.134530e+03 1.595821e-12
5.200000e+01 6.032527e+06 7.779603e-03 2.627832e-05 6.143603e-05 2.847257e+08 2.987915e+05 2.567427e-06 2.416563e+00 2.307646e+05 2.140849e-13 1.305820e-07 2.563811e+03 5.421713e-11
5.300000e+01 3.373292e+06 7.745051e-03 2.627680e-05 2.859552e-05 2.824479e+08 2.987896e+05 1.300653e-06 2.416630e+00 2.211527e+05 8.291922e-13 1.305798e-07 6.709169e+02 8.888957e-14
5.400000e+01 3.431167e+06 7.779586e-03 2.627837e-05 6.143239e-05 3.071010e+08 2.987929e+05 2.798384e-06 2.416636e+00 2.128046e+05 1.110435e-11 1.305780e-07 2.142915e+02 1.225980e-09
5.500000e+01 1.837954e+06 7.745143e-03 2.627692e-05 2.833746e-05 2.877081e+08 2.987874e+05 1.383236e-06 2.416663e+00 2.040562e+05 1.299692e-13 1.304726e-07 2.640616e+01 1.733504e-09
5.600000e+01 1.865098e+06 7.779571e-03 2.627857e-05 6.142907e-05 2.929712e+08 2.987893e+05 1.432444e-06 2.416603e+00 1.918796e+05 4.719054e-11 1.305748e-07 6.692314e+02 6.033408e-08
5.700000e+01 9.523755e+05 7.744505e-03 2.627724e-05 2.933219e-05 3.171596e+08 2.987883e+05 1.521685e-06 2.421051e+00 4.069088e+05 2.929010e-11 1.304697e-07 1.986866e+00 2.703965e-10
5.800000e+01 9.098292e+05 7.758948e-03 2.627810e-05 4.133001e-05 3.070186e+08 2.987887e+05 2.243563e-06 2.417870e+00 1.958412e+05 2.599500e-11 1.305294e-07 2.151070e+00 1.027467e-06
5.900000e+01 4.995817e+05 7.745153e-03 2.627724e-05 2.832455e-05 2.911648e+08 2.987859e+05 1.535179e-06 2.416372e+00 1.727034e+05 2.021046e-13 1.305689e-07 1.104878e-01 8.359052e-10
6.000000e+01 6.724715e+06 7.779542e-03 2.627859e-05 6.142094e-05 3.092196e+08 2.987897e+05 1.449278e-06 2.416263e+00 1.665386e+05 1.854041e-11 1.305671e-07 2.758908e-02 7.009627e-06
6.100000e+01 2.779754e+05 7.744723e-03 2.627697e-05 2.848414e-05 3.037661e+08 2.987886e+05 3.355241e-06 2.416772e+00 3.766706e+05 1.086144e-12 1.305659e-07 5.315921e-01 1.363376e-11
6.200000e+01 2.892348e+05 7.779527e-03 2.627843e-05 6.141604e-05 3.133538e+08 2.987866e+05 1.474396e-06 2.416428e+00 1.608544e+05 2.512812e-13 1.305650e-07 6.680300e-04 1.468812e-09
6.300000e+01 1.717062e+05 7.745073e-03 2.627673e-05 6.141433e-05 2.783109e+08 2.987866e+05 3.415527e-06 2.420703e+00 3.794969e+05 1.196433e-13 1.304629e-07 2.706779e-02 1.206396e-11
6.400000e+01 2.599693e+05 7.779515e-03 2.627834e-05 6.141395e-05 3.158782e+08 2.987874e+05 1.530625e-06 2.416180e+00 1.657190e+05 8.462523e-14 1.304661e-07 4.911014e-05 7.053260e-13
6.500000e+01 1.078997e+05 7.744994e-03 2.627664e-05 2.860112e-05 2.462579e+08 2.987857e+05 3.470117e-06 2.420568e+00 1.802054e+05 7.645748e-14 1.305620e-07 4.966191e-06 1.489988e-13
6.600000e+01 6.097772e+06 7.779506e-03 2.627820e-05 6.141467e-05 3.388995e+08 2.987863e+05 1.520274e-06 2.416099e+00 1.739155e+05 8.459090e-14 1.305608e-07 4.227418e-04 7.927751e-14
6.700000e+01 8.539477e+04 7.745474e-03 2.627642e-05 2.853704e-05 2.736335e+08 2.987864e+05 3.521252e-06 2.420517e+00 1.728518e+05 1.208627e-13 1.305601e-07 1.385545e-04 9.470822e-14
6.800000e+01 1.688891e+05 7.779500e-03 2.627791e-05 6.141574e-05 3.146195e+08 2.987860e+05 1.501929e-06 2.415991e+00 1.751755e+05 2.715272e-13 1.305599e-07 1.220967e-04 3.049857e-13
