long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
1.400000e+01 3.537108e-08 2.381004e+02 9.667215e-16 1.760091e-15 3.630971e+07 2.783230e+05 3.162009e+06 5.482799e+06 2.525414e+07 3.623518e-02 1.618909e-15 5.198625e-01 7.630886e+02
1.500000e+01 3.538704e-08 2.380997e+02 1.576995e-15 1.760091e-15 2.999679e+07 9.548073e+04 1.768623e+06 2.565873e+06 1.315640e+07 3.623518e-02 1.618955e-15 5.197812e-01 7.625774e+02
1.600000e+01 3.539041e-08 2.380991e+02 2.288729e-15 1.760091e-15 2.569360e+07 5.131896e+04 1.090274e+06 1.430647e+06 7.937250e+06 3.623518e-02 1.618964e-15 5.197000e-01 7.620698e+02
1.700000e+01 3.539112e-08 2.380987e+02 3.030160e-15 1.760091e-15 2.264904e+07 3.580807e+04 7.319110e+05 9.161314e+05 5.383361e+06 3.623518e-02 1.618965e-15 5.196187e-01 7.615653e+02
1.800000e+01 3.539127e-08 2.380983e+02 3.729368e-15 1.760091e-15 2.042320e+07 2.908662e+04 5.298030e+05 6.551666e+05 4.012304e+06 3.623518e-02 1.618965e-15 5.195375e-01 7.610636e+02
1.900000e+01 3.539130e-08 2.380981e+02 4.326766e-15 1.760091e-15 1.874536e+07 2.582697e+04 4.102293e+05 5.123517e+05 3.229983e+06 3.623518e-02 1.618966e-15 5.194563e-01 7.605645e+02
2.000000e+01 3.539130e-08 2.380980e+02 4.779552e-15 1.760091e-15 1.744116e+07 2.418182e+04 3.376309e+05 4.314192e+05 2.772974e+06 3.623518e-02 1.618966e-15 5.193750e-01 7.600676e+02
2.100000e+01 3.539130e-08 2.380980e+02 5.060711e-15 1.760091e-15 1.639334e+07 2.340367e+04 2.939444e+05 3.869503e+05 2.516188e+06 3.623518e-02 1.618966e-15 5.192938e-01 7.595725e+02
2.200000e+01 3.539131e-08 2.380981e+02 5.155907e-15 1.760091e-15 1.551958e+07 2.318231e+04 2.697767e+05 3.671705e+05 2.399472e+06 3.623518e-02 1.618966e-15 5.192127e-01 7.590789e+02
2.300000e+01 3.539131e-08 2.380983e+02 5.060711e-15 1.760091e-15 1.475954e+07 2.343457e+04 2.604575e+05 3.673717e+05 2.398022e+06 3.623518e-02 1.618966e-15 5.191315e-01 7.585865e+02
2.400000e+01 3.539131e-08 2.380986e+02 4.779552e-15 1.760091e-15 1.406699e+07 2.425541e+04 2.642919e+05 3.876003e+05 2.511541e+06 3.623518e-02 1.618966e-15 5.190503e-01 7.580951e+02
2.500000e+01 3.539132e-08 2.380991e+02 4.326766e-15 1.760091e-15 1.340493e+07 2.597402e+04 2.819701e+05 4.326783e+05 2.764112e+06 3.623518e-02 1.618966e-15 5.189692e-01 7.576042e+02
2.600000e+01 3.539137e-08 2.380996e+02 3.729368e-15 1.760091e-15 1.274263e+07 2.938002e+04 3.168041e+05 5.145767e+05 3.214704e+06 3.623518e-02 1.618965e-15 5.188881e-01 7.571135e+02
2.700000e+01 3.539159e-08 2.381004e+02 3.030160e-15 1.760091e-15 1.205397e+07 3.643783e+04 3.759248e+05 6.591256e+05 3.986069e+06 3.623518e-02 1.618965e-15 5.188069e-01 7.566228e+02
2.800000e+01 3.539266e-08 2.381012e+02 2.288729e-15 1.760091e-15 1.131674e+07 5.288778e+04 4.731236e+05 9.235767e+05 5.336390e+06 3.623518e-02 1.618964e-15 5.187258e-01 7.561316e+02
2.900000e+01 3.539771e-08 2.381023e+02 1.576995e-15 1.760091e-15 1.051282e+07 1.005679e+05 6.351652e+05 1.445997e+06 7.846641e+06 3.623518e-02 1.618955e-15 5.186447e-01 7.556398e+02
3.000000e+01 3.542169e-08 2.381035e+02 9.667215e-16 1.760091e-15 9.629176e+06 3.043586e+05 9.162346e+05 2.601841e+06 1.296218e+07 3.623518e-02 1.618909e-15 5.185636e-01 7.551469e+02
3.100000e+01 3.553570e-08 2.381050e+02 5.101801e-16 1.760091e-15 8.659725e+06 2.050091e+06 1.433103e+06 5.582625e+06 2.477544e+07 3.623518e-02 1.618660e-15 5.184826e-01 7.546527e+02
3.200000e+01 3.537201e-08 2.380994e+02 9.755526e-16 1.760091e-15 2.503783e+06 1.443393e+05 2.870781e+05 1.332424e+06 7.124309e+06 3.623518e-02 1.618911e-15 4.499745e-01 7.519090e+02
3.300000e+01 3.544797e-08 2.381066e+02 2.504264e-16 1.760091e-15 3.668251e+06 7.480136e+06 1.094485e+06 7.738870e+06 3.211158e+07 3.623519e-02 1.618374e-15 5.182909e-01 7.535439e+02
3.400000e+01 3.542410e-08 2.381009e+02 3.994743e-11 1.760091e-15 1.001982e+06 2.837762e+03 5.705834e-01 1.535996e+01 3.849196e+01 3.623518e-02 1.618909e-15 4.644042e-01 7.503872e+02
3.500000e+01 3.531345e-08 2.381057e+02 7.032342e-12 1.760091e-15 5.161168e+05 1.228716e+03 4.511446e+00 5.920067e+01 1.770456e+02 3.623518e-02 1.618649e-15 5.180467e-01 7.521808e+02
3.600000e+01 3.540821e-08 2.381048e+02 3.485453e-07 1.760091e-15 1.370912e+05 1.055647e-01 3.071086e-05 4.183900e-04 8.501862e-04 3.623518e-02 1.618852e-15 5.179132e-01 7.514300e+02
3.700000e+01 3.555337e-08 2.381041e+02 5.590929e-02 1.760091e-15 2.916138e+04 2.232567e-07 1.247001e-10 8.552409e-10 1.193382e-09 3.623517e-02 1.618649e-15 5.177798e-01 7.506759e+02
3.800000e+01 3.542457e-08 2.380918e+02 2.138076e-04 1.760091e-15 2.762639e+03 8.318293e-03 2.814966e-08 1.144941e-06 1.794364e-06 3.623518e-02 1.618907e-15 7.046602e-01 7.624497e+02
3.900000e+01 3.571240e-08 2.381001e+02 4.185974e+04 1.760091e-15 3.734326e+02 9.451666e-14 3.922937e-16 9.581435e-16 9.216840e-16 3.623516e-02 1.618363e-15 5.175774e-01 7.497918e+02
4.000000e+01 3.540664e-08 2.380829e+02 3.485437e-07 1.760091e-15 5.741335e+06 5.889888e-02 2.021782e-15 4.158623e-04 8.917337e-04 3.623518e-02 1.618854e-15 7.044616e-01 7.621856e+02
4.100000e+01 3.547832e-08 2.380895e+02 5.265199e-06 1.760091e-15 9.014408e+02 2.251944e-04 3.922957e-16 6.588350e-05 1.440122e-04 3.623517e-02 1.618353e-15 5.175040e-01 7.501601e+02
4.200000e+01 3.545829e-08 2.381239e+02 8.439359e-07 1.760091e-15 3.199306e+03 6.507434e-02 5.365310e-05 6.140590e-04 4.332141e-04 3.623518e-02 1.618852e-15 7.044430e-01 7.475513e+02
4.300000e+01 3.545227e-08 2.380865e+02 2.504276e-16 1.760091e-15 1.729755e+05 6.192128e+05 2.531247e-05 6.937200e+06 1.026519e+07 3.623519e-02 1.618353e-15 5.175594e-01 7.509868e+02
4.400000e+01 3.540315e-08 2.380845e+02 3.464502e-16 1.760091e-15 3.836562e+05 3.148603e+05 1.085590e-04 4.899833e+06 1.408569e+07 3.623518e-02 1.618852e-15 4.646213e-01 7.485013e+02
4.500000e+01 3.566793e-08 2.380930e+02 2.504254e-16 1.760091e-15 2.301194e+06 1.161795e+06 3.392001e+06 1.033690e+07 8.039011e+06 3.623519e-02 1.618353e-15 5.176567e-01 7.514930e+02
4.600000e+01 3.539953e-08 2.380885e+02 3.464474e-16 1.760091e-15 3.283646e+06 4.786828e+05 4.112650e+06 1.354739e+07 9.346016e+06 3.623518e-02 1.618852e-15 4.577556e-01 7.488204e+02
4.700000e+01 3.544588e-08 2.380958e+02 2.504254e-16 1.760091e-15 9.452575e+06 2.984320e+06 1.019007e+07 1.996774e+07 1.936612e+07 3.623519e-02 1.618353e-15 5.177057e-01 7.516928e+02
4.800000e+01 3.540280e-08 2.380889e+02 3.464474e-16 1.760091e-15 9.995275e+06 6.078939e+05 2.885263e+06 2.755674e+06 1.087524e+07 3.623518e-02 1.618852e-15 4.525155e-01 7.487096e+02
4.900000e+01 3.521046e-08 2.380949e+02 2.504254e-16 1.760091e-15 1.971821e+07 4.086625e+06 4.914210e+06 7.142627e+06 1.866703e+07 3.623517e-02 1.618353e-15 5.177009e-01 7.515767e+02
5.000000e+01 3.535311e-08 2.380876e+02 3.464474e-16 1.760091e-15 2.325250e+07 8.437041e+05 8.034005e+06 1.167361e+07 2.773088e+07 3.623518e-02 1.618852e-15 4.676134e-01 7.492247e+02
5.100000e+01 3.520006e-08 2.380905e+02 2.504254e-16 1.760091e-15 3.174257e+07 3.586737e+06 3.275724e+06 3.142235e+06 2.527839e+07 3.623517e-02 1.618353e-15 5.176467e-01 7.511772e+02
5.200000e+01 3.535101e-08 2.380809e+02 3.464474e-16 1.760091e-15 2.731741e+07 5.616943e+05 1.187247e+06 1.355165e+06 1.302892e+07 3.623518e-02 1.618852e-15 4.581145e-01 7.489143e+02
5.300000e+01 3.520011e-08 2.380824e+02 2.504254e-16 1.760091e-15 4.405949e+07 2.338525e+06 2.704651e+06 4.043202e+06 3.191739e+07 3.623519e-02 1.618353e-15 5.175457e-01 7.505452e+02
5.400000e+01 3.535335e-08 2.380722e+02 3.464474e-16 1.760091e-15 5.372585e+07 3.373125e+05 1.048814e+06 3.942127e+06 2.722921e+07 3.623518e-02 1.618854e-15 4.647694e-01 7.487708e+02
5.500000e+01 3.521160e-08 2.380702e+02 2.504254e-16 1.760091e-15 6.218986e+07 7.153458e+05 4.912393e+05 2.804777e+06 2.310647e+07 3.623517e-02 1.618361e-15 5.173968e-01 7.497209e+02
5.600000e+01 3.540824e-08 2.381045e+02 3.464474e-16 1.760091e-15 7.395432e+07 6.784185e+05 3.243190e+06 3.620995e+06 1.018587e+08 3.623518e-02 1.618897e-15 7.042268e-01 7.617816e+02
5.700000e+01 3.547171e-08 2.380666e+02 2.504254e-16 1.760091e-15 1.139393e+08 1.438385e+06 1.686843e+06 6.383453e+06 1.711600e+08 3.623517e-02 1.618595e-15 5.172899e-01 7.494408e+02
5.800000e+01 3.540423e-08 2.380597e+02 3.464474e-16 1.760091e-15 6.145768e+07 4.762835e+05 3.801856e+05 2.124619e+06 3.944049e+07 3.623518e-02 1.620165e-15 4.445699e-01 7.474655e+02
5.900000e+01 3.571542e-08 2.380698e+02 2.504254e-16 1.760091e-15 1.551328e+08 7.712873e+06 3.242479e+06 4.681631e+06 3.536983e+08 3.623519e-02 1.625466e-15 5.172158e-01 7.496653e+02
6.000000e+01 3.540596e-08 2.380619e+02 3.464474e-16 1.760091e-15 1.168849e+08 1.373317e-01 6.508736e+06 2.504319e+06 5.692547e+08 3.623518e-02 1.618852e-15 4.520027e-01 7.478524e+02
6.100000e+01 3.546474e-08 2.380663e+02 2.504254e-16 1.760091e-15 1.498356e+08 9.613671e-04 1.944547e+06 1.374567e+06 3.100432e+08 3.623517e-02 1.625466e-15 5.170821e-01 7.496635e+02
6.200000e+01 3.540885e-08 2.381044e+02 3.464474e-16 1.760091e-15 8.492222e+07 1.772482e+06 1.532119e+06 2.536570e+06 5.046068e+07 3.623518e-02 1.620165e-15 7.038650e-01 7.621343e+02
6.300000e+01 3.522154e-08 2.380703e+02 2.504254e-16 1.760091e-15 1.298362e+08 1.180184e-03 4.292581e+06 2.274925e+06 1.961241e+08 3.623516e-02 1.618595e-15 5.169846e-01 7.501816e+02
6.400000e+01 3.540224e-08 2.380705e+02 3.464474e-16 1.760091e-15 9.347349e+07 1.601537e-01 3.394876e+06 1.715410e+06 1.284819e+08 3.623518e-02 1.618897e-15 4.576537e-01 7.480609e+02
6.500000e+01 3.543193e-08 2.380823e+02 2.504254e-16 1.760091e-15 1.025528e+08 1.180436e+07 3.644528e+06 5.123325e+06 4.435266e+07 3.623517e-02 1.618362e-15 5.169261e-01 7.511798e+02
6.600000e+01 3.535181e-08 2.380795e+02 3.464475e-16 1.760091e-15 7.046519e+07 1.983496e+06 3.806606e+06 4.556997e+06 4.041111e+07 3.623518e-02 1.618856e-15 4.650214e-01 7.489911e+02
6.700000e+01 3.543551e-08 2.380895e+02 2.504255e-16 1.760091e-15 8.506267e+07 1.130424e+07 4.242455e+06 5.873717e+06 5.507421e+07 3.623519e-02 1.618364e-15 5.168201e-01 7.518901e+02
6.800000e+01 3.542000e-08 2.380836e+02 9.888070e-16 1.760091e-15 4.003894e+07 2.295511e+05 1.033593e+06 1.341242e+06 1.137306e+07 3.623518e-02 1.618909e-15 7.036199e-01 7.494395e+02
