long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Leptotrichia g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 3.283756e+06 1.525042e+09 1.071268e+06 5.547675e+05 1.096705e+05 4.112350e-05 1.606915e-14 2.220446e-16 2.175976e-10 7.350810e-08 1.652642e-04 1.599614e+03 3.184211e+05 3.498783e-04
1.000000e+00 3.461705e+06 1.525654e+09 1.117882e+06 5.547687e+05 1.096706e+05 7.502245e-05 1.610313e-14 2.220446e-16 2.316381e-10 7.350870e-08 2.023258e-04 7.013623e-04 3.184080e+05 6.710432e+01
2.000000e+00 3.596638e+06 1.526451e+09 1.277790e+06 5.547729e+05 1.096707e+05 4.106892e-05 1.618578e-14 2.220446e-16 4.042968e-10 7.346662e-08 5.339785e-04 4.081666e+03 3.184465e+05 8.642825e+01
3.000000e+00 3.599388e+06 1.525896e+09 1.076298e+06 5.547702e+05 1.096707e+05 4.056701e-05 1.631782e-14 2.220446e-16 1.132991e-09 7.346515e-08 6.657174e-05 9.278000e+00 3.184270e+05 3.385056e-01
4.000000e+00 3.699876e+06 1.525190e+09 1.156394e+06 5.547705e+05 1.096708e+05 7.281507e-05 1.650051e-14 2.220446e-16 1.719115e-11 7.350894e-08 2.052638e-04 4.569735e+03 3.183513e+05 1.217624e+01
5.000000e+00 3.531867e+06 1.524724e+09 1.054782e+06 5.547688e+05 1.096708e+05 4.021816e-05 1.673561e-14 2.220446e-16 7.849932e-09 7.346252e-08 1.890146e-02 8.245167e+04 3.183985e+05 2.161120e+02
6.000000e+00 3.865462e+06 1.525870e+09 1.122895e+06 5.547700e+05 1.096709e+05 7.114952e-05 1.702544e-14 2.220446e-16 1.450675e-10 7.350619e-08 2.168965e-03 1.372073e+05 3.183942e+05 1.359118e+03
7.000000e+00 3.982779e+06 1.525364e+09 1.079899e+06 5.547688e+05 1.096709e+05 3.886704e-05 1.737292e-14 2.220446e-16 2.001889e-08 7.345894e-08 5.849647e-03 1.487588e+05 3.183744e+05 5.558569e+03
8.000000e+00 3.907319e+06 1.524894e+09 1.042920e+06 5.547692e+05 1.096709e+05 6.967707e-05 1.778160e-14 2.220446e-16 3.412194e-08 7.345696e-08 1.264310e-02 2.483736e+05 3.184150e+05 2.179200e+04
9.000000e+00 3.972019e+06 1.524950e+09 9.678673e+05 5.547669e+05 1.096708e+05 6.922683e-05 1.825576e-14 2.220446e-16 1.022694e-07 7.349750e-08 1.245121e-02 2.187631e+05 3.183513e+05 2.583302e+04
1.000000e+01 4.237079e+06 1.524898e+09 9.209271e+05 5.547655e+05 1.096708e+05 6.926723e-05 1.880046e-14 2.220446e-16 4.745504e-09 7.349398e-08 4.563726e-01 4.123086e+05 3.183457e+05 8.583360e+04
1.100000e+01 4.305043e+06 1.523725e+09 9.146439e+05 5.547632e+05 1.096708e+05 6.979896e-05 8.842272e-15 2.220446e-16 1.043143e-08 7.349159e-08 2.252965e-02 2.575964e+05 3.183039e+05 1.007365e+05
1.200000e+01 4.428781e+06 1.526228e+09 8.692024e+05 5.547638e+05 1.096707e+05 4.019333e-05 9.218401e-15 2.220446e-16 8.753285e-09 7.344459e-08 3.506670e-02 3.007422e+05 3.183225e+05 1.275934e+05
1.300000e+01 4.459070e+06 1.525483e+09 8.874169e+05 5.547638e+05 1.096706e+05 4.074365e-05 1.888396e-14 2.220446e-16 3.251497e-07 7.348728e-08 1.372990e+00 2.327091e+05 3.183270e+05 1.704223e+05
1.400000e+01 4.837485e+06 1.526234e+09 8.500251e+05 5.547626e+05 1.096705e+05 4.066997e-05 1.840096e-14 2.220446e-16 2.016058e-07 7.348536e-08 1.034884e-01 1.366492e+05 3.182944e+05 1.883695e+05
1.500000e+01 5.011091e+06 1.526085e+09 7.954003e+05 5.547591e+05 1.096704e+05 7.147112e-05 1.798589e-14 2.220446e-16 2.307476e-07 7.344043e-08 2.184478e-01 1.887454e+05 3.183314e+05 1.852187e+05
1.600000e+01 4.175170e+06 1.528706e+09 8.088329e+05 5.547587e+05 1.096702e+05 4.145041e-05 1.763431e-14 2.220446e-16 4.903902e-07 7.348207e-08 3.556983e-01 1.822950e+05 3.182638e+05 1.918759e+05
1.700000e+01 4.111197e+06 1.526210e+09 7.139257e+05 5.547528e+05 1.096700e+05 7.165931e-05 1.734253e-14 2.220446e-16 1.986415e-06 7.348069e-08 3.818400e-01 2.437516e+05 3.181906e+05 1.492139e+05
1.800000e+01 4.335901e+06 1.529131e+09 7.031859e+05 5.547525e+05 1.096699e+05 7.205848e-05 1.710750e-14 2.220446e-16 1.311250e-07 7.348044e-08 3.874339e-01 1.348446e+05 3.181149e+05 1.421899e+05
1.900000e+01 4.985365e+06 1.526174e+09 6.570614e+05 5.547531e+05 1.096697e+05 5.410558e-05 1.586483e-14 2.220446e-16 5.035260e-06 7.346304e-08 7.227422e-01 3.012407e+05 3.182493e+05 1.310658e+05
2.000000e+01 4.355678e+06 1.525287e+09 6.059295e+05 5.547464e+05 1.096693e+05 7.389479e-05 1.674746e-14 2.220446e-16 1.545195e-06 7.348211e-08 2.082339e-01 1.501760e+05 3.181611e+05 8.210024e+04
2.100000e+01 4.480328e+06 1.527605e+09 6.501245e+05 5.547476e+05 1.096691e+05 4.433935e-05 1.661992e-14 2.220446e-16 2.809167e-06 7.343977e-08 1.328684e-01 1.524396e+05 3.181641e+05 6.316770e+04
2.200000e+01 4.563629e+06 1.526732e+09 6.004430e+05 5.547419e+05 1.096687e+05 7.644034e-05 8.130418e-15 2.220446e-16 2.361215e-04 7.348427e-08 2.352223e+00 1.800371e+05 3.181190e+05 3.705149e+04
2.300000e+01 4.347474e+06 1.526649e+09 5.757956e+05 5.547393e+05 1.096683e+05 4.502888e-05 1.598300e-14 2.220446e-16 4.237789e-04 7.348562e-08 8.006844e-02 8.476040e+04 3.180242e+05 1.636268e+04
2.400000e+01 4.354273e+06 1.526634e+09 5.519217e+05 5.547371e+05 1.096679e+05 4.601373e-05 1.548794e-14 2.220446e-16 1.755092e-05 7.344443e-08 7.771230e-02 1.263335e+05 3.180834e+05 8.550035e+03
2.500000e+01 4.046041e+06 1.525505e+09 5.173409e+05 5.547326e+05 1.096696e+05 8.008093e-05 1.505244e-14 2.220446e-16 3.492654e-05 7.348891e-08 5.364840e-02 3.172542e+04 3.180646e+05 2.840775e+03
2.600000e+01 3.912959e+06 1.526201e+09 5.045062e+05 5.547285e+05 1.096675e+05 4.721998e-05 1.467193e-14 2.220446e-16 4.219373e-05 7.344626e-08 2.565815e-02 1.991845e+03 3.179674e+05 7.837940e+02
2.700000e+01 3.924545e+06 1.527021e+09 5.115342e+05 5.547255e+05 1.096675e+05 4.736060e-05 1.434254e-14 2.220446e-16 2.280514e-05 7.344559e-08 9.329548e-03 1.011020e+00 3.179277e+05 1.205186e+02
2.800000e+01 3.700394e+06 1.526331e+09 4.746773e+05 5.547223e+05 1.096675e+05 8.276790e-05 1.406093e-14 2.220446e-16 6.645322e-06 7.348955e-08 2.118741e-03 1.527279e+01 3.179066e+05 1.155471e+01
2.900000e+01 4.126971e+06 1.537351e+09 4.667773e+06 5.548311e+05 1.096697e+05 8.378537e-05 1.382436e-14 2.220446e-16 1.173291e-04 7.348914e-08 1.234503e-02 2.739387e+01 3.196933e+05 1.648726e+03
3.000000e+01 3.621731e+06 1.525795e+09 5.480878e+05 5.547173e+05 1.096679e+05 8.542032e-05 1.363052e-14 2.220446e-16 1.893661e-07 7.348986e-08 8.046282e-05 1.892372e+00 3.177477e+05 5.597291e-01
3.100000e+01 3.520371e+06 1.525187e+09 6.224579e+05 5.547217e+05 1.096684e+05 8.770894e-05 1.347756e-14 2.220446e-16 5.593003e-06 7.349170e-08 8.452223e-04 9.491946e+03 3.178711e+05 2.921097e-01
3.200000e+01 3.467514e+06 1.524903e+09 7.751175e+05 5.547191e+05 1.096687e+05 5.286405e-05 1.336405e-14 2.220446e-16 7.555410e-09 7.344862e-08 3.506290e-04 9.706178e+04 3.178395e+05 3.630207e-02
3.300000e+01 3.451316e+06 1.525297e+09 9.901708e+05 5.547220e+05 1.096691e+05 9.327889e-05 1.328893e-14 2.220446e-16 1.937880e-07 7.349583e-08 5.085102e-06 2.226786e+05 3.178605e+05 1.242004e-03
3.400000e+01 3.302335e+06 1.523781e+09 1.100200e+06 5.547192e+05 1.096692e+05 5.397864e-05 1.325151e-14 2.220446e-16 4.419952e-08 7.345116e-08 1.475930e-04 9.898008e+04 3.178559e+05 7.566779e-01
3.500000e+01 3.429065e+06 1.526167e+09 1.642320e+06 5.547271e+05 1.096695e+05 7.347534e-05 1.245344e-14 2.220446e-16 1.774857e-09 7.348032e-08 1.265957e-05 9.081662e+04 3.179051e+05 1.159938e-04
