long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
2.700000e+01 1.488766e-04 1.407568e+07 3.693389e+04 4.127813e-14 2.384621e-04 1.463018e-05 5.296021e-12 4.184554e-08 7.401633e-06 6.481735e+00 2.105570e+00 1.393062e+02 9.563141e-06
2.800000e+01 2.416970e-04 1.407554e+07 2.554130e+05 4.122838e-13 2.386796e-04 1.465502e-05 4.169166e-12 4.184559e-08 1.555294e-05 5.310194e+00 2.105617e+00 1.356580e+02 9.488180e-06
2.900000e+01 1.477315e-04 1.407391e+07 2.174717e+04 4.092322e-14 2.384557e-04 1.461685e-05 4.904478e-13 4.184558e-08 7.152864e-06 3.695862e+00 2.105550e+00 1.267598e+02 9.383196e-06
3.000000e+01 2.433421e-04 1.407262e+07 2.337362e+04 2.750321e-13 2.386816e-04 1.464194e-05 2.115496e-12 4.184557e-08 1.554896e-05 2.803158e+00 2.105618e+00 1.251571e+02 1.285343e-05
3.100000e+01 2.452975e-04 1.407474e+07 3.135563e+04 1.965963e-13 2.386846e-04 1.463782e-05 1.351838e-12 4.184556e-08 1.554752e-05 9.268770e+00 2.105582e+00 2.620853e+02 1.267185e-05
3.200000e+01 2.490638e-04 1.407229e+07 2.131923e+04 1.544351e-13 2.386908e-04 1.463994e-05 9.211397e-13 4.184556e-08 1.554705e-05 1.326134e+00 2.105594e+00 1.099609e+02 1.262229e-05
3.300000e+01 1.551615e-04 1.407187e+07 1.910819e+04 1.296820e-14 2.384779e-04 1.461346e-05 6.660362e-13 4.184550e-08 7.252092e-06 1.008236e+00 2.105612e+00 1.069001e+02 9.131405e-06
3.400000e+01 2.591739e-04 1.407169e+07 1.749876e+04 7.010076e-14 2.387074e-04 1.464896e-05 5.089303e-13 4.184557e-08 1.554724e-05 7.077423e-01 2.105620e+00 1.026805e+02 1.267220e-05
3.500000e+01 1.613858e-04 1.407104e+07 1.464922e+04 4.000249e-14 2.384913e-04 1.462089e-05 4.095740e-13 4.184557e-08 7.252417e-06 4.685088e-01 2.105626e+00 9.586280e+01 9.057296e-06
3.600000e+01 2.708161e-04 1.407099e+07 1.228369e+04 2.445876e-14 2.387258e-04 1.465585e-05 3.462063e-13 4.184558e-08 1.554774e-05 1.576516e+00 2.105629e+00 9.291031e+01 1.275038e-05
3.700000e+01 1.713060e-04 1.407210e+07 1.099709e+04 1.589966e-14 2.385178e-04 1.462829e-05 3.067288e-13 4.184552e-08 7.294879e-06 2.428637e-01 2.105631e+00 9.103517e+01 9.282089e-06
3.800000e+01 2.842694e-04 1.407056e+07 7.948354e+03 1.091431e-14 2.385239e-04 1.466212e-05 2.844082e-13 4.184559e-08 7.147101e-06 8.139972e-01 2.105625e+00 1.853941e+02 1.286138e-05
3.900000e+01 1.808311e-04 1.407143e+07 6.158380e+03 7.864781e-15 2.385336e-04 1.463439e-05 2.757428e-13 4.184553e-08 7.354829e-06 1.419255e-01 2.105621e+00 8.267467e+01 9.400738e-06
4.000000e+01 2.999193e-04 1.406953e+07 4.177195e+03 5.918657e-15 2.387569e-04 1.466916e-05 2.794464e-13 4.184561e-08 1.554609e-05 5.113692e-01 2.105611e+00 1.721041e+02 1.302261e-05
4.100000e+01 1.887903e-04 1.406972e+07 3.002730e+03 4.630964e-15 2.385461e-04 1.464194e-05 2.960980e-13 4.184554e-08 7.290485e-06 8.736341e-02 2.105597e+00 7.382935e+01 9.413699e-06
4.200000e+01 2.371584e-04 1.406989e+07 2.670759e+03 3.252630e-15 2.386401e-04 1.465890e-05 2.462654e-13 4.184558e-08 1.040509e-05 1.140985e-01 2.105593e+00 8.245800e+01 1.105803e-05
4.300000e+01 1.984355e-04 1.407009e+07 1.497123e+03 3.024412e-15 2.385563e-04 1.464527e-05 3.568459e-13 4.184554e-08 7.312389e-06 5.757639e-02 2.105562e+00 7.041431e+01 9.402325e-06
4.400000e+01 1.866859e-04 1.409021e+07 9.793361e+03 2.508499e-15 2.387785e-04 1.467408e-05 4.067965e-13 4.184560e-08 1.554026e-05 2.618708e-01 2.105604e+00 1.601107e+02 1.319354e-05
4.500000e+01 2.008689e-04 1.406846e+07 7.400466e+02 2.134741e-15 2.385541e-04 1.464033e-05 4.871502e-13 4.184559e-08 7.220516e-06 3.911834e-02 2.105537e+00 6.519448e+01 9.217305e-06
4.600000e+01 1.896622e-04 1.407193e+07 7.646948e+03 1.859042e-15 2.387888e-04 1.467250e-05 6.142020e-13 4.184559e-08 1.553687e-05 2.063891e-01 2.105599e+00 1.598964e+02 1.317020e-05
4.700000e+01 2.050643e-04 1.406875e+07 6.888155e+02 1.653004e-15 2.385787e-04 1.464039e-05 8.176935e-13 4.184560e-08 7.380965e-06 3.230321e-02 2.105553e+00 6.752253e+01 9.327247e-06
4.800000e+01 3.422853e-04 1.406927e+07 7.957886e+02 1.497888e-15 2.388009e-04 1.467218e-05 1.153668e-12 4.184561e-08 1.553383e-05 1.886160e-01 2.105564e+00 1.660263e+02 1.315866e-05
4.900000e+01 2.061378e-04 1.406971e+07 8.310920e+02 1.381098e-15 2.385887e-04 1.464203e-05 2.888741e-13 4.184556e-08 7.339401e-06 2.839530e-02 2.105567e+00 6.862726e+01 9.269794e-06
5.000000e+01 3.439326e-04 1.406988e+07 8.172485e+02 1.294059e-15 2.388150e-04 1.467405e-05 1.889599e-12 4.184564e-08 1.553117e-05 3.015498e-02 2.105564e+00 7.513580e+01 1.316734e-05
5.100000e+01 2.086609e-04 1.407063e+07 7.985729e+02 1.230922e-15 2.386116e-04 1.464623e-05 2.207584e-12 4.184558e-08 1.553042e-05 2.608056e-02 2.105548e+00 7.289972e+01 9.246804e-06
5.200000e+01 3.473590e-04 1.407050e+07 6.818090e+02 1.187751e-15 2.388314e-04 1.467928e-05 2.768666e-12 4.184566e-08 1.553065e-05 1.705886e-01 2.105593e+00 7.924238e+01 1.319237e-05
5.300000e+01 2.100737e-04 1.407111e+07 5.926230e+02 1.162033e-15 2.386229e-04 1.465378e-05 3.739258e-12 4.184560e-08 7.372702e-06 2.386055e-02 2.105531e+00 7.729452e+01 9.348618e-06
5.400000e+01 2.584749e-04 1.407141e+07 6.688097e+02 1.056718e-15 2.387200e-04 1.467021e-05 3.611570e-12 4.184565e-08 1.039349e-05 3.930701e-02 2.105539e+00 9.059768e+01 1.099768e-05
5.500000e+01 2.070882e-04 1.407137e+07 3.843312e+02 1.133112e-15 2.386366e-04 1.465718e-05 7.900260e-12 4.184561e-08 7.274781e-06 1.928625e-02 2.105516e+00 7.849250e+01 9.271092e-06
5.600000e+01 3.546435e-04 1.407106e+07 2.658084e+02 1.129019e-15 2.388640e-04 1.468886e-05 1.247686e-11 4.184568e-08 1.553230e-05 1.570673e-01 2.105561e+00 8.107879e+01 1.304858e-05
5.700000e+01 2.073829e-04 1.407247e+07 2.101568e+02 1.139910e-15 2.386478e-04 1.465875e-05 3.186692e-12 4.184561e-08 7.139719e-06 1.822977e-02 2.105566e+00 8.340432e+01 9.144193e-06
5.800000e+01 3.582256e-04 1.407121e+07 1.103226e+02 1.166494e-15 2.386425e-04 1.469337e-05 2.816110e-11 4.184568e-08 1.553263e-05 1.328369e-02 2.105526e+00 7.892463e+01 1.289215e-05
5.900000e+01 2.090548e-04 1.407148e+07 6.851922e+01 1.210479e-15 2.386376e-04 1.466542e-05 5.384135e-12 4.184561e-08 7.067229e-06 1.044814e-02 2.105542e+00 7.563358e+01 8.906101e-06
6.000000e+01 2.026937e-04 1.407084e+07 2.082355e+03 1.274809e-15 2.386572e-04 1.466632e-05 4.413234e-11 4.184568e-08 1.553319e-05 1.521644e-01 2.105546e+00 7.457455e+01 1.276443e-05
6.100000e+01 2.046695e-04 1.407220e+07 2.975773e+01 1.364101e-15 2.386268e-04 1.466255e-05 4.561796e-12 4.184560e-08 7.047841e-06 8.347490e-03 2.105542e+00 7.364870e+01 8.799123e-06
6.200000e+01 3.610460e-04 1.407151e+07 2.056678e+03 1.485381e-15 2.388795e-04 1.468820e-05 4.607185e-11 4.184567e-08 1.553393e-05 1.580979e-01 2.105592e+00 2.123548e+02 1.265741e-05
