long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
0.000000e+00 3.005886e+05 1.228687e-07 3.012913e-16 4.620511e-16 2.360857e+07 4.820401e+06 6.455074e+05 1.695523e+06 1.337924e+07 3.551042e-16 2.242018e-15 1.482842e+04 1.432316e-14
1.000000e+00 3.005886e+05 6.574712e-05 3.013021e-16 4.620494e-16 2.292877e+07 5.383361e+06 6.817539e+05 1.493635e+06 1.337909e+07 3.553396e-16 2.286879e-15 1.483147e+04 4.061542e-12
2.000000e+00 3.005886e+05 4.699000e-05 3.016655e-16 4.620483e-16 2.610334e+07 4.144390e+06 7.524931e+05 1.661076e+06 1.337925e+07 3.576768e-16 2.360451e-15 1.482866e+04 2.868952e-13
3.000000e+00 3.005886e+05 3.785980e-07 3.023786e-16 4.620476e-16 2.453896e+07 4.376227e+06 7.818345e+05 1.850390e+06 1.337922e+07 3.621033e-16 2.466882e-15 1.483033e+04 5.345396e-14
4.000000e+00 3.005886e+05 5.512368e-05 3.034419e-16 4.620472e-16 2.095116e+07 4.900395e+06 7.991101e+05 1.631177e+06 1.337920e+07 3.686890e-16 2.612552e-15 1.483102e+04 1.826457e-14
5.000000e+00 3.005886e+05 8.707702e-05 3.048590e-16 4.620469e-16 2.189811e+07 4.256481e+06 7.399364e+05 1.711676e+06 1.337923e+07 3.775834e-16 2.806847e-15 1.483130e+04 9.207401e-15
6.000000e+00 3.005886e+05 3.596627e-06 3.066370e-16 4.620467e-16 2.142142e+07 4.477230e+06 7.326529e+05 1.809305e+06 1.337929e+07 3.890200e-16 1.462310e-15 1.483153e+04 5.985185e-15
7.000000e+00 3.005886e+05 4.671198e-04 3.087859e-16 4.620467e-16 1.996732e+07 3.691977e+06 6.959208e+05 1.814222e+06 1.337919e+07 4.033278e-16 2.778056e-15 1.483158e+04 4.614992e-15
8.000000e+00 3.005886e+05 2.632763e-05 3.113188e-16 4.620468e-16 2.223089e+07 3.710015e+06 7.083426e+05 1.861435e+06 1.337925e+07 4.209508e-16 2.558725e-15 1.483159e+04 4.015433e-15
9.000000e+00 3.005886e+05 6.269043e-05 3.142524e-16 4.620470e-16 2.394533e+07 4.069178e+06 8.118265e+05 1.819524e+06 1.337913e+07 4.424763e-16 2.389816e-15 1.483168e+04 3.840310e-15
1.000000e+01 3.005886e+05 9.813345e-05 3.176068e-16 4.620473e-16 2.669687e+07 3.333538e+06 6.662504e+05 1.980523e+06 1.337917e+07 4.686773e-16 2.260439e-15 1.483155e+04 4.008211e-15
1.100000e+01 3.005886e+05 8.644593e-05 3.214058e-16 4.620478e-16 2.455905e+07 3.120150e+06 6.262347e+05 1.732592e+06 1.337900e+07 5.005720e-16 2.162938e-15 1.483154e+04 4.620520e-15
1.200000e+01 3.005886e+05 4.901143e-05 3.256776e-16 4.620487e-16 3.053107e+07 3.225779e+06 8.661494e+05 1.995853e+06 1.337916e+07 5.395101e-16 2.091956e-15 1.483133e+04 6.112038e-15
1.300000e+01 3.005886e+05 1.340528e-04 3.254865e-16 4.620474e-16 3.140803e+07 3.047582e+06 7.888069e+05 1.967651e+06 1.337919e+07 5.536384e-16 1.971286e-15 1.483148e+04 5.007445e-15
1.400000e+01 3.005886e+05 9.474394e-06 3.352740e-16 4.620497e-16 3.659560e+07 3.046011e+06 8.423636e+05 2.044845e+06 1.337920e+07 6.386511e-16 1.995896e-15 1.483104e+04 1.139482e-14
1.500000e+01 3.005886e+05 1.620410e-05 3.353368e-16 4.620476e-16 3.898536e+07 2.733560e+06 9.510467e+05 1.936145e+06 1.337917e+07 6.561021e-16 1.898518e-15 1.483124e+04 8.207890e-15
1.600000e+01 3.005886e+05 5.732917e-07 3.460977e-16 4.620490e-16 4.132314e+07 3.030142e+06 9.426073e+05 1.674136e+06 1.337906e+07 7.720544e-16 1.936774e-15 1.483076e+04 2.063971e-14
1.700000e+01 3.005886e+05 5.078691e-06 3.521714e-16 4.620484e-16 4.486583e+07 1.981158e+06 9.825783e+05 1.836881e+06 1.337899e+07 8.598950e-16 1.923397e-15 1.483005e+04 3.607512e-14
1.800000e+01 3.005886e+05 2.450896e-08 3.589310e-16 4.620483e-16 5.903439e+07 2.802039e+06 1.354017e+06 1.854518e+06 1.337909e+07 9.719583e-16 1.926348e-15 1.482880e+04 1.070833e-13
1.900000e+01 3.005886e+05 1.563044e-07 3.664352e-16 4.620485e-16 4.797306e+07 1.849327e+06 9.846474e+05 1.467268e+06 1.337894e+07 1.116416e-15 1.945741e-15 1.483145e+04 6.583546e-13
2.000000e+01 3.005886e+05 3.204942e-08 3.747516e-16 4.620491e-16 6.622698e+07 2.009727e+06 1.404742e+06 1.605519e+06 1.337914e+07 1.305060e-15 1.982444e-15 1.482868e+04 3.119283e-15
2.100000e+01 3.005886e+05 9.889751e-09 3.839579e-16 4.620502e-16 4.281966e+07 1.970871e+06 9.333058e+05 1.248834e+06 1.337887e+07 1.555231e-15 2.038151e-15 1.483017e+04 6.862809e-13
2.200000e+01 3.005886e+05 1.198315e-10 3.941429e-16 4.620521e-16 6.352295e+07 2.247450e+06 1.495076e+06 1.392366e+06 1.337909e+07 1.892983e-15 2.115542e-15 1.483092e+04 1.173127e-13
2.300000e+01 3.005886e+05 1.025785e-09 4.054091e-16 4.620550e-16 4.384284e+07 1.384815e+06 9.231745e+05 9.998546e+05 1.337890e+07 2.358383e-15 2.218538e-15 1.483118e+04 4.205720e-14
2.400000e+01 3.005886e+05 3.278615e-10 4.178741e-16 4.620594e-16 5.111038e+07 1.450798e+06 1.332352e+06 1.002710e+06 1.337901e+07 3.014662e-15 2.352710e-15 1.483148e+04 2.596910e-14
2.500000e+01 3.005886e+05 1.422700e-10 4.316738e-16 4.620662e-16 3.998986e+07 1.160725e+06 1.039746e+06 7.583542e+05 1.337885e+07 3.964457e-15 2.525902e-15 1.483151e+04 2.517875e-14
2.600000e+01 3.005886e+05 2.038611e-12 4.469651e-16 4.620765e-16 3.931734e+07 1.224333e+06 1.154526e+06 6.264881e+05 1.337886e+07 5.379622e-15 2.749187e-15 1.483162e+04 3.810557e-14
2.700000e+01 3.005886e+05 2.145878e-11 4.639299e-16 4.620923e-16 3.511047e+07 7.613722e+05 1.076223e+06 4.908692e+05 1.337889e+07 7.557829e-15 3.038363e-15 1.483164e+04 9.745373e-14
2.800000e+01 3.005886e+05 7.159533e-12 4.827798e-16 4.621161e-16 2.616248e+07 6.077051e+05 1.040703e+06 3.767808e+05 1.337883e+07 1.103428e-14 3.416320e-15 1.483162e+04 5.042343e-13
2.900000e+01 3.005886e+05 2.985102e-12 5.037616e-16 4.621523e-16 1.616644e+07 3.778832e+05 7.233319e+05 2.431239e+05 1.337871e+07 1.681154e-14 3.916887e-15 1.483160e+04 7.234919e-12
3.000000e+01 3.005886e+05 1.526519e-12 5.271639e-16 4.620465e-16 1.198939e+07 2.637513e+05 5.757230e+05 2.020624e+05 1.337884e+07 1.876778e-15 4.591252e-15 1.483152e+04 9.908439e-14
3.100000e+01 3.005886e+05 9.439358e-13 5.533262e-16 4.621525e-16 8.054750e+06 1.466405e+05 4.561822e+05 1.369151e+05 1.337898e+07 2.636816e-14 2.600689e-15 1.483154e+04 1.677008e-10
3.200000e+01 3.005886e+05 6.987859e-13 5.826488e-16 4.621167e-16 3.317808e+06 7.282110e+04 1.886716e+05 8.739863e+04 1.337885e+07 1.978517e-15 2.525273e-15 1.483135e+04 1.078052e-13
3.300000e+01 3.005886e+05 6.156595e-13 6.156063e-16 4.620933e-16 1.063729e+06 2.628697e+04 6.583199e+04 4.449405e+04 1.337873e+07 1.756420e-14 4.616473e-15 1.483109e+04 8.968950e-12
3.400000e+01 3.005886e+05 6.443553e-13 6.527635e-16 4.620782e-16 2.466947e+05 1.148933e+04 1.333570e+04 2.636364e+04 1.337872e+07 1.185979e-14 3.941369e-15 1.483064e+04 7.858035e-13
3.500000e+01 3.005886e+05 4.199429e-13 6.697065e-16 4.620662e-16 7.151131e+04 6.082206e+03 3.568418e+03 2.010199e+04 1.337867e+07 6.837018e-15 3.292003e-15 1.483000e+04 6.352860e-14
3.600000e+01 3.005886e+05 9.753036e-13 7.393775e-16 4.620610e-16 1.193956e+03 1.002076e+03 4.961919e+01 6.582238e+03 1.337856e+07 5.871405e-15 3.025303e-15 1.482789e+04 4.210474e-14
3.700000e+01 3.005886e+05 1.421910e-12 7.901431e-16 4.620560e-16 3.741999e+05 5.211329e+04 1.203515e+04 1.583595e+05 1.337885e+07 4.274836e-15 2.706175e-15 1.483006e+04 1.545031e-14
3.800000e+01 3.005886e+05 2.506724e-12 8.481630e-16 4.620527e-16 6.566338e+01 3.713140e+02 1.838848e+00 3.841982e+03 1.337856e+07 3.215563e-15 2.457374e-15 1.482597e+04 8.274043e-15
3.900000e+01 3.005886e+05 5.407669e-12 9.147397e-16 4.620506e-16 5.008098e+05 5.265098e+04 1.258426e+04 1.643650e+05 1.338213e+07 2.490876e-15 2.261026e-15 1.483011e+04 5.635505e-15
4.000000e+01 3.005886e+05 3.300183e-13 9.914686e-16 4.620493e-16 4.309528e+03 1.408040e+03 1.142372e+02 7.896779e+03 1.337857e+07 1.981332e-15 2.104558e-15 1.482812e+04 4.511405e-15
4.100000e+01 3.005886e+05 1.700282e-11 1.080315e-15 4.620485e-16 1.147325e+05 4.414307e+03 3.695426e+03 1.954427e+04 1.337853e+07 1.614219e-15 1.978962e-15 1.482996e+04 4.062136e-15
4.200000e+01 3.005886e+05 2.542028e-11 1.183718e-15 4.620481e-16 1.209853e+06 1.140612e+04 3.596410e+04 3.404475e+04 1.337865e+07 1.343939e-15 1.877675e-15 1.483086e+04 4.034028e-15
4.300000e+01 3.005886e+05 4.897208e-11 1.304723e-15 4.620481e-16 4.154732e+06 2.969293e+04 1.133018e+05 5.241381e+04 1.337857e+07 1.141115e-15 1.795856e-15 1.483121e+04 4.424356e-15
4.400000e+01 3.005886e+05 2.143696e-12 1.447161e-15 4.620484e-16 9.727471e+06 5.877258e+04 2.725225e+05 8.836683e+04 1.337869e+07 9.863484e-16 1.729894e-15 1.483126e+04 5.499116e-15
4.500000e+01 3.005886e+05 4.748326e-11 1.511772e-15 4.620465e-16 2.243277e+07 1.498578e+05 6.439842e+05 1.820389e+05 1.337885e+07 8.028073e-16 1.623272e-15 1.483162e+04 4.349767e-15
4.600000e+01 3.005886e+05 2.756452e-12 1.803725e-15 4.620481e-16 2.973056e+07 2.047883e+05 8.142552e+05 2.488962e+05 1.337886e+07 7.601222e-16 1.620405e-15 1.483139e+04 8.338012e-15
4.700000e+01 3.005886e+05 6.965524e-11 2.028413e-15 4.620474e-16 3.320800e+07 2.614912e+05 8.532252e+05 2.865018e+05 1.337871e+07 6.759310e-16 1.573751e-15 1.483145e+04 1.093797e-14
4.800000e+01 3.005886e+05 4.402856e-11 2.299109e-15 4.620470e-16 4.704835e+07 4.655021e+05 1.310726e+06 4.247166e+05 1.337894e+07 6.084980e-16 1.535479e-15 1.483147e+04 1.930176e-14
4.900000e+01 3.005886e+05 3.628027e-11 2.627752e-15 4.620467e-16 5.292411e+07 5.619714e+05 1.258351e+06 5.381432e+05 1.337883e+07 5.539031e-16 1.504318e-15 1.483154e+04 5.073667e-14
5.000000e+01 3.005886e+05 7.366131e-13 3.030062e-15 4.620466e-16 5.694423e+07 9.231926e+05 1.441038e+06 7.164832e+05 1.337897e+07 5.092906e-16 1.479279e-15 1.483153e+04 2.384579e-13
5.100000e+01 3.005886e+05 1.750695e-11 3.526945e-15 4.620465e-16 5.153053e+07 7.412887e+05 1.332633e+06 9.078641e+05 1.337887e+07 4.725488e-16 1.459602e-15 1.483136e+04 2.692809e-12
5.200000e+01 3.005886e+05 1.008732e-11 7.316718e-16 4.620465e-16 6.515610e+07 1.395172e+06 1.547571e+06 1.025926e+06 1.337903e+07 4.420947e-16 1.444710e-15 1.483162e+04 3.727509e-14
